Name,Goals,Headed goals,Tackles,Interceptions,Penalty committed,Clearances,Errors lead to goal,Dribbled past,Big chances created,Total passes,Accurate passes %,Accurate final third passes,Accurate long balls %,Goals conceded inside the box,Aerial duels won %,Total duels won %,Fouls,Appearances,Age Range,Position,League,Level
Jorge Sáenz,0.0,0.0,0.73,0.86,0.0,4.51,0.03,0.38,0.03,0.433,0.7984,0.00222,0.38780000000000003,0.76,0.6529,0.5848,1.03,37.0,2.0,2.0,España La Liga 2,2.0
Alejandro Barbudo Barbu,0.1,0.03,1.27,0.9,0.0,3.23,0.0,0.47,0.03,0.45099999999999996,0.8108000000000001,0.00313,0.433,0.97,0.5096,0.5306000000000001,1.47,30.0,1.0,2.0,España La Liga 2,2.0
Aleksandar Sedlar,0.0,0.0,1.3,1.03,0.0,3.0,0.0,0.37,0.03,0.36329999999999996,0.789,0.0028299999999999996,0.45510000000000006,0.5,0.6259999999999999,0.5672,1.47,30.0,3.0,2.0,España La Liga 2,2.0
Jérémy Blasco,0.03,0.03,1.28,0.76,0.03,3.9,0.0,0.45,0.03,0.3466,0.7720999999999999,0.0027900000000000004,0.45289999999999997,0.62,0.5057,0.5202,0.66,29.0,1.0,2.0,España La Liga 2,2.0
José Amo,0.06,0.0,0.85,1.15,0.09,3.56,0.03,0.26,0.03,0.4224,0.8620999999999998,0.002259999999999999,0.5137999999999999,0.85,0.6315999999999999,0.5681,1.24,34.0,2.0,2.0,España La Liga 2,2.0
Juande Rivas,0.04,0.0,1.57,1.11,0.0,3.46,0.0,0.46,0.04,0.3921,0.7995999999999998,0.00243,0.396,0.86,0.5817999999999999,0.5633,1.18,28.0,1.0,2.0,España La Liga 2,2.0
Matos,0.0,0.0,2.43,0.86,0.04,1.46,0.0,0.82,0.11,0.2314,0.7176,0.0051400000000000005,0.36989999999999995,0.79,0.48650000000000004,0.6032,0.79,28.0,2.0,2.0,España La Liga 2,2.0
Flavien Boyomo,0.03,0.0,1.49,1.03,0.03,2.59,0.0,0.22,0.03,0.4805,0.8504000000000002,0.0032400000000000003,0.52,0.89,0.6727,0.5827,1.35,37.0,1.0,2.0,España La Liga 2,2.0
Soufiane Chakla,0.0,0.0,1.15,1.08,0.0,4.0,0.08,0.23,0.0,0.3815,0.7581,0.00223,0.2673,0.77,0.7,0.6731,0.85,13.0,2.0,2.0,España La Liga 2,2.0
Abdelkabir Abqar,0.03,0.0,1.2,1.23,0.0,2.83,0.0,0.26,0.0,0.32799999999999996,0.7595999999999999,0.0028299999999999996,0.4035,0.54,0.52,0.5381,1.06,35.0,1.0,2.0,España La Liga 2,2.0
Jorge Pulido,0.05,0.03,0.57,0.97,0.03,5.0,0.0,0.19,0.0,0.33380000000000004,0.7959999999999999,0.00246,0.5127000000000002,0.76,0.6454000000000001,0.5747,0.89,37.0,3.0,2.0,España La Liga 2,2.0
Toni Datković,0.0,0.0,1.26,1.21,0.0,3.38,0.0,0.26,0.05,0.49,0.8336,0.00262,0.5175,1.03,0.5305,0.5175,1.03,39.0,2.0,2.0,España La Liga 2,2.0
Marc Pubill,0.04,0.0,1.58,0.54,0.0,1.33,0.0,0.88,0.04,0.2858,0.7681999999999999,0.00517,0.40540000000000004,0.25,0.7540999999999998,0.5507,1.21,24.0,1.0,2.0,España La Liga 2,2.0
Nikolaos Michelis,0.0,0.0,1.5,1.38,0.0,4.31,0.0,0.25,0.0,0.3344,0.7776000000000001,0.0017499999999999998,0.36629999999999996,0.94,0.6042000000000001,0.63,0.94,16.0,1.0,2.0,España La Liga 2,2.0
Diego Pampín,0.0,0.0,0.81,0.42,0.0,0.77,0.0,0.35,0.13,0.3906,0.8596,0.009000000000000001,0.4286,0.65,0.4194,0.6126,0.26,31.0,1.0,2.0,España La Liga 2,2.0
Rubén Pulido,0.0,0.0,1.13,0.56,0.06,4.19,0.0,0.13,0.06,0.37810000000000005,0.7768999999999999,0.0022500000000000003,0.3679,0.69,0.5263,0.5735,1.13,16.0,1.0,2.0,España La Liga 2,2.0
Borja Gonzalez Tejada,0.0,0.0,0.67,0.63,0.04,1.42,0.0,0.42,0.0,0.17,0.7034,0.00404,0.5102,0.42,0.6667000000000001,0.6087,0.63,24.0,2.0,2.0,España La Liga 2,2.0
Frederico Venâncio,0.03,0.03,0.83,0.97,0.03,3.1,0.0,0.24,0.03,0.4517,0.8344,0.00428,0.486,0.69,0.7308,0.675,0.62,29.0,2.0,2.0,España La Liga 2,2.0
Son,0.03,0.0,1.26,0.91,0.0,1.53,0.03,0.82,0.12,0.33880000000000005,0.7942999999999999,0.00691,0.5,0.56,0.3235,0.46820000000000006,0.56,34.0,2.0,2.0,España La Liga 2,2.0
Jorge Miramón,0.03,0.0,1.98,1.13,0.0,1.2,0.03,0.78,0.13,0.32880000000000004,0.7696,0.00868,0.4535,0.85,0.3968,0.5097,0.7,40.0,3.0,2.0,España La Liga 2,2.0
Álex Pastor,0.05,0.05,0.81,0.67,0.0,1.81,0.0,0.33,0.0,0.5276,0.9025,0.004669999999999999,0.5049,0.38,0.625,0.5439,1.0,21.0,1.0,2.0,España La Liga 2,2.0
Rodri Tarín,0.04,0.04,0.65,1.22,0.04,3.65,0.0,0.17,0.0,0.3552,0.7881999999999999,0.0027,0.44299999999999995,0.83,0.6389,0.6015999999999999,0.87,23.0,2.0,2.0,España La Liga 2,2.0
Oier Luengo Redondo,0.0,0.0,0.91,2.0,0.0,3.09,0.0,0.36,0.0,0.2227,0.7714,0.00136,0.2667,0.55,0.42,0.49400000000000005,0.73,11.0,2.0,2.0,España La Liga 2,2.0
Cristian Glauder,0.0,0.0,1.31,1.03,0.03,3.31,0.0,0.41,0.07,0.3176,0.8056,0.00197,0.3897,0.79,0.5974,0.5602,1.31,29.0,2.0,2.0,España La Liga 2,2.0
Adrián Castellano,0.06,0.06,1.71,0.82,0.0,2.0,0.0,0.94,0.06,0.26880000000000004,0.7681,0.004349999999999999,0.3594,0.71,0.7143,0.5810000000000001,0.94,17.0,2.0,2.0,España La Liga 2,2.0
Mohammed Djetei,0.03,0.0,0.97,1.03,0.06,4.45,0.0,0.19,0.03,0.3632,0.8356999999999999,0.002319999999999999,0.47569999999999996,0.84,0.614,0.6124,0.84,31.0,2.0,2.0,España La Liga 2,2.0
Josema,0.0,0.0,1.16,0.92,0.0,1.68,0.0,0.4,0.04,0.22759999999999997,0.6872,0.00368,0.37170000000000003,0.6,0.5439,0.5828,0.52,25.0,2.0,2.0,España La Liga 2,2.0
Carlos Ruiz,0.0,0.0,1.15,0.31,0.0,2.08,0.0,0.38,0.0,0.34,0.8665,0.00231,0.6531,0.69,0.3478,0.5146999999999999,0.69,13.0,3.0,2.0,España La Liga 2,2.0
Jairo Izquierdo,0.05,0.0,1.03,0.63,0.05,0.47,0.0,0.89,0.34,0.2426,0.7907,0.0060799999999999995,0.537,0.63,0.24,0.4941,0.68,38.0,2.0,2.0,España La Liga 2,2.0
Raúl Navas,0.04,0.0,0.93,0.93,0.0,2.81,0.0,0.59,0.04,0.42700000000000005,0.8387,0.00337,0.5286,1.04,0.5857,0.5811,0.44,27.0,3.0,2.0,España La Liga 2,2.0
Florian Miguel,0.03,0.03,1.43,1.11,0.03,2.97,0.0,0.49,0.0,0.2705,0.7473000000000001,0.0032700000000000003,0.3908,0.7,0.5091,0.56,1.19,37.0,2.0,2.0,España La Liga 2,2.0
Germán Sánchez,0.05,0.05,0.76,0.67,0.0,4.38,0.05,0.29,0.05,0.33380000000000004,0.7545999999999999,0.0019,0.3566,0.81,0.625,0.6136,0.81,21.0,3.0,2.0,España La Liga 2,2.0
Álvaro Lemos,0.04,0.0,1.04,0.63,0.0,0.92,0.0,0.5,0.08,0.2596,0.7737,0.00563,0.4412,0.46,0.45280000000000004,0.4966,0.33,24.0,2.0,2.0,España La Liga 2,2.0
Beñat Prados,0.0,0.0,1.72,1.33,0.03,1.69,0.03,0.59,0.03,0.3331,0.7929,0.005849999999999999,0.41619999999999996,0.74,0.6289,0.5552,1.23,39.0,1.0,2.0,España La Liga 2,2.0
Diego Sanchez,0.05,0.05,1.9,1.0,0.0,1.4,0.0,0.45,0.0,0.2585,0.7273000000000001,0.0039000000000000003,0.3289,0.7,0.4524,0.5538000000000001,0.9,20.0,1.0,2.0,España La Liga 2,2.0
Esteban Burgos,0.03,0.0,0.65,0.9,0.03,5.13,0.0,0.26,0.0,0.40869999999999995,0.7631999999999999,0.002319999999999999,0.37920000000000004,0.58,0.5897,0.5207999999999999,1.1,31.0,3.0,2.0,España La Liga 2,2.0
Enrique Clemente,0.0,0.0,1.29,0.5,0.0,0.86,0.0,0.21,0.0,0.3893,0.8623999999999998,0.0069299999999999995,0.44439999999999996,0.43,0.6667000000000001,0.6111,0.64,14.0,1.0,2.0,España La Liga 2,2.0
Alejandro Francés,0.0,0.0,1.04,1.09,0.04,2.52,0.0,0.26,0.0,0.537,0.8445,0.0034300000000000003,0.4019,0.7,0.3556,0.5081,0.78,23.0,1.0,2.0,España La Liga 2,2.0
Adrián Diéguez,0.0,0.0,1.8,0.87,0.0,1.83,0.0,0.8,0.0,0.447,0.8373999999999998,0.00413,0.5251,0.93,0.5915,0.5381,1.33,30.0,2.0,2.0,España La Liga 2,2.0
Quini,0.0,0.0,1.87,0.9,0.03,1.19,0.0,0.55,0.03,0.22579999999999997,0.7456999999999999,0.0042899999999999995,0.3774,0.39,0.6136,0.5429,1.32,31.0,3.0,2.0,España La Liga 2,2.0
Adrià Altimira,0.03,0.0,1.08,0.67,0.06,0.72,0.03,0.5,0.11,0.38939999999999997,0.8944,0.009559999999999999,0.6629999999999999,0.56,0.25,0.4932000000000001,0.78,36.0,1.0,2.0,España La Liga 2,2.0
Xavi Torres,0.06,0.0,0.73,0.85,0.09,2.24,0.0,0.42,0.0,0.39549999999999996,0.8138,0.00364,0.548,1.09,0.5397,0.5159,1.0,33.0,3.0,2.0,España La Liga 2,2.0
Julio Alonso,0.0,0.0,2.0,0.83,0.0,1.42,0.03,0.94,0.11,0.36719999999999997,0.7663,0.006670000000000001,0.34600000000000003,0.78,0.2941,0.5189,0.92,36.0,2.0,2.0,España La Liga 2,2.0
Ivan Calero,0.03,0.0,1.97,0.82,0.05,1.21,0.0,1.21,0.13,0.34130000000000005,0.7483,0.007150000000000001,0.4155,0.97,0.41859999999999997,0.46180000000000004,1.54,39.0,2.0,2.0,España La Liga 2,2.0
Andoni López,0.0,0.0,0.78,1.11,0.0,1.67,0.0,0.89,0.17,0.2089,0.7234,0.0037199999999999998,0.34380000000000005,0.83,0.5714,0.48979999999999996,0.39,18.0,2.0,2.0,España La Liga 2,2.0
Riza Durmisi,0.0,0.0,1.18,0.45,0.0,1.09,0.0,0.27,0.18,0.2182,0.775,0.00482,0.21880000000000002,0.45,0.6,0.5640999999999999,0.55,11.0,2.0,2.0,España La Liga 2,2.0
Javi Vázquez,0.0,0.0,0.94,1.0,0.0,1.38,0.0,0.47,0.24,0.2385,0.7003999999999999,0.004,0.3029,1.15,0.2963,0.4457,0.94,34.0,1.0,2.0,España La Liga 2,2.0
Moises Delgado,0.0,0.0,1.47,0.76,0.0,1.56,0.0,0.65,0.0,0.2253,0.7768,0.00382,0.4227,0.79,0.5385,0.6114,0.59,34.0,2.0,2.0,España La Liga 2,2.0
Abel Bretones,0.0,0.0,2.36,0.67,0.03,1.49,0.0,0.85,0.15,0.2087,0.5971,0.0033799999999999993,0.2407,0.59,0.5041,0.5322,0.92,39.0,1.0,2.0,España La Liga 2,2.0
Juan Fernández,0.1,0.05,0.9,1.33,0.05,3.81,0.0,0.29,0.0,0.40759999999999996,0.8212999999999999,0.002,0.40739999999999993,1.24,0.6609,0.5690999999999999,1.57,21.0,2.0,2.0,España La Liga 2,2.0
Anderson Arroyo,0.0,0.0,1.06,1.0,0.0,1.0,0.0,0.24,0.06,0.12350000000000001,0.6667000000000001,0.002,0.3226,0.35,0.44,0.5512999999999999,0.47,17.0,1.0,2.0,España La Liga 2,2.0
Allan Nyom,0.03,0.0,1.06,0.75,0.0,1.69,0.0,0.33,0.03,0.3822,0.7746999999999999,0.005469999999999999,0.3146,0.75,0.5714,0.6067,0.97,36.0,3.0,2.0,España La Liga 2,2.0
José León,0.0,0.0,0.68,0.39,0.0,3.04,0.0,0.21,0.11,0.4171,0.8365,0.0034999999999999996,0.4959,0.71,0.5181,0.48590000000000005,0.89,28.0,2.0,2.0,España La Liga 2,2.0
Jesús Areso,0.0,0.0,0.86,0.51,0.03,1.24,0.0,0.46,0.08,0.21969999999999998,0.7269,0.005730000000000001,0.2727,0.59,0.6163000000000001,0.5252000000000001,0.78,37.0,1.0,2.0,España La Liga 2,2.0
Marcelo Saracchi,0.0,0.0,1.24,0.8,0.0,0.88,0.0,0.8,0.16,0.2768,0.8237000000000001,0.0067599999999999995,0.5135,0.48,0.2632,0.4574,1.04,25.0,2.0,2.0,España La Liga 2,2.0
Guille Rosas,0.03,0.0,2.57,0.63,0.0,1.31,0.03,1.03,0.09,0.31909999999999994,0.7940999999999999,0.00649,0.4697,0.8,0.32559999999999995,0.5048,0.74,35.0,1.0,2.0,España La Liga 2,2.0
Marti Vila Garcia,0.0,0.0,1.39,0.72,0.06,1.22,0.0,0.33,0.17,0.3933,0.8432,0.006559999999999999,0.4667,0.61,0.23809999999999998,0.5,0.67,18.0,1.0,2.0,España La Liga 2,2.0
Dani Fernández,0.0,0.0,1.54,0.6,0.03,1.89,0.0,0.66,0.11,0.24630000000000002,0.7378,0.0048,0.2889,0.57,0.4107,0.4833,1.03,35.0,2.0,2.0,España La Liga 2,2.0
Erick Cabaco,0.0,0.0,0.73,0.8,0.0,2.8,0.0,0.33,0.0,0.39870000000000005,0.7843000000000001,0.00407,0.40480000000000005,0.8,0.75,0.625,1.07,15.0,2.0,2.0,España La Liga 2,2.0
Carlos Isaac,0.06,0.0,0.56,0.69,0.06,1.13,0.0,0.44,0.19,0.1906,0.7343999999999999,0.005559999999999999,0.2609,0.63,0.55,0.5,1.19,16.0,2.0,2.0,España La Liga 2,2.0
Diego Alende,0.0,0.0,0.82,0.55,0.05,2.09,0.05,0.41,0.09,0.6809000000000001,0.8898999999999999,0.004269999999999999,0.4545,0.86,0.439,0.485,0.68,22.0,2.0,2.0,España La Liga 2,2.0
Jonas Ramalho,0.0,0.0,0.96,0.89,0.0,2.59,0.0,0.26,0.0,0.30519999999999997,0.7803,0.0028499999999999997,0.40709999999999996,0.89,0.519,0.5355000000000001,0.48,27.0,2.0,2.0,España La Liga 2,2.0
Paris Barandiaran,0.0,0.0,1.64,0.89,0.0,2.03,0.0,0.86,0.03,0.32280000000000003,0.7926000000000001,0.005860000000000001,0.3361,0.81,0.4706,0.5106,0.72,36.0,3.0,2.0,España La Liga 2,2.0
Unai Medina,0.0,0.0,0.6,0.8,0.07,1.4,0.0,0.53,0.0,0.21600000000000003,0.6698000000000001,0.004469999999999999,0.3721,0.87,0.6071,0.6296,0.6,15.0,3.0,2.0,España La Liga 2,2.0
Álex Martín,0.03,0.0,1.59,1.46,0.03,3.7,0.03,0.89,0.0,0.4468,0.7828,0.0034899999999999996,0.41600000000000004,1.0,0.5338,0.5355000000000001,1.16,37.0,2.0,2.0,España La Liga 2,2.0
Jose Salinas,0.05,0.0,1.41,0.73,0.0,1.0,0.0,0.46,0.17,0.251,0.7765000000000001,0.00644,0.26389999999999997,1.02,0.45069999999999993,0.5056,1.29,41.0,1.0,2.0,España La Liga 2,2.0
Coke,0.09,0.04,1.87,0.65,0.0,1.61,0.0,0.61,0.04,0.24609999999999999,0.7173,0.00483,0.2742,0.91,0.4643,0.5,1.22,23.0,3.0,2.0,España La Liga 2,2.0
Juan María Alcedo,0.04,0.0,1.04,0.7,0.0,1.13,0.0,0.7,0.0,0.13260000000000002,0.7443,0.00217,0.3333,0.48,0.6128999999999999,0.49570000000000003,0.57,23.0,1.0,2.0,España La Liga 2,2.0
Julián Delmás,0.0,0.0,1.19,0.5,0.0,0.85,0.0,0.62,0.15,0.26649999999999996,0.7662,0.005690000000000001,0.3729,0.69,0.5333,0.48,1.27,26.0,2.0,2.0,España La Liga 2,2.0
Ignasi Vilarrasa,0.0,0.0,0.59,0.31,0.03,1.07,0.0,0.24,0.0,0.11690000000000002,0.7109000000000001,0.00241,0.3774,0.34,0.5,0.5301,0.31,29.0,1.0,2.0,España La Liga 2,2.0
José Antonio Ríos,0.0,0.0,0.67,0.42,0.0,0.92,0.0,0.5,0.0,0.2167,0.7654000000000001,0.00567,0.2692,0.5,0.5556,0.5128,0.17,12.0,3.0,2.0,España La Liga 2,2.0
Sergio Carreira,0.06,0.0,0.94,0.35,0.03,0.97,0.0,0.45,0.06,0.2823,0.7794,0.005940000000000001,0.42310000000000003,0.74,0.3704,0.5287,0.39,31.0,1.0,2.0,España La Liga 2,2.0
Iván Martos,0.06,0.0,1.69,1.31,0.0,1.69,0.0,1.44,0.0,0.3456,0.7378,0.00488,0.30139999999999995,0.69,0.4615000000000001,0.4959,0.94,16.0,2.0,2.0,España La Liga 2,2.0
Eneko Satrustegui,0.0,0.0,1.24,0.76,0.04,1.96,0.0,0.44,0.04,0.23479999999999998,0.7240000000000001,0.00416,0.2791,0.72,0.48979999999999996,0.5556,0.88,25.0,3.0,2.0,España La Liga 2,2.0
Róber,0.0,0.0,0.77,0.92,0.0,1.54,0.0,0.62,0.0,0.2369,0.7468,0.00292,0.4286,0.46,0.5832999999999999,0.5146999999999999,0.77,13.0,3.0,2.0,España La Liga 2,2.0
Míchel Zabaco,0.0,0.0,0.73,0.4,0.0,3.93,0.07,0.27,0.0,0.20329999999999998,0.7672,0.00147,0.4286,0.6,0.5143,0.5313000000000001,0.47,15.0,3.0,2.0,España La Liga 2,2.0
Bruno González,0.0,0.0,0.83,1.08,0.0,4.08,0.0,0.67,0.08,0.2758,0.8760999999999999,0.0008299999999999989,0.3235,1.08,0.48,0.4286,1.33,12.0,3.0,2.0,España La Liga 2,2.0
Gonzalo Escobar,0.0,0.0,1.78,1.43,0.0,1.39,0.0,0.57,0.04,0.25299999999999995,0.7045,0.00322,0.34509999999999996,0.83,0.4286,0.5253,1.04,23.0,2.0,2.0,España La Liga 2,2.0
Abraham Rando,0.0,0.0,1.42,1.0,0.0,2.5,0.0,0.08,0.0,0.42830000000000007,0.8658,0.00208,0.5,1.5,0.6829000000000001,0.6103999999999999,1.33,12.0,1.0,2.0,España La Liga 2,2.0
David Goldar,0.0,0.0,0.59,0.72,0.07,3.21,0.0,0.21,0.0,0.3931,0.8018000000000001,0.00245,0.3605,1.07,0.5985,0.561,1.1,29.0,2.0,2.0,España La Liga 2,2.0
Jonathan Silva,0.0,0.0,1.0,0.58,0.0,0.67,0.0,0.33,0.08,0.17669999999999997,0.7075,0.0025,0.18919999999999998,0.33,0.44439999999999996,0.5,0.58,12.0,2.0,2.0,España La Liga 2,2.0
Raúl Parra,0.0,0.0,0.79,0.79,0.0,0.89,0.0,0.47,0.05,0.22949999999999998,0.7018000000000001,0.00458,0.40480000000000005,0.95,0.375,0.4531,0.84,19.0,1.0,2.0,España La Liga 2,2.0
Enric Franquesa,0.0,0.0,0.92,0.79,0.04,1.08,0.0,0.29,0.0,0.2054,0.7992,0.00438,0.3529,0.42,0.26530000000000004,0.40990000000000004,0.79,24.0,2.0,2.0,España La Liga 2,2.0
José Menargues,0.0,0.0,1.27,0.45,0.0,1.82,0.0,0.36,0.09,0.25270000000000004,0.6690999999999999,0.004549999999999999,0.1754,1.18,0.5217,0.47370000000000007,1.27,11.0,1.0,2.0,España La Liga 2,2.0
Jordi Calavera,0.0,0.0,1.15,0.95,0.0,1.2,0.0,0.65,0.05,0.154,0.7304999999999999,0.00315,0.45280000000000004,0.55,0.6154,0.5268999999999999,1.0,20.0,2.0,2.0,España La Liga 2,2.0
Aitor Buñuel,0.0,0.0,1.32,0.88,0.04,1.28,0.0,0.24,0.04,0.1816,0.7048000000000001,0.00416,0.3,0.36,0.5,0.5,0.84,25.0,2.0,2.0,España La Liga 2,2.0
Carlos Romero,0.0,0.0,1.25,0.46,0.0,0.67,0.0,0.71,0.04,0.2071,0.7867000000000001,0.00392,0.39620000000000005,0.5,0.40909999999999996,0.49119999999999997,0.33,24.0,1.0,2.0,España La Liga 2,2.0
Pablo Vázquez,0.06,0.06,0.67,0.83,0.06,3.5,0.06,0.5,0.11,0.5821999999999999,0.8597,0.002279999999999999,0.5625,1.0,0.5772999999999999,0.5141,1.0,18.0,2.0,2.0,España La Liga 2,2.0
Miguel Angel Leal,0.03,0.0,1.07,0.33,0.0,1.47,0.0,0.47,0.03,0.24969999999999998,0.7676999999999999,0.00437,0.38239999999999996,1.03,0.46509999999999996,0.4305,1.13,30.0,2.0,2.0,España La Liga 2,2.0
José Marsà,0.0,0.0,1.15,1.31,0.08,2.38,0.0,0.54,0.08,0.42310000000000003,0.8926999999999999,0.00485,0.5246000000000001,1.0,0.45709999999999995,0.5556,0.77,13.0,1.0,2.0,España La Liga 2,2.0
Javi Jiménez,0.04,0.0,1.65,1.38,0.0,1.23,0.0,1.04,0.15,0.3292,0.7827,0.00635,0.3544,0.92,0.5,0.46630000000000005,1.04,26.0,2.0,2.0,España La Liga 2,2.0
Fausto Grillo,0.06,0.0,0.94,1.12,0.0,3.88,0.0,0.35,0.0,0.3118,0.6453,0.00229,0.24220000000000003,1.24,0.6349,0.5538000000000001,1.47,17.0,2.0,2.0,España La Liga 2,2.0
Francisco Grima,0.0,0.0,1.79,0.68,0.0,0.95,0.0,1.05,0.0,0.2232,0.7288,0.00311,0.3125,1.05,0.15380000000000002,0.4545,0.74,19.0,3.0,2.0,España La Liga 2,2.0
Alejandro Díez Salomón,0.06,0.0,0.65,0.65,0.12,0.41,0.0,0.82,0.06,0.1512,0.7237,0.0020599999999999998,0.4242,0.59,0.375,0.39189999999999997,0.65,17.0,2.0,2.0,España La Liga 2,2.0
Dani Morer,0.0,0.0,0.83,0.42,0.0,0.42,0.0,0.33,0.0,0.3342,0.8753,0.00767,0.4242,0.58,0.3333,0.4167,0.92,12.0,2.0,2.0,España La Liga 2,2.0
Pol Valentín,0.0,0.0,1.05,0.27,0.0,0.64,0.0,0.23,0.14,0.1286,0.7243999999999999,0.00214,0.2619,0.64,0.5,0.5172,0.64,22.0,2.0,2.0,España La Liga 2,2.0
Orest Lebedenko,0.0,0.0,0.92,0.58,0.0,0.92,0.0,0.33,0.0,0.1042,0.736,0.00092,0.3125,0.58,0.52,0.47619999999999996,0.42,12.0,2.0,2.0,España La Liga 2,2.0
Javi López,0.0,0.0,0.43,0.4,0.03,0.77,0.0,0.37,0.0,0.16570000000000001,0.7425,0.0036,0.3924,0.27,0.5556,0.46840000000000004,0.6,30.0,1.0,2.0,España La Liga 2,2.0
Víctor Laguardia,0.0,0.0,0.57,0.29,0.0,2.29,0.0,0.21,0.0,0.1764,0.7287,0.001,0.3077,0.5,0.4583,0.5,0.36,14.0,3.0,2.0,España La Liga 2,2.0
Dante,0.03,0.0,1.89,1.27,0.03,3.27,0.0,0.62,0.11,0.7103,0.9013999999999999,0.0049499999999999995,0.5436,0.78,0.7156999999999999,0.6259,1.03,37.0,3.0,2.0,Francia Liga 1,2.0
Andrei Girotto,0.03,0.0,3.39,2.03,0.06,4.78,0.0,1.61,0.08,0.48109999999999997,0.8303,0.00481,0.5467,1.31,0.65,0.5896,1.5,36.0,3.0,2.0,Francia Liga 1,2.0
Jonathan Gradit,0.03,0.0,1.88,1.15,0.0,2.48,0.0,0.67,0.09,0.6255,0.9016,0.0097,0.6335000000000001,0.7,0.5161,0.5755,0.94,33.0,3.0,2.0,Francia Liga 1,2.0
Rasmus Nicolaisen,0.0,0.0,1.41,1.47,0.03,4.44,0.0,0.5,0.06,0.5171,0.843,0.00291,0.5061999999999999,1.15,0.7404999999999999,0.6790999999999999,0.88,34.0,2.0,2.0,Francia Liga 1,2.0
Fabien Centonze,0.0,0.0,2.52,1.91,0.0,2.26,0.0,0.52,0.04,0.3196,0.7931999999999999,0.00691,0.4925,0.96,0.6346,0.655,0.61,23.0,2.0,2.0,Francia Liga 1,2.0
Caio Henrique,0.03,0.0,2.11,0.74,0.0,1.49,0.0,0.91,0.34,0.442,0.8035,0.01057,0.35979999999999995,1.17,0.3721,0.5956,0.43,35.0,2.0,2.0,Francia Liga 1,2.0
Boubakar Kouyaté,0.0,0.0,2.07,2.27,0.0,4.67,0.07,1.07,0.0,0.4053,0.8173999999999999,0.00213,0.375,0.87,0.6232,0.5987,1.4,15.0,2.0,2.0,Francia Liga 1,2.0
Kenny Lala,0.0,0.0,2.12,1.24,0.06,1.35,0.0,0.94,0.18,0.3882,0.7787999999999999,0.00588,0.6283000000000001,0.76,0.3636,0.507,1.06,17.0,3.0,2.0,Francia Liga 1,2.0
Marquinhos,0.06,0.06,1.0,0.7,0.0,2.39,0.0,0.24,0.0,0.6524,0.954,0.00497,0.6957,0.76,0.5645,0.5778,0.42,33.0,2.0,2.0,Francia Liga 1,2.0
Yunis Abdelhamid,0.03,0.03,2.22,1.73,0.0,3.05,0.0,0.35,0.03,0.5429999999999999,0.8312999999999999,0.0053,0.44489999999999996,0.92,0.6414,0.6004999999999999,1.32,37.0,3.0,2.0,Francia Liga 1,2.0
Alexander Djiku,0.03,0.0,1.71,2.13,0.0,4.77,0.0,0.65,0.03,0.48,0.8078,0.00477,0.5185000000000001,1.32,0.7176,0.6295000000000001,1.26,31.0,2.0,2.0,Francia Liga 1,2.0
Nuno Mendes,0.04,0.0,1.96,0.74,0.0,0.65,0.0,0.48,0.3,0.35910000000000003,0.8692,0.01352,0.6087,0.61,0.625,0.555,1.09,23.0,1.0,2.0,Francia Liga 1,2.0
Nicolás Tagliafico,0.03,0.0,2.68,1.68,0.06,1.32,0.0,0.82,0.18,0.45709999999999995,0.8578,0.01015,0.5,1.09,0.5309,0.5941,1.18,34.0,3.0,2.0,Francia Liga 1,2.0
Kevin Danso,0.03,0.03,1.0,0.89,0.05,3.32,0.0,0.3,0.03,0.6292,0.9007999999999998,0.00549,0.548,0.59,0.7179000000000001,0.6393,1.05,37.0,2.0,2.0,Francia Liga 1,2.0
Danilo Pereira,0.06,0.06,0.97,1.09,0.0,1.76,0.0,0.21,0.03,0.6179000000000001,0.9460999999999999,0.00855,0.7386999999999999,0.73,0.6071,0.6,0.52,33.0,3.0,2.0,Francia Liga 1,2.0
Dejan Lovren,0.06,0.06,1.47,1.53,0.06,3.76,0.06,0.53,0.06,0.6406000000000001,0.8815000000000001,0.00471,0.5238,1.12,0.6912,0.6744,0.59,17.0,3.0,2.0,Francia Liga 1,2.0
Chancel Mbemba,0.14,0.06,1.19,1.17,0.0,2.39,0.0,0.25,0.03,0.4619,0.8443,0.00819,0.45520000000000005,0.72,0.6729,0.6578,0.53,36.0,2.0,2.0,Francia Liga 1,2.0
Castello Lukeba,0.06,0.03,1.15,2.21,0.06,2.97,0.0,0.29,0.0,0.6594,0.9037000000000001,0.00488,0.5,1.12,0.5455,0.5459,1.12,34.0,1.0,2.0,Francia Liga 1,2.0
Sergio Ramos,0.06,0.06,1.03,1.03,0.0,2.82,0.0,0.64,0.0,0.7555,0.9483000000000001,0.00897,0.7861,0.94,0.618,0.5413,1.09,33.0,3.0,2.0,Francia Liga 1,2.0
Benoît Badiashile,0.18,0.18,0.91,1.55,0.0,3.55,0.0,0.45,0.09,0.4255,0.8611000000000001,0.00482,0.6324,1.27,0.7241,0.6034,0.91,11.0,1.0,2.0,Francia Liga 1,2.0
Emmanuel Agbadou,0.0,0.0,2.45,1.1,0.03,3.59,0.0,0.79,0.17,0.5114,0.8604,0.00545,0.5625,0.97,0.625,0.5753999999999999,1.0,29.0,2.0,2.0,Francia Liga 1,2.0
