Name,Goals,Big chances missed,Successful dribbles %,Total shots,Headed goals,Set piece conversion %,Interceptions,Big chances created,Assists,Accurate passes %,Aerial duels won %,Total duels won %,Was fouled,Appearances,Age Range,Position,League,Level
Moustapha Cissé,0.11,0.11,42.11,0.67,0.0,0.0,0.11,0.0,0.0,65.42,26.19,28.0,0.22,18.0,1.0,4.0,Italia Serie B,2.0
Simy,0.0,0.23,71.43,0.64,0.0,0.0,0.05,0.0,0.0,60.92,50.0,41.38,0.64,22.0,3.0,4.0,Italia Serie B,2.0
Carlos Embalo,0.0,0.11,32.14,0.61,0.0,0.0,0.0,0.06,0.0,76.42,21.05,30.59,0.67,18.0,2.0,4.0,Italia Serie B,2.0
Damir Ceter,0.0,0.25,50.0,0.58,0.0,0.0,0.08,0.0,0.08,64.86,45.45,41.79,0.42,12.0,2.0,4.0,Italia Serie B,2.0
Kelvin Yeboah,0.09,0.09,8.33,0.91,0.09,0.0,0.0,0.09,0.09,63.83,29.41,23.08,0.64,11.0,1.0,4.0,Italia Serie B,2.0
Reuven Niemeijer,0.0,0.0,25.0,0.4,0.0,0.0,0.07,0.0,0.0,73.44,20.0,21.95,0.27,15.0,2.0,4.0,Italia Serie B,2.0
Makoto Mitsuta,0.31,0.14,45.28,2.55,0.0,0.69,0.66,0.28,0.28,77.13,30.43,42.91,1.24,29.0,1.0,4.0,Japon J1 League,4.0
Mateus Castro,0.27,0.1,54.1,2.8,0.0,0.19,0.37,0.33,0.13,76.31,26.19,44.83,1.97,30.0,2.0,4.0,Japon J1 League,4.0
Akihiro Ienaga,0.35,0.12,57.41,1.41,0.03,0.0,0.18,0.21,0.15,89.9,48.08,49.36,1.03,34.0,3.0,4.0,Japon J1 League,4.0
Yuma Suzuki,0.22,0.13,50.0,1.72,0.06,0.0,0.25,0.31,0.31,69.94,43.2,45.39,2.0,32.0,2.0,4.0,Japon J1 League,4.0
Thiago Santana,0.52,0.3,44.62,2.63,0.19,0.0,0.15,0.37,0.22,72.82,34.97,40.06,1.41,27.0,2.0,4.0,Japon J1 League,4.0
Shuto Machino,0.43,0.13,73.91,2.07,0.1,0.0,0.3,0.07,0.0,69.41,48.76,49.32,0.8,30.0,1.0,4.0,Japon J1 League,4.0
Tsukasa Morishima,0.26,0.03,58.33,1.48,0.03,0.0,0.32,0.19,0.06,78.52,39.53,47.62,1.1,31.0,2.0,4.0,Japon J1 League,4.0
Anderson Lopes,0.39,0.32,48.98,2.61,0.11,0.0,0.21,0.14,0.21,75.25,48.91,46.69,1.07,28.0,2.0,4.0,Japon J1 League,4.0
Ayase Ueda,0.56,0.39,55.56,2.78,0.06,0.0,0.17,0.11,0.11,68.33,40.63,41.12,1.0,18.0,2.0,4.0,Japon J1 League,4.0
Yuya Osako,0.27,0.46,46.67,2.69,0.04,0.0,0.19,0.23,0.08,72.57,46.6,45.91,1.27,26.0,3.0,4.0,Japon J1 League,4.0
Yuki Soma,0.06,0.06,53.66,1.18,0.0,0.0,0.65,0.21,0.03,72.74,46.27,56.76,2.24,34.0,2.0,4.0,Japon J1 League,4.0
Marcinho,0.4,0.37,48.1,1.6,0.07,0.0,0.17,0.13,0.2,79.06,37.21,48.1,1.23,30.0,2.0,4.0,Japon J1 League,4.0
Yuya Yamagishi,0.29,0.15,43.48,1.62,0.03,0.0,0.35,0.12,0.06,66.29,41.74,42.96,1.44,34.0,2.0,4.0,Japon J1 League,4.0
Tsuyoshi Ogashiwa,0.15,0.31,57.58,1.54,0.0,0.0,0.38,0.15,0.23,78.26,23.53,45.45,0.85,13.0,2.0,4.0,Japon J1 League,4.0
Teruhito Nakagawa,0.23,0.23,37.5,1.23,0.0,0.0,0.13,0.19,0.19,79.79,26.67,47.49,1.42,31.0,3.0,4.0,Japon J1 League,4.0
Taisei Miyashiro,0.36,0.23,58.14,1.64,0.0,0.0,0.05,0.05,0.14,79.73,32.0,40.91,0.73,22.0,1.0,4.0,Japon J1 League,4.0
Léo Ceará,0.35,0.29,35.71,1.87,0.06,0.0,0.06,0.06,0.1,70.24,28.13,33.15,0.87,31.0,2.0,4.0,Japon J1 League,4.0
Juanma Delgado,0.13,0.03,48.15,1.35,0.06,0.0,0.13,0.23,0.13,60.22,56.91,49.29,1.32,31.0,3.0,4.0,Japon J1 League,4.0
Marcos Júnior,0.0,0.09,66.67,0.96,0.0,0.0,0.13,0.22,0.13,76.96,15.0,48.28,1.57,23.0,2.0,4.0,Japon J1 League,4.0
Nassim Ben Khalifa,0.16,0.16,55.17,1.92,0.08,0.0,0.36,0.04,0.04,71.1,38.04,41.85,1.28,25.0,3.0,4.0,Japon J1 League,4.0
Ryota Aoki,0.26,0.23,51.22,1.94,0.0,0.0,0.58,0.1,0.1,80.25,27.59,47.59,0.77,31.0,2.0,4.0,Japon J1 League,4.0
Peter Utaka,0.31,0.31,50.0,2.59,0.03,0.0,0.21,0.21,0.07,71.03,37.93,36.82,0.79,29.0,3.0,4.0,Japon J1 League,4.0
Kensuke Nagai,0.12,0.24,33.33,1.12,0.0,0.0,0.45,0.24,0.12,62.93,33.85,46.38,0.97,33.0,3.0,4.0,Japon J1 League,4.0
Koya Yuruki,0.16,0.13,44.71,1.28,0.0,0.0,0.28,0.19,0.16,80.6,23.68,39.59,0.56,32.0,2.0,4.0,Japon J1 League,4.0
Leandro,0.25,0.2,40.0,1.95,0.0,0.0,0.15,0.1,0.0,78.16,50.0,48.46,1.6,20.0,2.0,4.0,Japon J1 League,4.0
Kasper Junker,0.33,0.38,40.0,2.0,0.0,0.0,0.0,0.19,0.0,67.0,43.24,41.75,0.57,21.0,2.0,4.0,Japon J1 League,4.0
Yuito Suzuki,0.15,0.2,36.73,1.7,0.0,0.0,0.65,0.35,0.1,79.68,38.1,38.24,0.65,20.0,1.0,4.0,Japon J1 League,4.0
Genki Omae,0.15,0.0,83.33,0.54,0.08,0.0,0.23,0.08,0.08,72.96,66.67,51.85,0.31,13.0,3.0,4.0,Japon J1 League,4.0
Carlinhos Junior,0.14,0.27,44.12,1.68,0.05,0.0,0.77,0.09,0.27,73.67,57.45,47.02,0.59,22.0,2.0,4.0,Japon J1 League,4.0
Yu Kobayashi,0.17,0.1,33.33,1.37,0.0,0.0,0.03,0.2,0.1,75.75,48.53,49.59,0.37,30.0,3.0,4.0,Japon J1 League,4.0
Yuki Muto,0.37,0.26,33.33,2.16,0.16,0.0,0.05,0.16,0.11,76.44,4.55,26.67,0.42,19.0,3.0,4.0,Japon J1 League,4.0
Takuya Shigehiro,0.09,0.18,60.0,0.45,0.0,0.0,0.45,0.09,0.09,74.09,31.25,47.76,0.55,11.0,2.0,4.0,Japon J1 League,4.0
Mutsuki Kato,0.23,0.15,33.33,2.08,0.08,0.0,0.31,0.08,0.08,68.68,37.5,42.05,0.85,26.0,2.0,4.0,Japon J1 League,4.0
Yusuke Matsuo,0.16,0.28,53.06,1.88,0.0,0.0,0.04,0.16,0.12,77.59,17.39,47.41,0.84,25.0,2.0,4.0,Japon J1 League,4.0
Yuki Ohashi,0.09,0.17,28.57,1.61,0.09,0.0,0.17,0.13,0.09,68.75,34.15,38.33,0.74,23.0,2.0,4.0,Japon J1 League,4.0
Kei Chinen,0.26,0.11,53.33,1.63,0.11,0.0,0.41,0.04,0.04,79.18,46.88,44.54,0.81,27.0,2.0,4.0,Japon J1 League,4.0
Patric,0.18,0.29,11.11,1.14,0.0,0.0,0.18,0.11,0.07,52.42,59.94,53.21,1.0,28.0,3.0,4.0,Japon J1 League,4.0
Douglas Vieira,0.27,0.27,42.86,1.45,0.0,0.0,0.09,0.0,0.18,63.28,40.82,43.02,1.27,11.0,3.0,4.0,Japon J1 League,4.0
Diego Oliveira,0.1,0.1,48.98,1.13,0.0,0.0,0.1,0.17,0.17,76.29,30.0,40.47,1.73,30.0,3.0,4.0,Japon J1 League,4.0
Daiya Tono,0.06,0.03,60.0,1.03,0.0,0.0,0.48,0.03,0.03,83.79,52.5,51.57,0.84,31.0,1.0,4.0,Japon J1 League,4.0
Mao Hosoya,0.24,0.21,45.83,1.55,0.0,0.0,0.12,0.12,0.12,73.38,28.46,37.06,0.91,33.0,1.0,4.0,Japon J1 League,4.0
Yoshiaki Komai,0.1,0.03,41.18,0.77,0.06,0.0,1.06,0.06,0.0,82.34,50.0,47.49,1.1,31.0,3.0,4.0,Japon J1 League,4.0
Leandro Pereira,0.17,0.09,70.0,1.26,0.09,0.0,0.22,0.0,0.09,69.12,50.0,48.03,0.87,23.0,3.0,4.0,Japon J1 League,4.0
Kamiya Yuta,0.05,0.05,48.15,0.86,0.0,0.0,0.33,0.14,0.19,81.06,31.82,48.1,0.29,21.0,2.0,4.0,Japon J1 League,4.0
Jun Nishikawa,0.07,0.14,88.89,0.79,0.0,0.0,0.07,0.14,0.14,82.7,0.0,54.84,1.36,14.0,1.0,4.0,Japon J1 League,4.0
Yoshinori Muto,0.23,0.5,46.81,2.0,0.15,0.0,0.46,0.12,0.04,73.24,44.44,44.95,2.23,26.0,3.0,4.0,Japon J1 League,4.0
Yuji Ono,0.08,0.0,41.67,0.85,0.0,0.0,0.19,0.15,0.12,65.93,43.1,45.45,0.81,26.0,3.0,4.0,Japon J1 League,4.0
Leandro Damião,0.22,0.35,33.33,1.61,0.09,0.0,0.26,0.13,0.04,64.06,44.23,44.39,1.35,23.0,3.0,4.0,Japon J1 League,4.0
Hiroto Yamami,0.1,0.0,21.43,1.67,0.1,0.0,0.14,0.14,0.05,71.28,16.67,33.01,0.67,21.0,1.0,4.0,Japon J1 League,4.0
Shinzo Koroki,0.24,0.29,92.31,1.0,0.0,0.0,0.0,0.0,0.05,82.48,22.86,43.59,1.38,21.0,3.0,4.0,Japon J1 League,4.0
Kaito Mori,0.27,0.2,60.0,0.73,0.0,0.0,0.0,0.0,0.0,57.69,42.31,42.55,0.2,15.0,1.0,4.0,Japon J1 League,4.0
Yuki Kakita,0.21,0.11,35.71,1.11,0.04,0.0,0.07,0.04,0.04,67.73,46.67,38.46,0.5,28.0,2.0,4.0,Japon J1 League,4.0
Satoki Uejo,0.11,0.06,60.0,1.17,0.0,0.0,0.33,0.17,0.11,78.18,0.0,38.98,0.61,18.0,2.0,4.0,Japon J1 League,4.0
Kenyu Sugimoto,0.03,0.07,71.43,1.33,0.0,0.0,0.1,0.17,0.0,74.67,54.33,50.22,0.8,30.0,3.0,4.0,Japon J1 League,4.0
Ryo Miyaichi,0.2,0.33,50.0,1.0,0.0,0.0,0.0,0.13,0.2,78.26,27.78,33.33,0.27,15.0,3.0,4.0,Japon J1 League,4.0
Se-hun Oh,0.08,0.23,100.0,1.46,0.0,0.0,0.23,0.0,0.0,61.39,66.1,53.26,0.46,13.0,1.0,4.0,Japon J1 League,4.0
Shota Kaneko,0.13,0.09,66.67,0.74,0.0,0.0,0.35,0.04,0.09,80.58,25.0,43.75,0.52,23.0,2.0,4.0,Japon J1 League,4.0
Yuta Toyokawa,0.09,0.09,42.86,1.45,0.0,0.0,0.32,0.0,0.0,65.99,27.78,36.63,0.91,22.0,2.0,4.0,Japon J1 League,4.0
Yuki Otsu,0.12,0.12,50.0,1.04,0.04,0.0,0.08,0.08,0.04,75.28,24.53,38.82,1.04,26.0,3.0,4.0,Japon J1 League,4.0
Luiz Phellype,0.17,0.08,50.0,1.25,0.0,0.0,0.0,0.08,0.08,74.14,45.0,35.85,0.33,12.0,2.0,4.0,Japon J1 League,4.0
Hiroto Yamada,0.2,0.15,50.0,1.15,0.0,0.0,0.2,0.1,0.0,76.67,41.51,40.5,0.5,20.0,1.0,4.0,Japon J1 League,4.0
Yusuke Segawa,0.09,0.19,39.02,2.34,0.03,0.0,0.25,0.19,0.03,74.67,35.48,36.24,0.72,32.0,2.0,4.0,Japon J1 League,4.0
Wellington,0.07,0.11,26.67,0.78,0.07,0.0,0.07,0.07,0.0,63.51,52.08,48.78,0.59,27.0,3.0,4.0,Japon J1 League,4.0
Itsuki Someno,0.08,0.0,33.33,0.5,0.08,0.0,0.0,0.0,0.0,65.38,63.64,57.89,0.17,12.0,1.0,4.0,Japon J1 League,4.0
Kotaro Omori,0.08,0.0,69.44,0.32,0.0,0.0,0.48,0.0,0.04,83.01,54.55,47.29,0.32,25.0,3.0,4.0,Japon J1 League,4.0
Jean Patric,0.18,0.07,46.88,1.32,0.07,0.0,0.18,0.07,0.0,66.8,43.4,43.42,0.36,28.0,2.0,4.0,Japon J1 League,4.0
Everaldo,0.26,0.11,33.33,0.95,0.0,0.0,0.05,0.0,0.0,60.9,52.38,39.64,0.16,19.0,3.0,4.0,Japon J1 League,4.0
Takumi Miyayoshi,0.13,0.0,50.0,0.27,0.0,0.0,0.27,0.07,0.0,56.0,32.14,37.5,0.13,15.0,3.0,4.0,Japon J1 League,4.0
Bruno Mendes,0.14,0.05,47.06,1.27,0.05,0.0,0.09,0.0,0.05,63.86,43.55,41.96,0.23,22.0,2.0,4.0,Japon J1 League,4.0
Hiroyuki Abe,0.14,0.07,37.5,0.79,0.0,0.0,0.17,0.03,0.03,77.88,25.0,38.0,0.17,29.0,3.0,4.0,Japon J1 League,4.0
Ryogo Yamasaki,0.07,0.07,44.44,1.33,0.0,0.0,0.2,0.0,0.0,58.16,52.17,40.74,0.73,15.0,3.0,4.0,Japon J1 League,4.0
Juan Alano,0.09,0.0,26.09,1.09,0.04,0.0,0.91,0.17,0.09,75.99,33.33,35.63,0.78,23.0,2.0,4.0,Japon J1 League,4.0
Adam Taggart,0.25,0.2,60.0,1.8,0.05,0.0,0.0,0.0,0.0,65.61,31.58,31.68,0.55,20.0,2.0,4.0,Japon J1 League,4.0
Mahiro Yoshinaga,0.06,0.0,75.0,0.5,0.0,0.0,0.28,0.0,0.11,74.78,37.04,51.25,0.39,18.0,1.0,4.0,Japon J1 League,4.0
Bojan Krkic,0.0,0.0,53.85,1.0,0.0,0.0,0.14,0.07,0.07,81.68,0.0,41.3,0.43,14.0,3.0,4.0,Japon J1 League,4.0
Ten Miyagi,0.05,0.15,50.0,1.05,0.0,0.0,0.05,0.05,0.0,78.43,38.1,46.15,0.25,20.0,1.0,4.0,Japon J1 League,4.0
Lukian,0.09,0.24,46.55,1.44,0.03,0.0,0.47,0.09,0.09,74.94,34.62,41.32,1.29,34.0,3.0,4.0,Japon J1 League,4.0
Yoichiro Kakitani,0.0,0.1,57.14,0.9,0.0,0.0,0.19,0.0,0.0,78.01,50.0,53.13,0.33,21.0,3.0,4.0,Japon J1 League,4.0
Fabián González,0.33,0.22,42.31,2.11,0.06,0.0,0.0,0.0,0.0,66.06,32.79,34.78,0.72,18.0,3.0,4.0,Japon J1 League,4.0
Fuki Yamada,0.14,0.07,50.0,1.0,0.0,0.0,0.29,0.07,0.0,69.47,28.0,34.62,0.43,14.0,1.0,4.0,Japon J1 League,4.0
Ryo Germain,0.1,0.1,33.33,1.03,0.0,0.0,0.14,0.0,0.0,73.91,29.69,37.06,0.59,29.0,2.0,4.0,Japon J1 League,4.0
Taika Nakashima,0.07,0.0,40.0,0.8,0.07,0.0,0.07,0.13,0.0,58.18,47.37,37.7,0.13,15.0,1.0,4.0,Japon J1 League,4.0
Noriyoshi Sakai,0.12,0.35,61.54,1.35,0.12,0.0,0.12,0.12,0.0,62.86,33.33,31.71,0.47,17.0,3.0,4.0,Japon J1 League,4.0
Gabriel Xavier,0.12,0.23,37.04,0.92,0.04,0.0,0.15,0.27,0.08,80.29,20.0,27.21,0.62,26.0,2.0,4.0,Japon J1 League,4.0
Keita Yamashita,0.0,0.0,75.0,0.73,0.0,0.0,0.0,0.0,0.0,70.49,38.71,40.0,0.13,15.0,2.0,4.0,Japon J1 League,4.0
Yuya Asano,0.0,0.17,52.38,1.08,0.0,0.0,0.5,0.0,0.0,76.61,22.22,38.6,0.33,12.0,2.0,4.0,Japon J1 League,4.0
Alex Schalk,0.08,0.17,36.36,1.5,0.0,0.0,0.17,0.08,0.0,76.92,25.0,37.29,0.67,12.0,3.0,4.0,Japon J1 League,4.0
Shunta Araki,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.0,76.0,88.89,51.85,0.17,12.0,1.0,4.0,Japon J1 League,4.0
Rodrigo Angelotti,0.0,0.0,44.44,0.77,0.0,0.0,0.15,0.0,0.0,70.54,40.91,35.48,0.38,13.0,2.0,4.0,Japon J1 League,4.0
Daiki Watari,0.09,0.0,33.33,0.64,0.09,0.0,0.27,0.0,0.0,74.39,36.84,34.04,0.27,11.0,2.0,4.0,Japon J1 League,4.0
Milan Tučič,0.0,0.0,40.0,0.5,0.0,0.0,0.07,0.07,0.0,67.59,27.66,27.16,0.29,14.0,2.0,4.0,Japon J1 League,4.0
Sota Kitano,0.0,0.16,66.67,1.05,0.0,0.0,0.26,0.0,0.0,61.22,33.33,48.48,0.53,19.0,1.0,4.0,Japon J1 League,4.0
Samir Fekri,0.27,0.12,43.55,1.73,0.0,0.0,0.58,0.24,0.12,74.67,33.33,50.49,1.88,33.0,2.0,4.0,Egipto Premier League,4.0
Mabululu,0.5,0.19,51.28,2.16,0.13,0.0,0.06,0.03,0.06,76.2,37.35,40.89,0.75,32.0,3.0,4.0,Egipto Premier League,4.0
Ahmed Amin Oufa,0.37,0.19,48.33,2.26,0.0,0.0,0.48,0.15,0.07,51.34,53.53,48.92,1.96,27.0,2.0,4.0,Egipto Premier League,4.0
Mohamed Hamdy Zaki,0.43,0.21,28.57,3.14,0.04,0.0,0.21,0.07,0.04,67.48,34.23,36.3,1.07,28.0,3.0,4.0,Egipto Premier League,4.0
Mahmoud Wadi,0.22,0.11,30.0,1.78,0.11,0.0,0.06,0.06,0.11,60.47,59.17,52.38,1.0,18.0,2.0,4.0,Egipto Premier League,4.0
Marwan Mohsen,0.25,0.13,37.5,1.38,0.04,0.0,0.08,0.13,0.08,68.39,46.05,44.38,0.63,24.0,3.0,4.0,Egipto Premier League,4.0
Ahmed Yasser Rayan,0.28,0.24,48.89,2.76,0.1,0.0,0.31,0.14,0.03,66.23,34.02,39.93,1.17,29.0,2.0,4.0,Egipto Premier League,4.0
Ahmed Samir,0.14,0.1,54.84,1.38,0.0,0.0,0.24,0.1,0.21,77.86,26.32,47.28,1.66,29.0,2.0,4.0,Egipto Premier League,4.0
Rezki Hamroune,0.26,0.13,50.82,1.48,0.0,0.0,0.29,0.1,0.06,77.1,36.36,39.04,0.84,31.0,2.0,4.0,Egipto Premier League,4.0
Kahraba,0.5,0.5,18.18,2.29,0.14,0.0,0.21,0.14,0.0,62.33,43.75,34.04,0.21,14.0,2.0,4.0,Egipto Premier League,4.0
Mahmoud Kaoud,0.14,0.11,40.0,1.29,0.0,0.0,0.46,0.14,0.04,74.54,43.66,43.14,0.36,28.0,3.0,4.0,Egipto Premier League,4.0
Fagrie Lakay,0.34,0.28,46.43,1.66,0.0,0.0,0.14,0.1,0.14,78.54,32.08,33.71,0.66,29.0,2.0,4.0,Egipto Premier League,4.0
Gabriel Orok Ibitham,0.12,0.12,41.24,1.56,0.0,0.0,0.26,0.12,0.18,75.81,29.73,37.54,0.65,34.0,1.0,4.0,Egipto Premier League,4.0
Fady Farid,0.07,0.1,76.19,1.21,0.03,0.0,0.14,0.07,0.0,70.39,44.32,47.02,0.72,29.0,2.0,4.0,Egipto Premier League,4.0
Karim Tarek,0.21,0.03,46.15,1.86,0.0,0.0,0.38,0.14,0.1,72.91,33.33,46.69,1.41,29.0,3.0,4.0,Egipto Premier League,4.0
Yaw Annor,0.25,0.25,55.36,1.71,0.0,0.0,0.71,0.11,0.04,67.85,53.33,50.22,0.86,28.0,2.0,4.0,Egipto Premier League,4.0
Shokry Naguib,0.08,0.08,66.67,1.92,0.0,0.0,0.24,0.08,0.12,72.71,28.3,42.71,1.16,25.0,2.0,4.0,Egipto Premier League,4.0
Saif Thierry,0.21,0.0,53.33,0.5,0.07,0.0,0.0,0.0,0.0,72.73,11.76,38.18,0.71,14.0,2.0,4.0,Egipto Premier League,4.0
Marwan Hamdy,0.24,0.24,49.06,2.8,0.08,0.0,0.16,0.08,0.04,61.03,57.25,44.86,0.96,25.0,2.0,4.0,Egipto Premier League,4.0
Ahmed Meteb,0.06,0.03,40.0,0.41,0.0,0.0,1.0,0.06,0.09,74.81,31.03,55.52,1.5,32.0,2.0,4.0,Egipto Premier League,4.0
Naser Mansi,0.21,0.05,30.77,1.84,0.05,0.0,0.11,0.11,0.0,61.51,39.46,35.84,0.63,19.0,2.0,4.0,Egipto Premier League,4.0
Mohamed Essam Emara,0.11,0.0,62.86,0.56,0.04,0.0,0.3,0.04,0.07,75.8,41.03,53.96,0.81,27.0,2.0,4.0,Egipto Premier League,4.0
Seifeddine Jaziri,0.26,0.07,24.39,1.81,0.11,0.0,0.19,0.04,0.0,77.36,52.73,38.31,0.81,27.0,2.0,4.0,Egipto Premier League,4.0
Mamadou Niass,0.06,0.0,34.62,0.97,0.03,0.0,0.23,0.06,0.1,72.42,36.59,40.97,0.65,31.0,2.0,4.0,Egipto Premier League,4.0
Mohamed Grendo,0.28,0.19,30.77,1.59,0.0,0.0,0.28,0.06,0.06,72.48,40.0,42.79,1.91,32.0,3.0,4.0,Egipto Premier League,4.0
Rasheed Ahmed,0.21,0.25,36.84,1.75,0.04,0.0,0.13,0.08,0.04,60.62,45.68,43.87,0.88,24.0,2.0,4.0,Egipto Premier League,4.0
John Okoli,0.26,0.26,41.82,2.21,0.06,0.0,0.09,0.12,0.09,70.17,16.98,26.55,0.62,34.0,2.0,4.0,Egipto Premier League,4.0
Amr Gamal,0.13,0.04,48.0,1.74,0.04,0.0,0.04,0.04,0.0,65.4,37.06,36.73,0.96,23.0,3.0,4.0,Egipto Premier League,4.0
Fakhreddine Ben Youssef,0.18,0.18,28.57,1.36,0.05,0.0,0.14,0.09,0.09,75.17,55.56,51.06,0.73,22.0,3.0,4.0,Egipto Premier League,4.0
Shady Hussein,0.07,0.14,35.71,1.36,0.0,0.0,0.14,0.0,0.07,78.98,36.36,38.0,0.29,14.0,2.0,4.0,Egipto Premier League,4.0
Karim Bambo,0.32,0.43,44.19,1.89,0.04,0.0,0.32,0.11,0.07,69.64,20.0,42.66,0.86,28.0,2.0,4.0,Egipto Premier League,4.0
Mohamed Salem,0.13,0.13,50.0,1.07,0.0,0.0,0.0,0.0,0.07,52.88,51.79,53.01,0.8,15.0,2.0,4.0,Egipto Premier League,4.0
Mostafa Fawzy,0.16,0.11,0.0,1.21,0.05,0.0,0.16,0.05,0.05,56.28,50.42,42.64,0.63,19.0,1.0,4.0,Egipto Premier League,4.0
Ali El Zahdi,0.04,0.04,45.0,0.58,0.0,0.0,0.46,0.12,0.0,63.21,45.45,45.92,0.31,26.0,2.0,4.0,Egipto Premier League,4.0
Sodiq Awujoola,0.18,0.23,52.86,1.59,0.0,0.0,0.32,0.18,0.05,73.33,29.03,39.7,0.73,22.0,1.0,4.0,Egipto Premier League,4.0
Benjamin Bernard Boateng,0.23,0.07,41.82,1.13,0.0,0.0,0.03,0.07,0.03,67.59,39.74,35.53,0.37,30.0,1.0,4.0,Egipto Premier League,4.0
Dilson,0.14,0.29,35.0,1.57,0.14,0.0,0.14,0.07,0.07,66.99,34.13,36.2,1.04,28.0,2.0,4.0,Egipto Premier League,4.0
John Okoye Ebuka,0.21,0.0,43.24,2.86,0.0,0.0,0.07,0.07,0.07,72.67,30.0,27.35,0.29,14.0,2.0,4.0,Egipto Premier League,4.0
Rafik Kabou,0.24,0.12,41.18,1.15,0.0,0.0,0.12,0.09,0.15,75.08,14.13,24.9,0.47,34.0,3.0,4.0,Egipto Premier League,4.0
Walid Mostafa,0.0,0.0,36.36,0.75,0.0,0.0,0.44,0.06,0.13,70.77,27.27,48.39,0.63,16.0,1.0,4.0,Egipto Premier League,4.0
Khaled Kamar,0.16,0.11,100.0,0.79,0.05,0.0,0.11,0.11,0.11,61.17,22.37,29.91,0.63,19.0,3.0,4.0,Egipto Premier League,4.0
Firas Chaouat,0.33,0.19,32.0,1.52,0.05,0.0,0.14,0.05,0.05,66.39,46.88,40.66,1.05,21.0,2.0,4.0,Egipto Premier League,4.0
Ibrahim Adel,0.18,0.23,28.0,1.77,0.0,0.0,0.36,0.05,0.0,79.12,32.0,37.85,1.0,22.0,1.0,4.0,Egipto Premier League,4.0
Karim El Tayeb,0.06,0.06,45.45,0.69,0.06,0.0,0.0,0.06,0.06,61.59,49.09,47.87,0.56,16.0,1.0,4.0,Egipto Premier League,4.0
Osama Faisal,0.13,0.09,50.0,0.57,0.0,0.0,0.13,0.0,0.0,69.04,43.37,44.05,0.48,23.0,1.0,4.0,Egipto Premier League,4.0
Abdo Yehia,0.07,0.04,28.57,0.93,0.0,0.0,0.11,0.14,0.04,65.17,26.98,37.34,0.71,28.0,1.0,4.0,Egipto Premier League,4.0
Ragab Omran,0.0,0.0,48.28,1.06,0.0,0.0,0.11,0.06,0.0,67.25,51.52,45.3,0.56,18.0,2.0,4.0,Egipto Premier League,4.0
Mahmoud Fahmy,0.0,0.0,100.0,0.55,0.0,0.0,0.09,0.0,0.0,66.15,26.09,33.33,0.27,11.0,1.0,4.0,Egipto Premier League,4.0
Mostafa Sobhi,0.05,0.0,48.72,0.95,0.0,0.0,0.1,0.1,0.05,75.64,30.3,41.95,0.52,21.0,2.0,4.0,Egipto Premier League,4.0
Ahmed Sherif,0.1,0.05,47.62,0.62,0.0,0.0,0.14,0.0,0.05,68.0,31.11,33.04,0.33,21.0,1.0,4.0,Egipto Premier League,4.0
Omar El Said,0.08,0.0,37.5,0.8,0.04,0.0,0.04,0.0,0.0,71.52,34.33,33.06,0.48,25.0,3.0,4.0,Egipto Premier League,4.0
Hazem Morsi,0.09,0.0,28.57,0.68,0.05,0.0,0.05,0.0,0.0,67.32,29.82,33.68,0.32,22.0,1.0,4.0,Egipto Premier League,4.0
Austin Amutu,0.11,0.11,43.75,1.11,0.04,0.0,0.07,0.0,0.04,61.84,40.23,39.1,0.63,27.0,2.0,4.0,Egipto Premier League,4.0
Mohamed El Shamy,0.32,0.18,36.36,1.18,0.04,0.0,0.54,0.04,0.04,68.18,36.84,35.74,0.68,28.0,2.0,4.0,Egipto Premier League,4.0
Samson Akinyoola,0.08,0.08,20.0,0.92,0.0,0.0,0.0,0.08,0.08,82.35,33.33,28.0,0.33,12.0,1.0,4.0,Egipto Premier League,4.0
Basem Morsi,0.04,0.07,36.36,1.0,0.04,0.0,0.22,0.04,0.04,61.51,40.54,41.9,1.22,27.0,3.0,4.0,Egipto Premier League,4.0
Emmanuel David,0.06,0.06,43.48,0.82,0.0,0.0,0.29,0.06,0.06,69.15,13.64,32.98,0.47,17.0,1.0,4.0,Egipto Premier League,4.0
Salah Mohsen,0.21,0.32,55.56,1.05,0.0,0.0,0.11,0.05,0.05,64.91,30.95,34.88,0.32,19.0,2.0,4.0,Egipto Premier League,4.0
Gedo,0.08,0.17,14.29,0.96,0.08,0.0,0.54,0.0,0.08,67.25,40.7,40.91,0.79,24.0,2.0,4.0,Egipto Premier League,4.0
Paul Joules,0.15,0.0,80.0,0.85,0.0,0.0,0.08,0.0,0.0,58.67,35.09,36.17,0.46,13.0,1.0,4.0,Egipto Premier League,4.0
Mahmoud Shabrawy,0.05,0.0,28.57,0.89,0.0,0.0,0.11,0.0,0.0,70.19,27.27,43.24,0.89,19.0,2.0,4.0,Egipto Premier League,4.0
Mohamed Saeed,0.0,0.04,45.83,0.67,0.0,0.0,0.44,0.04,0.0,62.5,34.72,38.38,0.44,27.0,1.0,4.0,Egipto Premier League,4.0
Razak Cissé,0.13,0.06,39.39,1.0,0.0,0.0,0.13,0.13,0.06,73.68,12.5,27.27,0.38,16.0,1.0,4.0,Egipto Premier League,4.0
Abdelrahman Atef,0.07,0.11,11.11,0.78,0.0,0.0,0.11,0.0,0.0,73.16,29.27,28.93,0.67,27.0,1.0,4.0,Egipto Premier League,4.0
