Name,Goals,Successful dribbles %,Total shots,Set piece conversion %,Tackles,Interceptions,Dribbled past,Big chances created,Assists,Total passes,Accurate passes %,Accurate final third passes,Accurate long balls %,Aerial duels won %,Total duels won %,Was fouled,Fouls,Appearances,Age Range,Position,League,Level
Vladimir Miletić,0.0,50.0,0.08,0.0,1.08,0.5,0.58,0.08,0.0,21.0,74.21,3.08,36.36,30.77,49.18,0.83,0.67,12,1,3,Serbia Mozzart Bet Superliga,4
Nahir Besara,0.31,54.84,2.83,0.57,0.83,0.38,0.72,0.41,0.45,40.1,83.83,11.97,60.64,35.29,54.43,1.34,0.28,29,3,3,Suecia Allsvenskan,3
Jacob Ondrejka,0.5,63.04,2.83,0.0,0.5,0.42,0.83,0.67,0.42,18.0,72.22,6.83,42.86,68.18,42.97,0.42,1.58,12,1,3,Suecia Allsvenskan,3
Anton Saletros,0.06,60.0,1.31,1.56,1.69,1.25,1.63,0.25,0.31,71.31,87.38,15.56,54.17,42.86,46.51,0.75,0.94,16,2,3,Suecia Allsvenskan,3
Sebastian Nanasi,0.38,56.18,2.38,0.0,1.17,0.52,0.55,0.28,0.21,51.52,86.14,16.03,61.4,45.0,52.3,1.14,0.72,29,1,3,Suecia Allsvenskan,3
Mikkel Rygaard Jensen,0.24,51.85,2.21,0.0,1.1,0.45,1.31,0.48,0.38,59.52,85.92,23.97,74.41,44.44,41.37,1.34,1.21,29,3,3,Suecia Allsvenskan,3
Samuel Gustafson,0.03,44.44,0.48,0.0,0.93,1.03,1.17,0.48,0.24,88.0,90.99,27.62,75.0,65.71,55.5,1.66,0.69,29,2,3,Suecia Allsvenskan,3
Sergio Peña,0.03,61.9,1.45,0.0,2.93,1.38,1.34,0.07,0.1,87.69,87.34,16.86,61.18,62.86,55.86,1.45,1.45,29,2,3,Suecia Allsvenskan,3
Daniel Stensson,0.07,66.67,1.26,0.0,2.19,1.04,1.15,0.22,0.19,60.63,85.83,12.67,56.41,43.08,47.73,1.63,2.26,27,2,3,Suecia Allsvenskan,3
Samuel Leach Holm,0.04,50.0,1.26,0.0,1.67,1.52,1.04,0.07,0.22,80.19,85.03,17.48,57.42,52.94,53.63,1.15,0.78,27,2,3,Suecia Allsvenskan,3
Hugo Larsson,0.17,53.85,1.25,0.0,1.08,2.25,0.67,0.08,0.08,83.42,92.01,19.33,62.22,30.77,44.44,0.33,0.5,12,1,3,Suecia Allsvenskan,3
Rasmus Schüller,0.04,80.0,0.91,0.0,3.35,1.61,1.74,0.13,0.04,70.78,88.64,15.96,64.42,40.82,53.33,0.65,1.3,23,3,3,Suecia Allsvenskan,3
Ismet Lushaku,0.0,64.0,1.68,0.0,1.8,0.8,0.88,0.12,0.2,37.76,83.05,10.96,57.45,57.14,57.02,1.32,1.16,25,1,3,Suecia Allsvenskan,3
Arnór Traustason,0.32,46.67,2.04,0.0,1.46,2.04,0.89,0.18,0.04,39.57,82.31,7.68,47.06,57.32,51.11,1.29,1.14,28,2,3,Suecia Allsvenskan,3
Simon Gustafson,0.0,25.0,1.18,0.0,1.27,0.73,1.09,0.36,0.45,53.55,87.27,21.0,68.75,57.14,53.41,2.09,0.64,11,2,3,Suecia Allsvenskan,3
Oscar Johansson,0.17,68.0,1.8,0.0,1.4,0.97,1.3,0.2,0.27,47.27,80.75,13.63,53.13,32.26,48.34,0.93,0.73,30,2,3,Suecia Allsvenskan,3
André Rømer,0.06,72.73,1.13,0.0,1.44,1.81,1.25,0.13,0.0,43.81,82.45,11.38,61.82,50.0,55.12,1.88,1.0,16,2,3,Suecia Allsvenskan,3
Eliton Júnior,0.19,59.09,1.94,0.0,1.38,0.69,1.0,0.06,0.0,29.44,74.31,8.5,71.74,44.44,41.15,1.13,1.81,16,2,3,Suecia Allsvenskan,3
Tashreeq Matthews,0.33,38.2,2.2,0.0,1.87,0.43,0.97,0.23,0.33,20.37,76.76,8.0,40.48,34.78,46.9,1.8,1.3,30,1,3,Suecia Allsvenskan,3
Taha  Ali,0.2,55.97,1.3,0.0,1.03,0.4,0.53,0.3,0.2,28.77,82.85,12.37,69.23,20.0,52.27,1.03,0.43,30,2,3,Suecia Allsvenskan,3
Andri Fannar Baldursson,0.0,44.44,0.82,0.0,3.0,1.45,1.55,0.18,0.0,33.91,69.71,6.64,50.59,61.9,54.61,1.82,2.18,11,1,3,Suecia Allsvenskan,3
Magnus Eriksson,0.03,35.71,1.31,0.0,0.69,0.83,0.55,0.31,0.14,47.24,82.04,15.66,50.94,29.41,47.75,1.72,1.28,29,3,3,Suecia Allsvenskan,3
Jamie Roche,0.14,66.67,1.07,0.0,1.86,1.57,0.64,0.0,0.14,48.07,88.26,7.79,58.02,66.67,61.9,1.14,1.0,14,1,3,Suecia Allsvenskan,3
Robert Gojani,0.0,78.57,0.43,0.0,1.87,1.52,0.48,0.09,0.0,54.39,89.29,10.96,57.14,27.78,54.93,0.83,1.17,23,3,3,Suecia Allsvenskan,3
Elias Kristoffersen Hagen,0.07,83.33,1.27,0.0,1.27,0.67,0.6,0.2,0.27,39.87,86.29,9.8,62.0,42.86,50.57,0.4,0.73,15,1,3,Suecia Allsvenskan,3
Adam Stahl,0.1,50.0,1.07,0.0,1.76,1.41,0.52,0.17,0.07,25.34,72.24,8.38,50.94,62.69,63.05,1.1,0.48,29,2,3,Suecia Allsvenskan,3
Lasse Berg Johnsen,0.0,80.0,0.31,0.0,1.92,0.85,1.23,0.08,0.15,65.0,91.95,12.77,65.91,34.78,44.76,0.77,1.54,13,1,3,Suecia Allsvenskan,3
Alexander Bernhardsson,0.33,47.27,2.22,0.0,1.72,0.72,0.83,0.0,0.0,12.0,68.98,5.33,40.0,41.86,46.11,0.78,1.06,18,2,3,Suecia Allsvenskan,3
Emmanuel Boateng,0.05,73.68,1.36,0.0,1.86,1.27,0.82,0.09,0.09,29.14,81.44,7.27,57.52,47.37,59.15,2.18,1.68,22,2,3,Suecia Allsvenskan,3
Ludvig Fritzson,0.18,55.56,1.54,0.0,1.79,0.86,0.5,0.18,0.07,23.04,74.26,7.39,48.08,52.35,50.85,1.32,2.07,28,2,3,Suecia Allsvenskan,3
Tesfaldet Tekie,0.13,64.29,1.56,0.0,1.56,0.69,1.44,0.06,0.06,49.56,83.1,13.25,55.17,44.44,53.28,1.19,0.56,16,2,3,Suecia Allsvenskan,3
Amir Al Ammari,0.03,55.0,1.14,0.0,1.34,1.86,0.83,0.14,0.1,45.72,80.02,8.17,48.37,46.3,46.98,0.9,1.31,29,2,3,Suecia Allsvenskan,3
Bilal Hussein,0.05,37.5,1.47,0.0,1.21,0.74,0.79,0.21,0.16,49.11,84.67,11.79,54.84,28.0,43.0,0.53,0.74,19,1,3,Suecia Allsvenskan,3
Kevin Ackermann,0.11,63.64,0.64,0.0,2.29,1.46,0.61,0.21,0.04,38.0,86.37,8.68,52.7,55.26,57.72,1.36,1.79,28,1,3,Suecia Allsvenskan,3
Alexander Jensen,0.07,57.58,1.03,0.0,1.4,0.67,1.0,0.2,0.2,51.7,85.36,14.17,52.1,40.91,49.76,1.1,0.77,30,1,3,Suecia Allsvenskan,3
Erick Otieno,0.04,71.79,0.85,0.0,1.0,1.12,0.5,0.27,0.04,34.27,85.97,7.35,48.15,44.83,57.03,1.85,1.31,26,2,3,Suecia Allsvenskan,3
Rui Modesto,0.21,48.28,1.76,0.0,1.72,1.03,0.34,0.14,0.03,34.9,74.01,10.17,30.49,51.61,53.35,0.86,0.9,29,1,3,Suecia Allsvenskan,3
Adam Carlén,0.14,62.5,0.96,0.0,2.54,1.79,0.79,0.04,0.0,39.29,72.91,6.21,46.99,55.26,52.6,1.14,2.04,28,1,3,Suecia Allsvenskan,3
Sebastian Ohlsson,0.27,61.54,0.87,0.0,2.0,0.47,0.87,0.2,0.0,16.07,78.84,4.8,63.16,27.27,43.51,0.87,1.73,15,2,3,Suecia Allsvenskan,3
Hampus Finndell,0.21,50.0,1.38,0.0,1.29,0.92,1.25,0.04,0.0,39.67,83.09,9.08,56.38,64.71,44.85,1.08,1.83,24,1,3,Suecia Allsvenskan,3
Michael Baidoo,0.18,56.9,1.64,0.0,1.11,0.64,1.11,0.18,0.21,32.86,82.28,10.61,58.62,42.86,39.45,0.68,1.57,28,1,3,Suecia Allsvenskan,3
Luke Le Roux,0.12,68.42,0.94,0.0,3.06,1.53,1.53,0.06,0.0,45.06,84.6,9.47,56.25,57.14,53.59,0.94,1.71,17,1,3,Suecia Allsvenskan,3
Marc Llinares,0.0,40.0,0.27,0.0,1.27,1.0,0.18,0.18,0.09,38.73,80.28,10.36,30.23,27.78,57.65,2.0,0.55,11,1,3,Suecia Allsvenskan,3
Otto Rosengren,0.09,55.17,1.27,0.0,1.23,0.73,1.14,0.09,0.09,23.5,77.37,5.82,52.0,29.17,46.2,1.05,0.91,22,1,3,Suecia Allsvenskan,3
Leo Walta,0.18,42.86,2.27,0.0,1.27,0.91,1.45,0.27,0.0,35.55,79.28,9.09,47.73,12.5,41.67,1.91,2.0,11,1,3,Suecia Allsvenskan,3
André Alsanati,0.15,47.37,1.4,0.0,0.55,0.25,0.65,0.25,0.05,15.65,82.75,5.15,59.09,0.0,42.37,0.25,0.15,20,1,3,Suecia Allsvenskan,3
Sebastian Jørgensen,0.06,58.33,1.19,0.0,0.69,0.31,0.38,0.19,0.13,17.5,86.07,7.38,69.23,33.33,52.17,0.31,0.13,16,1,3,Suecia Allsvenskan,3
Vito Hammershøj-Mistrati,0.19,47.06,1.44,0.0,1.44,0.52,1.07,0.19,0.26,21.56,75.77,6.44,48.0,36.36,46.52,0.74,0.59,27,3,3,Suecia Allsvenskan,3
Jimmy Durmaz,0.0,50.0,0.42,0.0,0.89,0.58,0.63,0.11,0.0,32.53,85.76,7.89,68.67,63.64,49.35,0.26,0.47,19,3,3,Suecia Allsvenskan,3
Romarinho,0.0,52.38,1.07,0.0,1.7,1.13,0.73,0.1,0.1,48.97,86.86,8.13,45.22,60.87,58.64,2.97,1.67,30,3,3,Suecia Allsvenskan,3
Christos Gravius,0.04,65.22,0.44,0.0,1.24,1.0,0.56,0.08,0.12,41.52,82.18,10.32,57.04,53.33,56.2,0.92,0.72,25,2,3,Suecia Allsvenskan,3
Pontus Dahbo,0.2,75.0,0.7,0.0,0.45,0.05,0.3,0.05,0.05,13.3,88.72,6.85,68.75,30.0,59.74,0.95,0.45,20,1,3,Suecia Allsvenskan,3
Melker Heier,0.15,55.74,2.08,0.0,0.77,0.65,0.58,0.19,0.23,32.31,83.45,9.46,58.0,10.53,46.67,1.35,1.08,26,1,3,Suecia Allsvenskan,3
Aboubakar Keita,0.0,70.0,0.29,0.0,1.36,1.36,0.79,0.07,0.0,34.86,82.38,6.36,62.69,60.0,54.64,0.64,0.93,14,2,3,Suecia Allsvenskan,3
Victor Lind,0.21,51.02,2.69,0.38,1.62,0.83,1.17,0.14,0.03,18.45,69.91,5.34,51.67,36.36,46.23,1.34,1.1,29,1,3,Suecia Allsvenskan,3
Elyas Bouzaiene,0.07,51.67,1.07,0.0,1.82,1.04,0.96,0.14,0.07,31.82,79.69,9.5,46.74,58.54,56.45,1.21,0.86,28,2,3,Suecia Allsvenskan,3
Herman Johansson,0.08,57.69,0.96,0.0,1.62,0.62,0.65,0.12,0.15,24.15,72.93,6.31,43.33,61.9,50.51,1.0,2.08,26,2,3,Suecia Allsvenskan,3
Viktor Gustafson,0.0,76.47,0.57,0.0,2.07,1.29,1.5,0.07,0.07,23.0,70.5,6.21,25.0,56.25,52.76,1.14,1.64,14,2,3,Suecia Allsvenskan,3
Fredrik Hammar,0.05,46.67,0.91,0.0,2.45,1.0,1.27,0.14,0.05,29.64,82.98,6.36,52.11,64.1,56.25,1.55,1.41,22,1,3,Suecia Allsvenskan,3
Loret Sadiku,0.04,53.33,0.5,0.0,1.04,1.29,0.63,0.04,0.21,41.83,86.75,7.29,52.0,54.9,49.01,0.54,1.0,24,3,3,Suecia Allsvenskan,3
Kazper Karlsson,0.08,70.27,0.38,0.0,3.08,0.92,1.67,0.08,0.04,19.75,83.12,5.96,39.29,38.89,55.51,1.54,1.42,24,1,3,Suecia Allsvenskan,3
Aron Bjarnason,0.07,60.0,0.82,0.0,1.14,0.36,0.96,0.14,0.07,27.29,78.14,5.5,40.51,29.41,45.14,0.46,0.68,28,2,3,Suecia Allsvenskan,3
Ísak Andri Sigurgeirsson,0.27,52.63,1.55,0.0,0.64,0.55,0.91,0.18,0.09,12.73,72.86,4.73,25.0,36.84,47.13,1.55,0.45,11,1,3,Suecia Allsvenskan,3
Amane Romeo,0.13,57.63,1.17,0.0,1.22,0.57,1.26,0.13,0.13,43.96,85.86,14.22,54.05,51.52,50.2,1.96,1.04,23,1,3,Suecia Allsvenskan,3
Joel Allansson,0.0,62.5,0.34,0.0,1.41,0.83,1.1,0.07,0.03,24.07,84.1,4.76,58.73,42.5,49.38,0.55,0.45,29,3,3,Suecia Allsvenskan,3
Melker Hallberg,0.08,42.86,0.75,8.33,0.75,0.42,0.75,0.08,0.17,32.17,88.08,8.67,72.73,42.31,34.18,0.33,1.42,12,2,3,Suecia Allsvenskan,3
Tim Soderstrom,0.05,56.12,0.52,0.0,1.62,1.76,1.24,0.05,0.1,36.24,81.21,10.1,59.68,53.33,52.4,1.62,0.71,21,2,3,Suecia Allsvenskan,3
Jonathan Svedberg,0.0,46.15,0.71,0.0,1.21,1.0,1.38,0.13,0.08,41.54,82.15,7.33,41.57,51.85,41.81,0.46,1.17,24,1,3,Suecia Allsvenskan,3
Simon Thern,0.04,47.92,0.91,0.0,0.74,0.35,1.04,0.3,0.17,29.96,77.65,10.04,47.27,38.1,41.11,1.13,0.61,23,3,3,Suecia Allsvenskan,3
Joeri de Kamps,0.0,40.0,0.23,0.0,3.0,1.23,1.38,0.0,0.0,35.77,87.74,7.54,74.58,38.46,42.74,0.31,2.54,13,3,3,Suecia Allsvenskan,3
Jesper Gustavsson,0.0,69.23,0.38,0.0,2.07,1.52,1.21,0.0,0.0,44.59,80.82,7.17,38.99,34.21,51.38,1.66,1.52,29,2,3,Suecia Allsvenskan,3
Wenderson,0.0,45.76,1.17,0.0,2.14,1.34,0.97,0.07,0.0,56.97,85.35,11.17,46.46,35.9,48.64,1.38,0.79,29,1,3,Suecia Allsvenskan,3
Abdussalam Magashy,0.13,65.22,0.8,0.0,1.33,0.67,0.27,0.07,0.0,16.33,83.67,6.13,66.67,45.83,50.0,1.47,1.33,15,2,3,Suecia Allsvenskan,3
Besard Sabović,0.04,75.0,0.64,0.0,1.0,0.56,0.36,0.04,0.0,21.4,82.43,6.4,54.55,52.94,52.42,0.76,1.24,25,2,3,Suecia Allsvenskan,3
Gustaf Norlin,0.07,40.0,0.9,0.0,1.07,0.52,0.28,0.03,0.03,15.83,70.15,5.48,40.0,38.2,52.13,1.34,0.66,29,2,3,Suecia Allsvenskan,3
Jesper Ceesay,0.0,66.67,0.18,0.0,1.45,1.41,0.68,0.05,0.09,35.77,83.61,5.05,48.98,62.3,55.43,1.18,1.23,22,1,3,Suecia Allsvenskan,3
Elliot Stroud,0.0,50.0,0.35,0.0,1.35,0.55,0.65,0.15,0.05,13.2,73.11,3.25,60.0,22.22,56.82,0.7,0.35,20,1,3,Suecia Allsvenskan,3
Damjan Pavlović,0.06,80.0,0.71,0.0,0.71,0.41,0.29,0.12,0.0,24.82,82.46,5.0,65.0,69.23,53.16,0.29,1.06,17,1,3,Suecia Allsvenskan,3
Maic Sema,0.12,80.0,0.41,0.0,0.35,0.18,0.18,0.12,0.06,6.88,74.36,2.18,33.33,44.44,47.83,0.24,0.35,17,3,3,Suecia Allsvenskan,3
Johan Karlsson,0.0,53.49,0.54,0.0,1.46,0.77,0.81,0.12,0.04,37.62,85.48,8.92,44.0,63.64,58.73,1.38,0.5,26,1,3,Suecia Allsvenskan,3
Hampus Nasstrom,0.07,82.35,0.33,0.0,1.3,0.52,0.74,0.07,0.07,31.59,82.65,4.89,46.3,47.54,44.72,0.41,1.52,27,2,3,Suecia Allsvenskan,3
Herman Sjögrell,0.06,66.67,0.44,0.0,0.19,0.06,0.06,0.19,0.13,5.13,73.17,1.38,33.33,33.33,34.62,0.13,0.38,16,1,3,Suecia Allsvenskan,3
Lucas Bergvall,0.08,68.29,1.0,0.0,0.56,0.36,0.52,0.0,0.04,18.84,88.11,6.4,70.97,51.85,48.15,0.88,0.68,25,1,3,Suecia Allsvenskan,3
Besfort Zeneli,0.07,44.44,0.93,0.0,0.29,0.0,0.29,0.07,0.07,7.86,86.36,3.57,100.0,50.0,43.64,0.57,0.43,14,1,3,Suecia Allsvenskan,3
Eman Marković,0.0,68.75,0.92,0.0,1.42,0.5,0.75,0.17,0.0,11.08,78.2,3.58,92.31,14.29,52.94,0.58,0.42,12,1,3,Suecia Allsvenskan,3
Adi Nalić,0.15,53.66,1.27,0.0,0.54,0.31,0.81,0.08,0.04,13.88,81.44,3.65,72.22,36.11,37.84,0.81,0.96,26,2,3,Suecia Allsvenskan,3
Alper Demirol,0.0,63.64,0.31,0.0,1.75,0.63,0.56,0.0,0.0,28.0,87.28,5.5,69.44,25.0,57.61,1.06,0.88,16,1,3,Suecia Allsvenskan,3
Lucas Kåhed,0.05,48.57,0.79,0.0,1.79,0.58,0.68,0.0,0.0,17.68,75.89,5.47,42.86,18.75,48.8,1.26,0.63,19,1,3,Suecia Allsvenskan,3
Samuel Kroon,0.08,62.5,0.5,0.0,0.33,0.08,0.25,0.17,0.0,8.0,84.38,3.83,25.0,0.0,38.46,0.08,0.5,12,2,3,Suecia Allsvenskan,3
Hussein Carneil,0.0,66.67,1.5,0.0,0.58,0.5,0.92,0.17,0.08,14.5,77.59,6.25,30.0,42.11,42.22,0.58,1.33,12,1,3,Suecia Allsvenskan,3
Nahom Girmai,0.07,50.0,0.59,0.0,1.1,0.9,1.07,0.03,0.07,30.03,85.3,7.07,40.91,40.74,42.47,0.69,0.83,29,2,3,Suecia Allsvenskan,3
Joseph-Claude Gyau,0.04,62.67,0.85,0.0,1.27,0.73,0.5,0.08,0.0,24.73,83.51,6.5,44.74,56.0,61.06,1.27,0.46,26,3,3,Suecia Allsvenskan,3
Adam Wikman,0.0,25.0,0.35,0.0,0.61,1.04,0.43,0.04,0.0,25.43,89.74,4.74,64.15,33.33,40.68,0.3,0.48,23,1,3,Suecia Allsvenskan,3
Jacob Trenskow,0.0,70.83,0.88,0.0,0.69,0.44,0.5,0.06,0.06,14.44,78.35,5.63,33.33,7.14,49.37,0.63,0.19,16,1,3,Suecia Allsvenskan,3
Abdihakin Ali,0.0,43.75,0.23,0.0,0.92,0.69,0.46,0.0,0.0,35.38,84.35,7.46,42.86,0.0,49.25,1.08,0.62,13,1,3,Suecia Allsvenskan,3
Tobias Sana,0.08,0.0,0.69,0.0,0.23,0.0,0.0,0.08,0.08,16.38,86.38,8.0,58.33,50.0,42.86,0.38,0.08,13,3,3,Suecia Allsvenskan,3
Sebastian Eriksson,0.0,78.57,0.14,0.0,1.05,0.68,0.77,0.09,0.0,23.14,82.12,5.23,67.19,38.1,48.18,0.5,1.0,22,3,3,Suecia Allsvenskan,3
Mads Borchers,0.08,14.29,1.69,0.0,1.85,0.38,1.46,0.0,0.0,16.85,68.95,4.54,36.36,50.72,47.8,1.15,1.08,13,1,3,Suecia Allsvenskan,3
Noel Milleskog,0.09,60.0,0.91,0.0,0.36,0.09,0.09,0.0,0.0,4.09,91.11,1.82,100.0,24.0,38.98,0.91,0.73,11,1,3,Suecia Allsvenskan,3
Laorent Shabani,0.07,68.75,0.67,0.0,0.87,0.73,0.67,0.13,0.0,11.4,84.21,3.73,28.57,14.29,48.44,0.4,0.67,15,1,3,Suecia Allsvenskan,3
Søren Rieks,0.11,27.27,1.0,0.0,0.43,0.39,0.61,0.11,0.11,17.0,77.1,5.39,25.0,36.36,37.62,0.61,0.54,28,3,3,Suecia Allsvenskan,3
Arvid Brorsson,0.07,14.29,0.55,0.0,1.0,0.9,0.48,0.03,0.03,29.66,78.02,4.55,44.44,53.57,49.0,0.79,0.97,29,1,3,Suecia Allsvenskan,3
Victor Karlsson,0.07,40.63,1.18,0.0,0.75,0.75,0.93,0.11,0.0,18.64,71.07,5.25,33.85,38.1,39.16,0.57,0.68,28,1,3,Suecia Allsvenskan,3
Ahmed Qasem,0.04,40.28,0.86,0.0,1.25,0.29,0.75,0.14,0.11,14.46,80.0,5.89,50.0,45.0,40.68,0.89,1.43,28,1,3,Suecia Allsvenskan,3
Noah Shamoun,0.11,40.91,0.85,0.0,1.07,0.3,0.52,0.04,0.07,16.93,79.21,5.19,62.5,42.11,41.86,0.63,0.78,27,1,3,Suecia Allsvenskan,3
Oscar Lewicki,0.0,66.67,0.13,0.0,0.61,0.35,0.22,0.0,0.0,16.52,89.47,3.04,70.0,53.85,44.07,0.13,0.52,23,3,3,Suecia Allsvenskan,3
Imam Jagne,0.09,46.15,1.0,0.0,0.55,0.0,0.27,0.0,0.0,12.73,69.29,3.45,17.65,40.0,44.74,0.27,0.09,11,1,3,Suecia Allsvenskan,3
Taha Ayari,0.05,53.06,1.05,0.0,1.35,0.15,0.75,0.0,0.0,12.4,73.79,4.5,33.33,38.46,50.54,1.55,1.0,20,1,3,Suecia Allsvenskan,3
Kristoffer Khazeni,0.06,46.88,0.72,0.0,0.78,0.22,0.61,0.17,0.06,7.39,76.69,2.78,55.56,25.0,40.45,0.33,0.56,18,2,3,Suecia Allsvenskan,3
Marcus Rafferty,0.0,63.64,0.15,0.0,0.08,0.0,0.0,0.0,0.08,6.62,70.93,1.69,66.67,66.67,61.54,0.62,0.23,13,1,3,Suecia Allsvenskan,3
Noah Söderberg,0.1,33.33,0.81,0.0,0.67,0.62,1.0,0.0,0.0,16.24,70.38,3.9,42.86,58.06,34.51,0.19,1.43,21,1,3,Suecia Allsvenskan,3
Oliver Alfonsi,0.17,23.08,1.08,0.0,1.5,0.83,0.92,0.0,0.0,10.17,69.67,2.58,37.5,29.03,43.07,2.42,1.58,12,1,3,Suecia Allsvenskan,3
Justin Salmon,0.04,44.44,0.38,0.0,0.67,0.17,0.38,0.08,0.04,8.71,80.86,2.13,57.89,60.0,43.28,0.13,0.46,24,1,3,Suecia Allsvenskan,3
Kenan Bilalovic,0.0,66.67,0.36,0.0,0.45,0.0,0.18,0.0,0.0,3.73,73.17,1.36,0.0,25.0,46.67,0.36,0.36,11,1,3,Suecia Allsvenskan,3
Motaraghebjafarpour Arash,0.0,14.29,0.0,0.0,0.28,0.44,0.11,0.0,0.0,10.06,86.74,1.56,33.33,53.85,43.59,0.28,0.28,18,1,3,Suecia Allsvenskan,3
Jacob Ortmark,0.0,58.82,0.75,0.0,0.5,0.69,0.56,0.0,0.0,27.0,83.33,6.19,56.82,36.84,41.82,1.31,1.56,16,2,3,Suecia Allsvenskan,3
Robin Tranberg,0.08,60.87,0.67,0.0,0.79,0.67,0.75,0.0,0.0,21.96,74.76,4.46,31.58,47.17,45.29,1.79,1.79,24,2,3,Suecia Allsvenskan,3
Filipe Sissé,0.0,54.55,0.2,0.0,1.27,0.2,0.33,0.0,0.0,11.27,82.25,4.07,100.0,7.14,46.48,0.47,0.67,15,1,3,Suecia Allsvenskan,3
Abundance Salaou,0.0,33.33,0.5,0.0,0.75,0.33,0.33,0.0,0.0,11.25,76.3,3.58,38.46,55.56,47.5,0.25,0.5,12,1,3,Suecia Allsvenskan,3
Gustav Sandberg Magnusson,0.0,37.5,0.65,0.0,0.7,0.45,0.4,0.0,0.0,14.55,80.41,2.75,36.0,59.38,44.86,0.6,1.0,20,3,3,Suecia Allsvenskan,3
Villiam Granath,0.0,66.67,0.08,0.0,0.0,0.17,0.42,0.0,0.0,3.0,61.11,0.5,33.33,66.67,50.0,0.17,0.08,12,2,3,Suecia Allsvenskan,3
Ari Freyr Skúlason,0.0,50.0,0.07,0.0,0.29,0.29,0.21,0.0,0.0,11.29,72.78,2.29,33.33,40.0,36.67,0.29,0.57,14,3,3,Suecia Allsvenskan,3
Yassine El Ouatki,0.0,66.67,0.42,0.0,1.68,0.68,1.37,0.0,0.0,14.95,83.45,3.21,50.0,45.45,38.64,0.16,1.84,19,2,3,Suecia Allsvenskan,3
Maxime Anne Marie Sainte,0.0,42.86,0.42,0.0,0.53,0.21,0.53,0.0,0.0,17.05,77.78,4.53,53.33,0.0,28.24,0.26,1.21,19,1,3,Suecia Allsvenskan,3
Miroslav Stevanović,0.26,42.37,1.97,0.0,1.82,0.65,1.06,0.32,0.21,32.65,72.34,12.15,42.86,50.31,49.76,1.24,0.91,34,3,3,Suiza Super League,3
Max Meyer,0.36,60.87,2.18,0.0,1.36,0.54,0.89,0.11,0.18,40.29,84.22,14.32,50.0,29.17,52.6,1.5,0.5,28,2,3,Suiza Super League,3
Renato Steffen,0.25,57.69,1.57,1.19,0.79,0.39,0.57,0.39,0.25,30.89,82.43,9.18,70.97,34.78,48.57,1.5,0.82,28,3,3,Suiza Super League,3
Jordi Quintillà,0.03,70.0,1.23,0.0,1.51,0.91,1.23,0.2,0.14,46.57,82.15,12.37,57.93,42.62,47.54,1.34,1.26,35,2,3,Suiza Super League,3
Fabian Rieder,0.21,54.9,1.61,0.43,2.21,0.88,1.73,0.21,0.12,37.21,78.58,11.85,61.48,43.59,48.19,1.3,1.42,33,1,3,Suiza Super League,3
Lukas Görtler,0.3,60.0,2.23,0.0,1.63,0.93,1.87,0.37,0.2,43.3,70.82,14.83,47.4,51.16,46.96,1.77,1.47,30,2,3,Suiza Super League,3
Blerim Džemaili,0.24,58.33,1.38,0.0,1.19,0.48,0.76,0.19,0.05,23.62,74.4,6.38,49.25,47.06,60.15,1.57,0.62,21,3,3,Suiza Super League,3
Cheick Oumar Conde,0.03,65.67,0.57,0.0,3.27,2.03,0.83,0.0,0.03,35.47,72.74,5.77,49.72,61.74,59.6,1.17,1.8,30,1,3,Suiza Super League,3
Anto Grgić,0.06,47.62,0.97,0.0,1.58,1.06,1.1,0.19,0.06,39.94,81.91,8.0,60.0,56.82,52.38,0.87,0.84,31,2,3,Suiza Super League,3
Hayao Kawabe,0.27,45.45,1.12,3.03,1.52,0.76,0.76,0.18,0.18,25.3,74.97,6.7,52.63,42.0,49.58,0.97,1.03,33,2,3,Suiza Super League,3
Vincent Sierro,0.07,77.78,0.87,0.0,2.07,0.6,1.13,0.13,0.0,29.67,78.65,8.53,57.58,61.54,55.83,0.87,1.2,15,2,3,Suiza Super League,3
Patrick Pflücke,0.17,45.16,2.03,0.0,0.86,0.4,0.97,0.14,0.06,23.8,81.51,7.03,59.09,36.84,42.17,0.54,0.23,35,2,3,Suiza Super League,3
Timothé Cognat,0.06,58.02,0.79,0.0,1.39,1.55,1.03,0.21,0.12,39.79,80.27,11.06,54.84,21.95,41.28,0.42,0.97,33,2,3,Suiza Super League,3
Kastriot Imeri,0.19,34.29,1.26,0.0,0.93,0.37,0.78,0.19,0.11,24.3,81.4,8.59,64.71,41.18,46.93,1.22,0.81,27,1,3,Suiza Super League,3
Fabian Frei,0.04,66.67,0.57,0.0,1.09,1.13,0.7,0.17,0.13,37.57,82.64,8.57,58.04,50.0,53.49,0.35,0.43,23,3,3,Suiza Super League,3
Ousmane Doumbia,0.06,65.57,0.8,0.0,2.17,1.17,0.77,0.06,0.06,44.63,84.64,7.11,50.0,56.06,58.65,1.34,1.0,35,3,3,Suiza Super League,3
Nicky Medja Beloko,0.07,52.11,0.83,0.0,3.69,1.69,1.34,0.17,0.03,31.55,75.85,8.17,58.59,44.44,48.74,1.1,2.59,29,1,3,Suiza Super League,3
David Douline,0.06,52.38,0.89,0.0,3.11,1.72,1.17,0.0,0.0,32.5,78.97,3.94,59.42,55.07,58.3,1.78,1.22,18,2,3,Suiza Super League,3
