Name,Goals,Successful dribbles %,Total shots,Set piece conversion %,Tackles,Interceptions,Dribbled past,Big chances created,Assists,Total passes,Accurate passes %,Accurate final third passes,Accurate long balls %,Aerial duels won %,Total duels won %,Was fouled,Fouls,Appearances,Age Range,Position,League,Level
Keno,0.08,5.978,1.79,0.0,1.29,0.46,0.63,0.29,0.17,2.158,7.529000000000001,0.763,4.0,4.375,5.502000000000001,1.13,0.71,24.0,3.0,3.0,Brasil Serie A,2.0
Mathias Villasanti,0.13,4.5649999999999995,0.67,0.0,3.13,1.13,2.43,0.23,0.2,4.61,8.662,0.99,5.325,4.286,4.574,1.03,1.83,30.0,2.0,3.0,Brasil Serie A,2.0
Agustín Canobbio,0.1,5.542,2.31,0.0,2.03,0.28,1.21,0.17,0.17,2.5140000000000002,8.093,0.9099999999999999,4.444,3.8,4.8740000000000006,1.72,1.45,29.0,2.0,3.0,Brasil Serie A,2.0
Zé Ricardo,0.0,6.667,1.23,0.0,1.92,1.15,1.46,0.08,0.08,5.015,8.436,1.038,8.190999999999999,6.5,5.538,3.0,2.54,13.0,1.0,3.0,Brasil Serie A,2.0
Pedro Henrique,0.09,7.5,0.64,0.0,0.73,1.09,0.45,0.0,0.0,4.255,8.504000000000001,0.355,5.590999999999999,5.5,5.0649999999999995,0.55,1.27,11.0,3.0,3.0,Brasil Serie A,2.0
Artur,0.16,5.965,1.52,0.0,0.61,0.23,0.84,0.19,0.06,2.3289999999999997,8.019,0.774,6.1899999999999995,4.167,5.156000000000001,1.16,0.45,31.0,2.0,3.0,Brasil Serie A,2.0
Tomás Cuello,0.0,6.25,0.94,0.0,1.69,1.16,0.69,0.28,0.13,2.325,7.3790000000000004,0.544,4.426,4.8149999999999995,5.679,1.53,1.16,32.0,1.0,3.0,Brasil Serie A,2.0
Wanderson,0.22,6.239,1.19,0.0,1.09,0.5,0.81,0.19,0.09,2.247,8.331,0.766,4.324,2.222,4.926,0.78,0.84,32.0,3.0,3.0,Brasil Serie A,2.0
Vítor Jacaré,0.06,6.875,1.35,0.0,1.29,0.59,1.29,0.12,0.0,2.029,7.768000000000001,0.524,6.5120000000000005,4.762,4.926,0.76,1.18,17.0,1.0,3.0,Brasil Serie A,2.0
Fernandinho,0.04,6.129,0.64,0.0,1.04,0.64,0.68,0.24,0.12,4.776,8.492,1.036,6.590000000000001,4.754,4.931,1.32,1.24,25.0,3.0,3.0,Brasil Serie A,2.0
Gabriel Menino,0.08,5.652,1.42,0.0,1.5,0.63,1.0,0.04,0.13,4.463,8.515,0.9880000000000001,6.6450000000000005,4.7219999999999995,4.6770000000000005,1.17,1.67,24.0,1.0,3.0,Brasil Serie A,2.0
Pedrinho,0.0,6.5,0.67,0.0,0.87,0.07,0.07,0.27,0.13,2.567,8.623000000000001,1.1400000000000001,5.0,3.3329999999999997,5.556,0.93,1.0,15.0,1.0,3.0,Brasil Serie A,2.0
Denilson,0.03,7.917,0.97,0.0,1.42,0.39,0.64,0.12,0.09,3.0149999999999997,8.724,0.745,6.765000000000001,3.75,5.254,1.0,1.12,33.0,1.0,3.0,Brasil Serie A,2.0
Matheus Fernandes,0.03,6.383,0.73,0.0,3.21,0.97,1.45,0.03,0.09,3.758,8.315000000000001,0.876,6.058,5.682,5.491,0.88,1.55,33.0,2.0,3.0,Brasil Serie A,2.0
Pablo Maia,0.13,7.083,1.41,0.0,1.97,0.56,1.38,0.03,0.0,5.313000000000001,9.035,0.944,6.962000000000001,6.8,4.786,0.81,1.91,32.0,1.0,3.0,Brasil Serie A,2.0
Jean Lucas,0.0,5.882,2.0,0.0,1.45,0.64,1.18,0.09,0.14,3.886,8.503,1.0859999999999999,6.409999999999999,4.8,4.831,1.82,1.55,22.0,2.0,3.0,Brasil Serie A,2.0
Alan Patrick,0.12,6.224,1.41,0.0,0.68,0.26,0.88,0.21,0.15,3.2969999999999997,8.394,1.053,8.113,1.351,4.462,1.65,0.91,34.0,3.0,3.0,Brasil Serie A,2.0
Luciano Juba,0.07,2.857,1.0,0.0,1.0,0.64,0.43,0.14,0.14,1.95,7.581999999999999,0.493,3.7039999999999997,6.0,5.556,0.21,0.21,14.0,1.0,3.0,Brasil Serie A,2.0
Rezende,0.06,5.172,0.67,0.0,2.88,1.91,1.24,0.06,0.09,3.9299999999999997,8.535,0.609,5.0649999999999995,6.220000000000001,5.424,0.94,1.97,33.0,2.0,3.0,Brasil Serie A,2.0
Tomás Pochettino,0.06,5.769,1.46,0.0,1.26,0.49,1.09,0.2,0.09,2.066,7.939,0.5660000000000001,5.059,3.25,4.646,0.54,0.63,35.0,2.0,3.0,Brasil Serie A,2.0
Raniele,0.09,5.385,1.49,0.0,2.11,1.06,1.31,0.06,0.03,3.054,7.670999999999999,0.42000000000000004,4.746,6.667,6.101,1.91,1.03,35.0,2.0,3.0,Brasil Serie A,2.0
James Rodríguez,0.08,7.5,1.25,0.0,0.58,0.0,0.5,0.25,0.17,3.625,8.873999999999999,1.192,8.649,5.0,4.762,0.67,0.83,12.0,3.0,3.0,Brasil Serie A,2.0
Everaldo,0.27,4.375,1.79,0.0,0.33,0.06,0.18,0.06,0.03,1.364,6.444,0.385,4.706,5.833,5.243,0.94,0.82,33.0,3.0,3.0,Brasil Serie A,2.0
Calebe,0.07,6.364,1.34,0.0,0.59,0.21,0.59,0.31,0.17,1.6030000000000002,8.323,0.61,7.714,1.176,5.433,1.79,0.38,29.0,1.0,3.0,Brasil Serie A,2.0
Lima,0.17,6.667,1.34,0.0,1.09,0.6,0.97,0.06,0.06,4.194,8.883,1.074,5.0,3.721,5.175,2.11,1.06,35.0,2.0,3.0,Brasil Serie A,2.0
Johnny,0.09,6.667,0.68,0.0,1.73,1.41,0.41,0.0,0.09,3.5229999999999997,8.709999999999999,0.605,5.455,5.192,5.692,1.18,1.18,22.0,1.0,3.0,Brasil Serie A,2.0
Pepê,0.06,6.333,0.5,0.0,2.28,0.89,1.0,0.06,0.06,4.189,8.66,0.983,6.14,4.444,5.845000000000001,3.0,1.61,18.0,2.0,3.0,Brasil Serie A,2.0
Fernando Sobral,0.06,7.5,1.15,0.0,2.12,0.45,1.15,0.12,0.06,2.603,7.9159999999999995,0.639,5.1,5.556,5.682,1.24,1.09,33.0,2.0,3.0,Brasil Serie A,2.0
Thaciano,0.17,5.51,1.89,0.0,1.4,0.74,0.89,0.11,0.17,3.011,8.273,0.6599999999999999,6.706999999999999,4.231,4.7299999999999995,0.86,1.03,35.0,2.0,3.0,Brasil Serie A,2.0
Pablo Ceppelini,0.0,4.286,0.95,0.0,0.67,0.43,1.29,0.1,0.14,2.286,8.625,0.738,7.045,4.0,3.711,0.67,0.71,21.0,3.0,3.0,Brasil Serie A,2.0
Victor Sá,0.12,5.0,1.42,0.0,1.85,0.91,1.09,0.06,0.12,2.0420000000000003,8.248999999999999,0.5700000000000001,6.296,3.016,4.907,1.42,0.94,33.0,2.0,3.0,Brasil Serie A,2.0
Otávio,0.0,6.25,0.3,0.0,2.74,1.04,1.89,0.04,0.0,5.337,9.049,0.763,5.68,4.8149999999999995,4.758,0.52,1.74,27.0,2.0,3.0,Brasil Serie A,2.0
Tomás Rincón,0.13,6.667,0.69,0.0,1.94,1.5,1.38,0.13,0.06,3.5130000000000003,8.665000000000001,0.488,5.918,6.970000000000001,5.0,1.25,2.19,16.0,3.0,3.0,Brasil Serie A,2.0
Filipe Machado,0.03,5.5,0.94,0.040999999999999995,1.09,0.94,0.49,0.03,0.09,3.4229999999999996,8.623000000000001,0.637,6.7299999999999995,4.39,5.086,0.69,0.89,35.0,2.0,3.0,Brasil Serie A,2.0
Luiz Araújo,0.15,5.333,1.2,0.0,0.95,0.35,0.6,0.05,0.05,1.7100000000000002,8.07,0.5900000000000001,7.647,6.429,5.385,1.3,0.95,20.0,2.0,3.0,Brasil Serie A,2.0
Zé Rafael,0.1,4.918,1.13,0.0,2.61,0.74,2.23,0.13,0.1,3.787,8.748000000000001,0.7190000000000001,7.2090000000000005,4.375,4.852,2.13,2.0,31.0,2.0,3.0,Brasil Serie A,2.0
Gabriel Pires,0.0,5.2170000000000005,0.94,0.0,2.06,1.0,1.31,0.31,0.06,3.2310000000000003,7.484999999999999,0.6,5.775,6.667,4.938000000000001,0.5,1.19,16.0,2.0,3.0,Brasil Serie A,2.0
Marcelino Moreno,0.06,5.058,1.13,0.0,1.06,0.42,0.61,0.29,0.13,2.5,8.258,0.932,5.909000000000001,1.786,5.013,2.39,0.81,31.0,2.0,3.0,Brasil Serie A,2.0
Igor Gomes,0.07,7.5,0.66,0.0,0.69,0.38,0.52,0.14,0.07,2.197,7.895999999999999,0.5860000000000001,6.0,5.0,5.205,0.72,0.83,29.0,1.0,3.0,Brasil Serie A,2.0
Zé Welison,0.04,7.917,1.15,0.0,1.88,0.88,0.62,0.08,0.08,3.138,8.297,0.627,5.595000000000001,7.0489999999999995,5.727,0.77,1.62,26.0,2.0,3.0,Brasil Serie A,2.0
Bruno Henrique,0.1,5.714,0.95,0.0,0.75,0.25,0.75,0.2,0.0,3.525,8.61,0.74,6.078,4.074,4.206,1.2,1.45,20.0,3.0,3.0,Brasil Serie A,2.0
Julián Palacios,0.04,6.163,1.19,0.0,1.0,0.44,1.33,0.15,0.04,1.7670000000000001,7.5680000000000005,0.696,4.857,2.308,4.6770000000000005,2.07,1.33,27.0,1.0,3.0,Brasil Serie A,2.0
Caio Alexandre,0.06,5.926,0.56,0.0,2.24,0.71,1.76,0.12,0.06,5.206,8.847,0.95,6.1049999999999995,3.103,4.41,1.24,1.65,34.0,1.0,3.0,Brasil Serie A,2.0
Christian,0.19,6.667,1.24,0.0,1.1,0.48,0.52,0.14,0.0,2.7,8.148,0.648,5.385,2.414,4.817,1.19,1.52,21.0,1.0,3.0,Brasil Serie A,2.0
Stiven Mendoza,0.23,5.079,1.65,0.0,0.96,0.42,0.5,0.19,0.08,2.081,8.17,0.731,7.143000000000001,3.438,5.021,2.0,0.88,26.0,3.0,3.0,Brasil Serie A,2.0
Wellington Rato,0.0,5.439,1.16,0.0,0.72,0.19,0.5,0.16,0.13,2.538,8.177,0.7190000000000001,5.833,6.0,4.888,0.66,0.66,32.0,3.0,3.0,Brasil Serie A,2.0
Alisson,0.0,6.286,0.69,0.0,1.31,0.8,1.2,0.11,0.14,3.566,8.742,0.9259999999999999,7.143000000000001,3.696,4.574,1.29,1.11,35.0,2.0,3.0,Brasil Serie A,2.0
Hyoran,0.17,5.0,1.58,0.27799999999999997,1.25,0.25,1.42,0.33,0.0,2.025,7.7780000000000005,0.625,4.7829999999999995,4.545,4.078,1.0,2.0,12.0,2.0,3.0,Brasil Serie A,2.0
Emmanuel Martínez,0.03,5.0520000000000005,1.06,0.0,1.71,0.89,1.91,0.11,0.14,3.871,8.354000000000001,1.1199999999999999,4.43,3.2,4.904,1.77,0.83,35.0,2.0,3.0,Brasil Serie A,2.0
Dimitri Payet,0.12,7.368,0.65,0.147,0.41,0.12,0.47,0.18,0.06,2.159,8.147,0.576,6.129,2.5,5.753,1.12,0.18,17.0,3.0,3.0,Brasil Serie A,2.0
Martín Benítez,0.15,5.556,1.8,0.0,0.55,0.3,0.5,0.3,0.2,2.5,7.18,0.7849999999999999,5.362,3.571,5.2780000000000005,2.25,0.7,20.0,2.0,3.0,Brasil Serie A,2.0
Cristian Pavón,0.09,5.147,1.64,0.0,1.0,0.61,1.24,0.18,0.24,2.63,8.248999999999999,0.718,6.042,3.59,4.141,0.73,0.58,33.0,2.0,3.0,Brasil Serie A,2.0
Matheus Martinelli,0.07,5.862,0.71,0.0,1.11,0.46,0.43,0.07,0.07,5.311,9.348,1.0390000000000001,7.3469999999999995,3.3329999999999997,4.421,0.82,1.39,28.0,1.0,3.0,Brasil Serie A,2.0
Eduardo,0.18,4.167,1.26,0.0,0.53,0.38,0.56,0.38,0.18,3.118,8.509,0.776,7.453,3.4939999999999998,4.255,1.47,1.15,34.0,3.0,3.0,Brasil Serie A,2.0
Gabriel Moscardo,0.06,6.571,0.5,0.0,2.06,1.11,1.28,0.06,0.06,2.9829999999999997,8.417,0.378,6.8180000000000005,6.875,5.521,0.44,1.0,18.0,1.0,3.0,Brasil Serie A,2.0
Jair,0.1,6.071,0.52,0.0,1.38,0.52,1.14,0.03,0.0,3.2590000000000003,8.942,0.745,6.965999999999999,5.429,5.614,1.79,1.28,29.0,2.0,3.0,Brasil Serie A,2.0
Danielzinho,0.0,3.636,0.35,0.0,1.06,0.53,0.47,0.12,0.0,3.1879999999999997,8.598,0.9,5.526,0.0,4.932,0.82,0.47,17.0,2.0,3.0,Brasil Serie A,2.0
Hércules,0.08,6.537999999999999,1.15,0.0,2.08,0.38,1.38,0.0,0.0,2.285,8.586,0.40800000000000003,6.667,3.125,4.786,0.54,1.15,13.0,1.0,3.0,Brasil Serie A,2.0
Willian Oliveira,0.0,10.0,0.42,0.0,1.71,1.58,0.84,0.03,0.0,3.3609999999999998,8.455,0.397,6.176,5.882,5.6,1.0,1.1,31.0,2.0,3.0,Brasil Serie A,2.0
Tchê Tchê,0.06,6.531000000000001,1.25,0.0,0.89,0.36,0.58,0.14,0.14,3.3579999999999997,8.892,0.933,6.396,2.778,4.917,1.39,1.08,36.0,3.0,3.0,Brasil Serie A,2.0
Erick Pulgar,0.08,4.545,0.72,0.0,1.68,1.0,1.72,0.16,0.12,5.4159999999999995,8.936,1.08,6.949,5.49,4.064,0.56,1.88,25.0,2.0,3.0,Brasil Serie A,2.0
Wellington Silva,0.03,6.623,0.69,0.0,0.79,0.21,0.62,0.1,0.07,1.269,8.424,0.466,7.083,3.8890000000000002,6.122,1.34,0.45,29.0,2.0,3.0,Brasil Serie A,2.0
Imanol Machuca,0.13,5.882,0.88,0.0,1.13,0.19,0.56,0.06,0.0,1.3439999999999999,8.558,0.538,8.75,5.0,4.758,0.38,0.81,16.0,1.0,3.0,Brasil Serie A,2.0
Everton Ribeiro,0.1,4.444,0.73,0.0,0.77,0.33,1.0,0.27,0.13,2.8899999999999997,8.293000000000001,1.073,6.851999999999999,2.0,4.402,1.3,0.6,30.0,3.0,3.0,Brasil Serie A,2.0
Leonardo Fernández,0.06,5.135,1.39,0.11100000000000002,0.61,0.22,0.61,0.06,0.0,1.95,8.120000000000001,0.572,6.667,8.0,4.746,1.28,0.83,18.0,2.0,3.0,Brasil Serie A,2.0
Paulinho Paula,0.05,5.0,0.57,0.0,2.0,0.76,1.0,0.1,0.1,4.281000000000001,8.620999999999999,1.214,6.892,6.25,4.9479999999999995,2.57,2.67,21.0,2.0,3.0,Brasil Serie A,2.0
