#,Team,Name,Tackles,Interceptions,Penalty committed,Clearances,Errors lead to goal,Dribbled past
440,,Joel Alirio Almache Hidalgo,1.29,0.14,0,0.43,0,0.86
441,,Christian Cruz,1,0.5,0.25,0.63,0,0.13
442,,Justin Cuero,0,0,0,0,0,0
443,,Kevin Peralta,0,0,0,1.5,0,0
444,,José Orlando Pérez,0.67,0,0,0.33,0,0
445,,Wilson Chuchuca,0,0,0,0,0,0
446,,Jaime Ortiz,0,0.09,0,0.09,0,0.09
447,,Pedro Larrea,0.83,0.39,0,0.57,0,0.65
448,,Denilson Ovando,0,0.2,0,0.1,0,0.4
449,,Luis Ayala,0.6,0.2,0,0.73,0,0.33
450,,Jeremy Del Castillo,1,1,0.11,2.78,0,0.67
451,,Diego Corozo,0.2,0.2,0,0.4,0,0.2
452,,Alexander Eras,0,0,0,0.2,0,0
453,,Jordan Morán,2,0,0,0,0,2
454,,Gustavo Nnachi,0,1,0,0,0,0
455,,Oscar Jaramillo,1,0,0,0,0,0
456,,Bryan Wittle,0,0,0,0,0,0
457,,Mayer Mendez,0,0,0,0,0,1
458,,William Ocles,0,0,0,0.29,0,0.14
459,,Andres Garcia,0.4,0.4,0,1.8,0,0.2
460,,Kevin Sambonino,0.41,0.18,0,0.35,0,0.53
461,,Henry Quinonez,0.89,1.33,0,1.11,0,0.67
462,,Marcos Caicedo,0,0,0,0,0,0
463,,Kevin Rivera,0,0,0,0,0,0
464,,Facundo Queiroz,0.5,0,0,1,0,0.5
465,,Marcelo Mantilla,0.67,0.17,0,0.67,0,0.5
466,,Jonathan Robledo,0.6,0,0,0.2,0,1
467,,Yerlin Quinonez,0.8,0,0,0,0,0.2
468,,Humberto Acevedo,0,0,0,1.17,0,0
469,,Matias Ferreira,0.5,0.57,0,0.64,0,0.21
470,,Isaac Sanchez,0,0,0,0,0,0
471,,Darwin Nazareno,0.5,0,0,0,0,0.5
472,,Elkin Ruiz,0,0,0,0,0,0
473,,Luis Felipe Fernandez-Salvador,0.33,0,0.33,0,0,0
474,,Darwin Cuero,0,0,0.14,0.71,0,0
475,,José Luis Quiñones,0.33,0.67,0,2.33,0,0
476,,Juan Martin Rojas,0,0,0,0,0,0
477,,Eduardo Bores,0,0,0,0.33,0,0
478,,Jefferson Quinonez,1,0.5,0,2.5,0,2
479,,Byron Carabalí,0.5,0.5,0,1,0,1
480,,Jeison Mina,0.4,1.2,0.4,2.8,0,0.2
481,,Lenin Chininin,0.2,0.4,0,0,0,0.4
482,,Carlos Ortiz,0,0,0,2,0,0
483,,Jose Cevallos,0,0,0,0,0,0
484,,Luis Cordova,2,1.5,0,1,0,0
485,,Yuber Mosquera,0.25,0,0.25,0.63,0,0
486,,Jeison Alfonso Dominguez,0.67,1,0.33,0.67,0,0.33
487,,Alexi Lemos,0,0,0,1,0,1
488,,Anderson Ordóñez,0.25,0.88,0.13,2.88,0.13,0.13
489,,Efrain Garcia,0,0,0,0.5,0,0
490,,Gabriel Marques,0,0,0,0,0,0
491,,Gonzalo Valenzuela,0,0,0,0,0,0
492,,Anthony Alvarez,0,0,0,0,0,0
493,,David Ortiz,0,0,0,0,0,0
494,,Luis Moreno,0,0,0,0,0,0
