Name,Goals,Big chances missed,Successful dribbles %,Total shots,Headed goals,Set piece conversion %,Tackles,Interceptions,Penalty committed,Clearances,Errors lead to goal,Dribbled past,Big chances created,Assists,Total passes,Accurate passes %,Accurate final third passes,Accurate long balls %,Saves,Clean sheets,Penalties faced,Penalties saved,Goals conceded inside the box,Goals conceded outside the box,Yellow cards,Red cards,Aerial duels won %,Total duels won %,Was fouled,Fouls,Appearances,Age Range,Position,League,Level
Yohan Bai,0.21,0.21,62.5,0.93,0.07,0.0,0.36,0.07,0.0,0.21,0.0,0.07,0.07,0.0,7.36,79.61,2.5,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.07,0.07,40.0,49.06,1.0,0.71,14,2,4,Francia Liga 2,3
Abdel Hakim Abdallah,0.0,0.0,42.86,0.26,0.0,0.0,1.11,0.86,0.0,1.2,0.0,0.6,0.11,0.06,28.06,79.23,6.03,45.38,0.0,0.09,0.0,0.0,0.86,0.11,0.11,0.03,57.14,50.68,1.06,0.91,35,2,3,Francia Liga 2,3
Maxime Bastian,0.0,0.0,44.64,0.13,0.0,0.0,3.25,0.96,0.0,1.08,0.0,1.25,0.21,0.08,35.08,68.05,5.42,28.21,0.0,0.25,0.0,0.0,1.08,0.08,0.17,0.04,50.0,55.73,1.83,1.04,24,1,2,Francia Liga 2,3
Taylor Luvambo,0.1,0.0,33.33,0.7,0.1,0.0,2.0,1.0,0.0,0.4,0.0,0.9,0.1,0.2,17.9,74.86,3.3,10.0,0.0,0.1,0.0,0.0,0.4,0.0,0.0,0.0,35.71,42.17,0.3,0.5,10,1,4,Francia Liga 2,3
Junior Flemmings,0.13,0.13,61.54,1.13,0.0,0.0,1.0,0.38,0.0,0.13,0.0,0.0,0.13,0.0,11.63,82.8,3.5,100.0,0.0,0.0,0.0,0.0,1.88,0.0,0.13,0.0,20.0,44.23,0.75,1.13,8,2,3,Francia Liga 2,3
Yassine Haouari,0.0,0.14,80.0,0.57,0.0,0.0,0.86,0.14,0.0,0.43,0.0,0.57,0.43,0.29,16.14,63.72,4.0,25.0,0.0,0.0,0.0,0.0,0.71,0.29,0.0,0.0,45.83,48.44,1.43,1.14,7,1,4,Francia Liga 2,3
Elies Mahmoud,0.0,0.03,45.28,0.42,0.0,0.0,1.26,0.16,0.0,0.03,0.0,0.61,0.13,0.06,10.71,80.12,4.32,66.67,0.0,0.03,0.0,0.0,0.19,0.0,0.1,0.0,50.0,46.82,0.35,0.77,31,1,4,Francia Liga 2,3
Ryan Bakayoko,0.0,0.18,66.67,0.95,0.0,0.0,0.14,0.18,0.0,0.27,0.0,0.14,0.09,0.09,6.41,65.96,1.55,63.64,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,47.22,46.15,0.59,0.77,22,1,4,Francia Liga 2,3
Alexandre Philiponeau,0.0,0.0,54.55,0.36,0.0,0.0,1.64,0.82,0.0,0.27,0.0,0.82,0.09,0.0,33.45,77.99,6.91,38.71,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,33.33,43.27,1.18,1.73,11,1,3,Francia Liga 2,3
Florian Martin,0.0,0.0,0.0,0.57,0.0,0.0,0.5,0.0,0.0,0.07,0.0,0.36,0.07,0.0,10.79,75.5,2.93,42.11,0.0,0.0,0.0,0.0,0.29,0.14,0.0,0.0,35.71,43.9,0.43,0.36,14,3,3,Francia Liga 2,3
Aldo Kalulu,0.16,0.19,47.83,0.97,0.0,0.0,0.57,0.19,0.0,0.11,0.0,0.43,0.11,0.08,16.3,80.1,5.03,50.0,0.0,0.11,0.0,0.0,0.7,0.05,0.08,0.0,22.45,34.1,0.54,0.73,37,2,4,Francia Liga 2,3
Mehdi Baaloudj,0.0,0.0,66.67,0.44,0.0,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,2.44,59.09,1.11,0.0,0.0,0.0,0.0,0.0,0.22,0.11,0.0,0.0,16.67,26.32,0.11,0.56,9,1,4,Francia Liga 2,3
Amadou Dia Ndiaye,0.25,0.0,33.33,1.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,8.0,81.25,1.75,100.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,23.08,0.25,0.5,4,1,4,Francia Liga 2,3
Oussama Targhalline,0.08,0.0,22.22,0.42,0.0,0.0,1.08,1.17,0.0,0.92,0.0,0.5,0.0,0.0,36.25,79.08,8.08,44.68,0.0,0.08,0.0,0.0,0.33,0.08,0.42,0.0,36.0,39.8,1.25,1.75,12,1,3,Francia Liga 2,3
Amine Bassi,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.0,19.25,84.42,6.25,66.67,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,4,Francia Liga 2,3
Jovan Nišić,0.0,0.0,80.0,0.17,0.0,0.0,0.92,0.17,0.0,0.08,0.0,0.42,0.0,0.0,15.25,77.05,2.92,61.54,0.0,0.0,0.0,0.0,0.08,0.08,0.08,0.0,40.0,50.0,0.33,0.67,12,2,3,Francia Liga 2,3
Loris Mouyokolo,0.0,0.06,50.0,0.19,0.0,0.0,1.56,0.69,0.06,2.94,0.0,0.31,0.0,0.0,30.13,84.02,2.06,44.78,0.0,0.13,0.0,0.0,0.94,0.13,0.19,0.0,53.33,50.94,0.25,1.38,16,1,2,Francia Liga 2,3
Mattheo Xantippe,0.0,0.0,50.0,0.25,0.0,0.0,1.58,0.71,0.04,0.42,0.0,0.5,0.04,0.04,21.54,79.5,4.63,47.83,0.0,0.04,0.0,0.0,0.46,0.04,0.13,0.0,16.0,45.71,0.21,0.58,24,1,3,Francia Liga 2,3
Mons Bassouamina,0.18,0.26,48.39,1.53,0.03,0.0,0.35,0.21,0.0,0.09,0.0,0.18,0.06,0.06,10.47,74.44,3.32,63.64,0.0,0.0,0.0,0.0,0.71,0.09,0.09,0.0,33.75,39.6,0.91,0.82,34,2,4,Francia Liga 2,3
Alexy Bosetti,0.14,0.28,20.0,0.89,0.0,0.0,0.19,0.06,0.0,0.08,0.0,0.31,0.08,0.03,14.19,61.84,3.53,53.66,0.0,0.0,0.0,0.0,0.44,0.03,0.03,0.0,13.95,34.81,0.89,0.44,36,2,4,Francia Liga 2,3
Norman Bassette,0.08,0.0,0.0,0.5,0.08,0.0,0.17,0.0,0.0,0.08,0.0,0.0,0.0,0.0,5.08,62.3,1.17,0.0,0.0,0.0,0.0,0.0,0.33,0.08,0.0,0.0,55.0,48.78,0.58,0.5,12,1,4,Francia Liga 2,3
Cyril Mandouki,0.03,0.03,56.25,0.28,0.03,0.0,1.66,0.75,0.03,0.78,0.0,1.03,0.06,0.06,41.13,84.5,6.13,68.18,0.0,0.31,0.0,0.0,1.03,0.13,0.09,0.03,56.72,49.84,1.22,1.41,32,3,3,Francia Liga 2,3
Mehdi Zerkane,0.0,0.0,50.0,0.11,0.0,0.0,1.22,0.11,0.11,0.22,0.0,0.11,0.0,0.11,26.33,90.3,3.89,77.78,0.0,0.0,0.0,0.0,0.67,0.11,0.11,0.0,0.0,60.0,0.33,0.44,9,1,3,Francia Liga 2,3
Alpha Sissoko,0.0,0.0,60.0,0.12,0.0,0.0,0.97,1.88,0.0,1.0,0.03,0.38,0.15,0.03,34.12,77.59,4.94,45.18,0.0,0.38,0.0,0.0,0.79,0.03,0.12,0.03,54.55,54.35,0.65,0.65,34,2,2,Francia Liga 2,3
Alimami Gory,0.0,0.12,47.62,1.31,0.0,0.0,1.04,0.65,0.0,0.46,0.0,0.54,0.08,0.04,20.54,73.97,6.19,20.0,0.0,0.12,0.0,0.0,0.69,0.08,0.04,0.0,48.65,51.23,1.12,0.58,26,2,3,Francia Liga 2,3
Sambou Soumano,0.11,0.33,53.85,1.78,0.0,0.0,0.72,0.11,0.0,0.0,0.0,0.22,0.0,0.0,12.33,63.51,3.28,63.64,0.0,0.06,0.0,0.0,0.33,0.17,0.0,0.0,47.42,43.1,0.5,1.33,18,1,4,Francia Liga 2,3
Vagner Dias,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,68.75,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.86,0.4,0.2,5,2,4,Francia Liga 2,3
Gabriel Silva,0.0,0.17,0.0,0.33,0.0,0.0,0.17,1.0,0.0,0.17,0.0,0.33,0.0,0.0,31.0,83.87,6.33,41.18,0.0,0.0,0.0,0.0,0.83,0.0,0.0,0.0,66.67,65.0,1.33,0.33,6,3,2,Francia Liga 2,3
Godson Kyeremeh,0.16,0.08,40.58,0.92,0.0,0.0,0.39,0.34,0.0,0.08,0.0,0.24,0.03,0.05,10.84,75.49,3.82,33.33,0.0,0.0,0.0,0.0,0.55,0.13,0.05,0.0,33.33,39.46,0.97,0.92,38,1,3,Francia Liga 2,3
Nassim Ouammou,0.06,0.0,36.84,0.56,0.0,0.0,0.44,1.06,0.0,0.39,0.0,0.33,0.06,0.0,17.89,78.26,3.44,50.0,0.0,0.0,0.0,0.0,0.83,0.0,0.11,0.0,37.5,38.57,0.5,0.61,18,2,3,Francia Liga 2,3
Benjamin Bouchouari,0.03,0.03,61.29,0.65,0.0,0.0,1.74,0.68,0.0,0.09,0.0,1.32,0.0,0.0,38.41,88.51,9.32,69.49,0.0,0.09,0.0,0.0,0.88,0.15,0.18,0.0,46.15,50.0,1.0,0.85,34,1,3,Francia Liga 2,3
Hugo Picard,0.09,0.05,60.78,0.77,0.0,0.0,1.09,0.45,0.0,0.09,0.0,1.14,0.14,0.05,15.09,77.41,4.5,50.0,0.0,0.0,0.0,0.0,0.64,0.09,0.05,0.0,9.52,41.61,0.45,0.27,22,1,3,Francia Liga 2,3
Noé Sow,0.0,0.0,50.0,0.04,0.0,0.0,1.35,1.26,0.0,1.39,0.0,0.52,0.0,0.0,34.57,80.0,3.43,36.92,0.0,0.22,0.0,0.0,0.57,0.13,0.17,0.0,52.0,54.4,0.35,0.83,23,2,2,Francia Liga 2,3
Jacques Siwe,0.09,0.0,66.67,0.27,0.0,0.0,0.18,0.0,0.0,0.09,0.0,0.27,0.0,0.0,3.09,64.71,0.82,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,45.45,32.43,0.27,1.0,11,1,4,Francia Liga 2,3
Gaby Jean,0.0,0.03,57.14,0.27,0.0,0.0,1.41,1.08,0.0,2.41,0.03,0.65,0.05,0.0,47.68,72.96,4.54,27.95,0.0,0.32,0.0,0.0,1.16,0.08,0.05,0.0,68.71,60.96,0.62,0.65,37,1,2,Francia Liga 2,3
Matteo Ahlinvi,0.1,0.05,55.17,0.62,0.0,0.0,1.95,0.33,0.0,0.33,0.0,0.81,0.0,0.0,23.43,86.79,4.29,45.45,0.0,0.0,0.0,0.0,0.52,0.05,0.1,0.05,33.33,47.59,0.9,1.48,21,1,3,Francia Liga 2,3
Damien Le Tallec,0.0,0.0,100.0,0.1,0.0,0.0,1.4,1.0,0.0,1.3,0.0,0.9,0.0,0.0,32.4,79.94,2.6,30.56,0.0,0.1,0.0,0.0,0.7,0.0,0.1,0.0,52.38,50.85,0.4,0.8,10,3,2,Francia Liga 2,3
Samuel Renel,0.08,0.0,42.11,0.46,0.0,0.0,1.5,0.42,0.0,0.17,0.0,1.21,0.21,0.04,22.92,85.64,3.71,62.22,0.0,0.0,0.0,0.0,0.88,0.04,0.04,0.0,45.0,42.01,0.42,0.83,24,1,3,Francia Liga 2,3
Andrew Jung,0.07,0.19,62.5,0.7,0.0,0.0,0.07,0.04,0.0,0.19,0.0,0.11,0.04,0.0,7.67,74.4,1.7,80.0,0.0,0.0,0.0,0.0,0.3,0.04,0.04,0.0,53.33,48.39,0.52,0.56,27,2,4,Francia Liga 2,3
Sergi Palencia,0.0,0.0,36.36,0.22,0.0,0.0,3.0,0.56,0.0,1.0,0.0,1.0,0.22,0.11,26.33,78.9,5.33,47.06,0.0,0.0,0.0,0.0,1.22,0.44,0.44,0.0,32.14,48.18,1.44,2.11,9,2,2,Francia Liga 2,3
Mohamed Hafid,0.0,0.0,30.0,0.6,0.0,0.0,0.4,0.1,0.0,0.3,0.0,0.3,0.0,0.0,11.4,78.07,3.6,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,20.0,34.48,0.2,0.2,10,1,4,Francia Liga 2,3
Alexandre Bonnet,0.0,0.03,27.27,0.31,0.0,0.0,0.79,0.28,0.0,0.07,0.0,0.48,0.07,0.03,15.97,77.97,4.59,48.48,0.0,0.03,0.0,0.0,0.76,0.0,0.07,0.0,50.0,48.19,0.31,0.45,29,3,3,Francia Liga 2,3
Mickael Nade,0.06,0.06,25.0,0.19,0.0,0.0,1.63,0.88,0.0,1.44,0.06,0.13,0.0,0.0,31.19,86.37,1.38,50.0,0.0,0.0,0.0,0.0,1.25,0.13,0.13,0.06,75.0,65.93,0.75,1.19,16,1,2,Francia Liga 2,3
Lucas Buades,0.06,0.0,57.14,0.29,0.0,0.0,0.65,0.35,0.0,0.59,0.06,0.35,0.0,0.0,7.47,72.44,1.88,80.0,0.0,0.0,0.0,0.0,0.35,0.06,0.0,0.0,36.36,56.25,1.0,0.41,17,2,2,Francia Liga 2,3
Madyen El Jaouhari,0.0,0.0,41.67,0.5,0.0,0.0,0.8,0.2,0.0,0.1,0.0,0.6,0.3,0.1,15.9,67.3,4.5,47.06,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,25.0,41.07,0.7,0.7,10,1,3,Francia Liga 2,3
Louis Torres,0.0,0.0,33.33,0.11,0.0,0.0,1.56,0.22,0.0,0.44,0.0,0.67,0.0,0.0,7.33,71.21,1.67,28.57,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,62.5,62.16,0.33,0.33,9,1,3,Francia Liga 2,3
Floyd Ayité,0.07,0.0,52.63,0.53,0.0,0.0,0.53,0.07,0.0,0.33,0.0,0.4,0.0,0.0,9.6,77.78,3.2,71.43,0.0,0.0,0.0,0.0,0.2,0.13,0.0,0.0,17.24,39.39,1.07,1.07,15,3,3,Francia Liga 2,3
Edson Seidou,0.03,0.13,61.07,0.68,0.0,0.0,2.05,0.82,0.03,0.79,0.03,0.71,0.08,0.03,29.03,78.97,4.58,44.17,0.0,0.16,0.0,0.0,0.92,0.32,0.13,0.0,45.21,52.17,0.97,1.29,38,3,2,Francia Liga 2,3
Christophe Vincent,0.03,0.07,54.24,0.8,0.0,0.0,1.27,0.53,0.03,0.27,0.0,1.17,0.03,0.07,24.1,79.81,5.8,28.95,0.0,0.1,0.0,0.0,0.83,0.07,0.17,0.03,40.82,40.48,0.9,1.77,30,3,3,Francia Liga 2,3
Kevin Rocheteau,0.06,0.11,45.45,0.89,0.0,0.0,0.56,0.0,0.0,0.56,0.0,0.11,0.0,0.0,10.44,73.94,3.0,100.0,0.0,0.0,0.0,0.0,0.33,0.22,0.06,0.0,38.6,44.07,0.89,0.72,18,2,4,Francia Liga 2,3
Hassane Bandé,0.05,0.0,40.0,0.63,0.0,0.0,0.68,0.05,0.0,0.11,0.0,0.32,0.0,0.0,5.26,80.0,2.21,50.0,0.0,0.0,0.0,0.0,0.32,0.0,0.05,0.0,28.57,47.76,0.58,0.21,19,2,4,Francia Liga 2,3
Clement Billemaz,0.05,0.0,35.48,0.77,0.0,0.0,1.05,0.45,0.05,0.32,0.0,0.64,0.09,0.09,16.5,60.88,4.23,33.33,0.0,0.0,0.0,0.0,0.32,0.05,0.23,0.0,34.15,39.33,0.55,0.77,22,2,4,Francia Liga 2,3
Samy Benchama,0.03,0.0,36.36,0.37,0.0,0.0,1.4,1.0,0.03,0.94,0.03,1.03,0.03,0.0,28.37,79.76,4.0,51.82,0.0,0.0,0.0,0.0,1.09,0.14,0.06,0.0,59.65,52.94,0.66,0.63,35,1,3,Francia Liga 2,3
Ahmad Toure Ngouyamsa,0.0,0.0,71.43,0.27,0.0,0.0,1.0,0.27,0.0,0.82,0.0,0.18,0.0,0.0,11.09,71.31,1.27,43.48,0.0,0.0,0.0,0.0,0.45,0.0,0.18,0.0,33.33,62.16,0.45,0.36,11,1,3,Francia Liga 2,3
Xande Silva,0.19,0.16,41.18,1.41,0.0,0.0,1.28,0.63,0.0,0.31,0.0,0.63,0.09,0.09,16.63,72.56,4.69,43.75,0.0,0.06,0.0,0.0,0.53,0.19,0.03,0.03,54.29,44.65,0.94,0.75,32,2,3,Francia Liga 2,3
Ousseynou Thioune,0.0,0.0,71.43,0.39,0.0,0.0,1.75,0.71,0.0,0.54,0.0,1.0,0.04,0.04,34.29,82.29,5.71,39.33,0.0,0.11,0.0,0.0,0.64,0.11,0.36,0.0,40.91,44.92,1.04,2.07,28,2,3,Francia Liga 2,3
Samuel Grandsir,0.14,0.21,33.33,1.5,0.0,0.0,1.29,0.36,0.0,0.29,0.0,1.57,0.0,0.0,24.21,81.71,7.36,46.15,0.0,0.0,0.0,0.0,0.07,0.0,0.14,0.0,31.25,36.36,0.5,0.86,14,2,4,Francia Liga 2,3
Kelyan Guessoum,0.03,0.0,43.48,0.17,0.0,0.0,1.28,1.59,0.0,1.79,0.0,0.55,0.03,0.03,32.86,82.9,3.79,39.6,0.0,0.1,0.0,0.0,1.17,0.28,0.17,0.0,52.0,53.27,1.17,1.07,29,1,2,Francia Liga 2,3
Steve Ambri,0.0,0.14,44.44,0.57,0.0,0.0,1.14,0.0,0.0,0.21,0.0,0.43,0.07,0.07,12.43,75.86,2.29,33.33,0.0,0.0,0.0,0.0,0.79,0.14,0.21,0.0,53.33,57.89,1.14,0.64,14,2,4,Francia Liga 2,3
Moussa Koné,0.17,0.17,71.43,0.92,0.0,0.0,0.21,0.04,0.0,0.17,0.0,0.13,0.0,0.0,6.33,76.97,1.42,30.77,0.0,0.0,0.0,0.0,0.5,0.08,0.13,0.0,24.0,39.51,0.67,0.42,24,2,4,Francia Liga 2,3
Nesta Elphege,0.17,0.33,66.67,1.33,0.17,0.0,0.67,0.0,0.0,0.17,0.0,0.0,0.0,0.0,17.0,71.57,5.33,0.0,0.0,0.0,0.0,0.0,1.17,0.17,0.0,0.0,63.41,50.0,0.17,1.5,6,1,4,Francia Liga 2,3
Lenny Pintor,0.05,0.14,41.67,0.67,0.0,0.0,0.71,0.1,0.0,0.05,0.0,0.24,0.1,0.0,9.95,77.51,2.24,75.0,0.0,0.0,0.0,0.0,0.33,0.05,0.14,0.0,15.38,41.9,0.86,1.14,21,1,3,Francia Liga 2,3
Yassine Benrahou,0.0,0.11,47.37,0.89,0.0,0.0,1.33,0.11,0.0,0.0,0.0,0.11,0.11,0.11,20.78,74.87,4.78,28.57,0.0,0.0,0.0,0.0,0.67,0.11,0.22,0.0,11.11,40.63,0.44,0.67,9,1,3,Francia Liga 2,3
Check Oumar Diakité,0.0,0.0,87.5,0.0,0.0,0.0,1.45,0.27,0.0,0.0,0.0,0.36,0.09,0.0,15.45,76.47,3.18,27.27,0.0,0.0,0.0,0.0,0.09,0.0,0.09,0.0,0.0,58.18,0.82,0.73,11,1,3,Francia Liga 2,3
Nguyễn Quang Hải,0.08,0.0,25.0,0.17,0.0,0.0,0.25,0.33,0.0,0.0,0.0,0.17,0.08,0.0,5.17,62.9,1.42,22.22,0.0,0.0,0.0,0.0,0.25,0.08,0.0,0.0,28.57,34.78,0.17,0.33,12,2,3,Francia Liga 2,3
Joris Sainati,0.0,0.05,0.0,0.23,0.0,0.0,1.18,1.36,0.09,2.27,0.05,0.45,0.0,0.0,38.73,75.7,2.86,35.14,0.0,0.32,0.0,0.0,1.0,0.09,0.36,0.05,58.67,51.46,0.82,1.86,22,3,2,Francia Liga 2,3
Dembo Sylla,0.0,0.1,50.0,0.4,0.0,0.0,1.07,0.6,0.0,0.8,0.0,0.4,0.0,0.03,16.67,77.0,3.33,52.94,0.0,0.03,0.0,0.0,0.73,0.17,0.17,0.0,38.89,50.51,0.67,0.7,30,1,2,Francia Liga 2,3
Antoine Joujou,0.06,0.12,53.66,0.71,0.0,0.0,0.88,0.47,0.0,0.0,0.0,0.35,0.06,0.06,8.94,73.03,2.35,71.43,0.0,0.06,0.0,0.0,0.24,0.0,0.0,0.0,47.06,50.0,0.41,0.29,17,1,4,Francia Liga 2,3
Lebogang Phiri,0.0,0.0,72.73,0.35,0.0,0.0,0.41,0.41,0.0,0.24,0.0,0.24,0.06,0.0,22.47,89.53,5.18,68.42,0.0,0.29,0.0,0.0,0.41,0.0,0.12,0.0,42.86,57.14,0.59,0.35,17,2,3,Francia Liga 2,3
Sofiane Boudraa,0.0,0.0,37.5,0.57,0.0,0.0,1.57,0.14,0.0,0.0,0.0,1.14,0.14,0.14,12.57,73.86,3.29,44.44,0.0,0.0,0.0,0.0,0.57,0.0,0.29,0.0,16.67,42.86,0.86,1.14,7,1,3,Francia Liga 2,3
Youssouf Assogba,0.08,0.0,57.14,0.75,0.0,0.0,1.0,1.42,0.0,1.33,0.08,1.08,0.0,0.0,25.08,82.72,2.67,37.14,0.0,0.08,0.0,0.0,0.83,0.0,0.08,0.0,45.71,41.11,0.42,1.0,12,1,2,Francia Liga 2,3
Mathis Picouleau,0.04,0.0,57.14,0.35,0.0,0.0,1.27,0.65,0.0,0.65,0.0,0.81,0.04,0.04,26.35,78.39,4.27,40.58,0.0,0.0,0.0,0.0,0.85,0.15,0.19,0.0,11.11,43.44,0.5,0.5,26,1,3,Francia Liga 2,3
Mohamed Yattara,0.05,0.1,0.0,1.0,0.0,0.0,0.55,0.1,0.0,0.3,0.0,0.45,0.05,0.0,13.05,72.41,3.35,63.64,0.0,0.05,0.0,0.0,0.55,0.0,0.1,0.0,43.02,38.99,0.7,1.35,20,2,4,Francia Liga 2,3
Dylan Durivaux,0.0,0.0,36.36,0.32,0.0,0.0,1.32,1.11,0.0,1.68,0.0,0.37,0.0,0.0,39.53,81.36,4.68,38.6,0.0,0.11,0.0,0.0,1.58,0.11,0.21,0.0,43.75,50.81,1.05,1.0,19,1,2,Francia Liga 2,3
Joris Moutachy,0.0,0.04,53.49,0.33,0.0,0.0,1.33,1.56,0.04,1.26,0.0,0.59,0.11,0.0,34.3,80.56,4.78,42.57,0.0,0.04,0.0,0.0,1.07,0.19,0.11,0.04,47.22,52.78,1.41,0.96,27,2,2,Francia Liga 2,3
George Ilenikhena,0.12,0.24,66.67,1.12,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.24,0.0,0.0,4.82,73.17,1.53,50.0,0.0,0.0,0.0,0.0,0.65,0.06,0.0,0.0,45.45,47.46,0.53,0.35,17,1,4,Francia Liga 2,3
Amine Talal,0.1,0.2,50.0,0.7,0.1,0.0,0.6,0.2,0.0,0.1,0.0,0.2,0.0,0.0,12.4,75.0,3.9,100.0,0.0,0.0,0.0,0.0,0.3,0.2,0.0,0.0,55.56,55.0,0.4,0.3,10,2,3,Francia Liga 2,3
Saël Kumbedi,0.0,0.0,28.57,0.25,0.0,0.0,0.5,1.5,0.0,0.5,0.0,0.5,0.25,0.25,17.25,86.96,2.0,50.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.32,0.25,0.5,4,1,2,Francia Liga 2,3
Jason Pendant,0.0,0.0,53.57,0.22,0.0,0.0,1.25,1.38,0.0,1.63,0.0,0.78,0.06,0.03,34.75,76.35,6.09,37.13,0.0,0.31,0.0,0.0,0.91,0.06,0.16,0.0,53.19,50.54,0.41,0.41,32,2,2,Francia Liga 2,3
Abdoulie Sanyang,0.23,0.03,47.01,1.17,0.0,0.0,1.23,0.3,0.0,0.07,0.0,1.03,0.03,0.03,14.17,72.47,4.27,61.11,0.0,0.07,0.0,0.0,0.5,0.07,0.17,0.0,25.0,43.57,1.13,0.8,30,1,4,Francia Liga 2,3
Sessi D'Almeida,0.0,0.0,50.0,0.43,0.0,0.0,1.86,0.89,0.0,0.66,0.0,1.0,0.0,0.0,25.91,82.8,3.57,52.83,0.0,0.06,0.0,0.0,0.69,0.11,0.23,0.03,45.45,45.92,0.97,1.89,35,2,3,Francia Liga 2,3
Mohamed Amine Sbai,0.0,0.11,45.21,0.96,0.0,0.0,0.74,0.15,0.0,0.15,0.0,0.7,0.15,0.11,16.0,69.91,4.93,47.92,0.0,0.07,0.0,0.0,0.52,0.04,0.11,0.0,0.0,39.18,0.52,0.56,27,1,4,Francia Liga 2,3
Roger Assalé,0.06,0.0,36.84,0.29,0.0,0.0,0.59,0.18,0.0,0.12,0.0,0.59,0.06,0.0,5.24,74.16,1.47,50.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,29.41,51.61,1.53,0.53,17,2,4,Francia Liga 2,3
Warren Caddy,0.05,0.35,61.11,1.15,0.05,0.0,0.35,0.15,0.0,0.35,0.0,0.3,0.0,0.05,13.1,69.85,3.9,50.0,0.0,0.0,0.0,0.0,0.25,0.05,0.0,0.0,58.46,48.95,0.75,0.9,20,2,4,Francia Liga 2,3
Antoine Valerio,0.0,0.0,50.0,0.12,0.0,0.0,1.04,0.36,0.0,0.28,0.0,0.68,0.2,0.12,11.8,69.49,1.88,29.09,0.0,0.04,0.0,0.0,0.44,0.0,0.12,0.0,39.29,42.86,0.2,0.48,25,1,3,Francia Liga 2,3
Francois Lajugie,0.0,0.0,45.21,0.11,0.0,0.0,1.71,1.17,0.03,1.83,0.0,0.37,0.0,0.0,37.51,70.22,5.43,27.1,0.0,0.29,0.0,0.0,1.06,0.06,0.14,0.03,69.03,62.19,1.6,1.0,35,2,2,Francia Liga 2,3
Amadou Sagna,0.11,0.24,47.71,1.11,0.0,0.0,1.11,0.27,0.0,0.19,0.0,0.59,0.16,0.14,17.57,73.85,5.27,60.0,0.0,0.0,0.0,0.0,1.16,0.08,0.05,0.0,33.68,42.53,1.08,0.76,37,1,3,Francia Liga 2,3
Yann Boé-Kane,0.05,0.0,20.0,0.32,0.0,0.0,0.5,0.68,0.0,0.36,0.0,0.5,0.0,0.05,15.14,80.48,2.59,71.88,0.0,0.0,0.0,0.0,0.5,0.0,0.32,0.0,68.75,43.18,0.68,1.18,22,3,3,Francia Liga 2,3
Aeron Zinga,0.07,0.13,25.0,1.2,0.0,0.0,0.6,0.0,0.0,0.07,0.0,0.2,0.07,0.07,6.93,68.27,1.93,50.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,31.03,34.15,0.47,0.93,15,1,4,Francia Liga 2,3
Arthur Atta,0.06,0.0,60.0,0.44,0.0,0.0,0.38,0.56,0.0,0.38,0.0,0.19,0.13,0.0,17.31,78.34,3.0,68.75,0.0,0.0,0.0,0.0,0.06,0.06,0.06,0.0,45.0,36.36,0.25,0.75,16,1,3,Francia Liga 2,3
Boubacar Fall,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,73.91,0.0,25.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,1,1,1,Francia Liga 2,3
Yohan Cassubie,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,83.33,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,1.0,0.0,1,1,3,Francia Liga 2,3
Martin Lecolier,0.0,0.0,50.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,81.82,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,33.33,1.0,3.0,1,1,4,Francia Liga 2,3
