Name,Goals,Big chances missed,Successful dribbles %,Total shots,Headed goals,Set piece conversion %,Tackles,Interceptions,Penalty committed,Clearances,Errors lead to goal,Dribbled past,Big chances created,Assists,Total passes,Accurate passes %,Accurate final third passes,Accurate long balls %,Saves,Clean sheets,Penalties faced,Penalties saved,Goals conceded inside the box,Goals conceded outside the box,Yellow cards,Red cards,Aerial duels won %,Total duels won %,Was fouled,Fouls,Appearances,Age Range,Position,League,Level
Christian Pulišić,0.04,0.08,37.14,0.79,0.0,0.0,0.46,0.17,0.0,0.17,0.0,0.08,0.0,0.04,11.5,84.06,3.83,46.15,0.0,0.0,0.0,0.0,0.46,0.0,0.04,0.0,21.74,41.12,0.63,0.42,24,2,3,Inglaterra Premier League,1
Romain Perraud,0.07,0.0,28.57,1.03,0.0,0.0,1.86,0.69,0.0,1.17,0.0,0.83,0.14,0.07,22.72,74.81,5.79,18.84,0.0,0.07,0.0,0.0,1.1,0.1,0.14,0.0,37.84,44.29,0.52,1.07,29,2,2,Inglaterra Premier League,1
Alex Oxlade-Chamberlain,0.11,0.22,38.46,0.78,0.11,0.0,0.56,0.11,0.0,0.33,0.0,0.44,0.22,0.0,11.11,73.0,3.44,55.56,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.0,20.0,34.09,0.44,0.33,9,2,3,Inglaterra Premier League,1
Salomón Rondón,0.0,0.14,100.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,75.0,1.43,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,53.85,42.11,0.0,0.57,7,3,4,Inglaterra Premier League,1
Jonjo Shelvey,0.0,0.0,100.0,0.55,0.0,0.0,0.27,0.45,0.09,0.91,0.09,0.82,0.09,0.0,28.55,74.84,5.64,45.35,0.0,0.0,0.0,0.0,0.91,0.09,0.18,0.0,80.0,33.33,0.09,0.91,11,3,3,Inglaterra Premier League,1
Diego Costa,0.04,0.22,50.0,1.22,0.0,0.0,0.13,0.09,0.0,0.74,0.0,0.3,0.0,0.0,9.35,73.49,2.78,0.0,0.0,0.0,0.0,0.0,0.65,0.09,0.22,0.04,33.33,27.75,0.43,1.26,23,3,4,Inglaterra Premier League,1
Junior Firpo,0.05,0.0,40.0,0.11,0.0,0.0,2.47,1.26,0.05,1.53,0.0,1.16,0.05,0.05,26.32,73.0,4.68,22.5,0.0,0.05,0.0,0.0,1.53,0.21,0.26,0.05,51.52,49.68,0.42,1.26,19,2,2,Inglaterra Premier League,1
Alejandro Garnacho,0.16,0.21,30.77,1.26,0.0,0.0,0.26,0.26,0.0,0.11,0.0,0.53,0.11,0.11,9.74,81.08,3.95,60.0,0.0,0.0,0.0,0.0,0.47,0.21,0.16,0.0,23.08,28.87,0.42,0.42,19,1,3,Inglaterra Premier League,1
Matías Viña,0.17,0.0,47.62,0.75,0.0,0.0,1.58,0.33,0.0,1.42,0.0,1.33,0.0,0.0,12.08,73.1,2.0,36.36,0.0,0.08,0.0,0.0,0.67,0.17,0.08,0.0,36.36,48.89,0.92,0.58,12,2,2,Inglaterra Premier League,1
Denis Zakaria,0.0,0.0,62.5,0.29,0.0,0.0,1.29,0.43,0.0,1.14,0.0,0.86,0.0,0.0,25.43,88.76,4.57,75.0,0.0,0.0,0.0,0.0,0.57,0.14,0.0,0.0,0.0,39.02,0.29,0.71,7,2,3,Inglaterra Premier League,1
Maxwel Cornet,0.0,0.14,40.0,0.64,0.0,0.0,0.5,0.14,0.0,0.21,0.0,0.14,0.0,0.0,6.29,79.55,2.21,100.0,0.0,0.0,0.0,0.0,0.29,0.07,0.0,0.0,35.29,42.5,0.14,0.14,14,2,4,Inglaterra Premier League,1
Mateusz Klich,0.0,0.0,33.33,0.29,0.0,0.0,0.86,0.0,0.0,0.07,0.0,0.43,0.0,0.0,9.71,75.74,3.0,21.43,0.0,0.0,0.0,0.0,0.36,0.0,0.14,0.0,33.33,43.9,0.21,0.71,14,3,3,Inglaterra Premier League,1
Jamaal Lascelles,0.0,0.0,0.0,0.29,0.0,0.0,0.14,0.0,0.0,2.43,0.0,0.0,0.0,0.0,13.29,84.95,0.71,55.56,0.0,0.0,0.0,0.0,0.71,0.0,0.57,0.0,66.67,47.06,0.29,0.86,7,2,2,Inglaterra Premier League,1
Mark Travers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0.0,26.08,72.2,1.08,48.5,3.0,0.17,0.17,0.0,2.17,0.5,0.0,0.0,100.0,100.0,0.0,0.0,12,1,1,Inglaterra Premier League,1
Sam Surridge,0.05,0.05,50.0,0.45,0.0,0.0,0.25,0.0,0.05,0.35,0.0,0.15,0.0,0.0,3.85,51.95,0.8,33.33,0.0,0.0,0.0,0.0,0.2,0.05,0.1,0.0,43.33,46.15,0.5,0.6,20,2,4,Inglaterra Premier League,1
Jhon Durán,0.0,0.08,50.0,0.58,0.0,0.0,0.17,0.17,0.0,0.17,0.0,0.25,0.0,0.0,2.17,57.69,0.5,100.0,0.0,0.0,0.0,0.0,0.33,0.0,0.08,0.0,41.18,34.21,0.25,0.75,12,1,4,Inglaterra Premier League,1
Naouirou Ahamada,0.0,0.0,50.0,0.38,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.25,0.0,0.0,5.5,84.09,1.25,50.0,0.0,0.0,0.0,0.0,0.25,0.0,0.13,0.0,0.0,36.36,0.0,0.25,8,1,3,Inglaterra Premier League,1
Georginio Rutter,0.0,0.0,40.91,0.36,0.0,0.0,0.91,0.27,0.0,0.27,0.0,0.27,0.0,0.09,5.45,51.67,1.64,100.0,0.0,0.0,0.0,0.0,0.73,0.09,0.0,0.0,55.0,45.0,0.55,0.45,11,1,4,Inglaterra Premier League,1
André Ayew,0.0,0.08,20.0,0.31,0.0,0.0,0.38,0.0,0.0,0.54,0.0,0.15,0.0,0.0,5.54,73.61,1.31,0.0,0.0,0.0,0.0,0.0,0.62,0.15,0.08,0.0,38.89,45.16,0.62,0.23,13,3,4,Inglaterra Premier League,1
Adam Smith,0.0,0.05,26.09,0.14,0.0,0.0,1.32,0.68,0.03,1.84,0.0,0.84,0.05,0.03,25.97,75.34,4.16,39.1,0.0,0.16,0.0,0.0,1.41,0.16,0.3,0.0,43.28,48.9,0.73,0.78,37,3,2,Inglaterra Premier League,1
Mykhaylo Mudryk,0.0,0.33,39.39,0.93,0.0,0.0,0.73,0.0,0.0,0.13,0.0,0.6,0.0,0.13,12.27,81.52,4.33,66.67,0.0,0.0,0.0,0.0,0.4,0.27,0.07,0.0,38.46,42.71,0.8,0.53,15,1,3,Inglaterra Premier League,1
Facundo Pellistri,0.0,0.0,66.67,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,3.75,93.33,1.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,62.5,0.5,0.25,4,1,3,Inglaterra Premier League,1
Robin Olsen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,27.75,52.25,0.5,26.76,2.75,0.25,0.25,0.0,1.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,4,3,1,Inglaterra Premier League,1
Joel Robles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.25,0.0,0.0,25.5,42.16,1.0,27.16,4.0,0.0,0.75,0.0,2.5,0.25,0.25,0.0,100.0,75.0,0.0,0.0,4,3,1,Inglaterra Premier League,1
Tom Davies,0.0,0.11,50.0,0.47,0.0,0.0,0.79,0.21,0.0,0.37,0.0,0.37,0.0,0.0,12.11,74.78,2.32,40.74,0.0,0.0,0.0,0.0,0.42,0.05,0.16,0.0,35.0,46.27,0.32,0.53,19,2,3,Inglaterra Premier League,1
Ben Pearson,0.0,0.0,0.0,0.29,0.0,0.0,1.0,0.29,0.0,0.57,0.0,0.29,0.0,0.0,19.14,80.6,2.71,47.06,0.0,0.0,0.0,0.0,1.43,0.0,0.14,0.0,33.33,44.0,0.29,1.29,7,2,3,Inglaterra Premier League,1
James Bree,0.0,0.0,66.67,0.2,0.0,0.0,1.0,1.2,0.0,2.2,0.0,0.2,0.0,0.0,27.8,77.7,6.4,44.44,0.0,0.0,0.0,0.0,2.4,0.0,0.2,0.0,69.23,64.0,0.0,0.2,5,2,2,Inglaterra Premier League,1
Alphonse Aréola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,15.4,68.83,0.0,41.46,1.8,0.0,0.4,0.0,1.2,0.2,0.0,0.0,0.0,0.0,0.0,0.2,5,2,1,Inglaterra Premier League,1
Joe Hodge,0.0,0.0,0.0,0.33,0.0,0.0,0.83,0.0,0.0,0.33,0.0,0.17,0.0,0.0,15.83,82.11,3.83,60.0,0.0,0.0,0.0,0.0,0.83,0.0,0.17,0.0,33.33,50.0,0.17,0.33,6,1,3,Inglaterra Premier League,1
Brenden Aaronson,0.03,0.06,41.46,1.14,0.0,0.0,1.25,0.14,0.0,0.17,0.03,0.86,0.14,0.08,19.89,79.33,7.47,40.0,0.0,0.03,0.0,0.0,1.44,0.17,0.06,0.0,17.02,39.78,1.53,0.44,36,1,3,Inglaterra Premier League,1
Pape Matar Sarr,0.0,0.0,50.0,0.18,0.0,0.0,0.64,0.55,0.09,0.55,0.0,0.36,0.09,0.09,14.0,91.56,1.64,0.0,0.0,0.0,0.0,0.0,0.73,0.27,0.09,0.0,37.5,46.67,0.27,0.36,11,1,3,Inglaterra Premier League,1
James Tomkins,0.17,0.0,100.0,0.5,0.17,0.0,0.67,0.83,0.0,3.17,0.0,0.33,0.0,0.0,28.5,80.7,0.33,30.77,0.0,0.0,0.0,0.0,1.17,0.17,0.17,0.17,50.0,50.0,0.17,0.5,6,3,2,Inglaterra Premier League,1
Mateo Joseph,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,1.0,66.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,4,Inglaterra Premier League,1
Junior Stanislas,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.75,81.48,2.75,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3,3,Inglaterra Premier League,1
Mislav Oršić,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1,2,3,Inglaterra Premier League,1
Kobbie Mainoo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,87.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3,Inglaterra Premier League,1
Máximo Perrone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,90.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3,Inglaterra Premier League,1
Emiliano Marcondes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,1,2,4,Inglaterra Premier League,1
Cafú,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,3,Inglaterra Premier League,1
Tyrese Francois,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3,Inglaterra Premier League,1
Jamal Lowe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,50.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,4,Inglaterra Premier League,1
James McArthur,0.0,0.0,100.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,13.0,78.85,1.25,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.25,0.0,4,3,3,Inglaterra Premier League,1
Facundo Buonanotte,0.08,0.0,43.75,0.85,0.0,0.0,0.15,0.31,0.0,0.15,0.0,1.62,0.08,0.08,14.31,81.72,4.62,76.92,0.0,0.0,0.0,0.0,0.92,0.0,0.15,0.0,33.33,28.57,0.54,0.69,13,1,3,Inglaterra Premier League,1
Donny van de Beek,0.0,0.0,66.67,0.29,0.0,0.0,0.0,0.14,0.0,0.14,0.0,0.14,0.0,0.0,8.43,77.97,3.14,0.0,0.0,0.0,0.0,0.0,0.29,0.14,0.0,0.0,50.0,38.89,0.29,0.57,7,2,3,Inglaterra Premier League,1
Lucas Moura,0.07,0.0,45.45,0.27,0.0,0.0,0.53,0.13,0.0,0.0,0.07,0.2,0.0,0.0,5.0,74.67,1.53,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.07,55.56,50.0,0.2,0.2,15,3,3,Inglaterra Premier League,1
Naby Keïta,0.0,0.0,100.0,1.25,0.0,0.0,0.63,0.25,0.0,0.38,0.0,0.38,0.0,0.0,20.5,78.05,4.88,33.33,0.0,0.0,0.0,0.0,0.5,0.0,0.13,0.0,30.0,30.95,0.25,1.5,8,2,3,Inglaterra Premier League,1
Kevin Mbabu,0.0,0.0,66.67,0.0,0.0,0.0,0.5,0.5,0.0,0.33,0.0,0.33,0.17,0.17,10.67,76.56,2.33,50.0,0.0,0.0,0.0,0.0,1.17,0.0,0.17,0.0,25.0,36.0,0.0,0.67,6,2,2,Inglaterra Premier League,1
Djed Spence,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,55.56,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,33.33,0.0,0.0,4,1,2,Inglaterra Premier League,1
Kristoffer Ajer,0.0,0.0,20.0,0.11,0.0,0.0,1.22,0.78,0.11,1.89,0.0,0.78,0.0,0.0,32.67,76.19,5.33,47.37,0.0,0.22,0.0,0.0,1.22,0.33,0.0,0.0,57.69,50.0,0.89,0.56,9,2,2,Inglaterra Premier League,1
Cameron Archer,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83,72.73,1.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,28.57,0.17,0.33,6,1,4,Inglaterra Premier League,1
Jay Stansfield,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.33,0.0,0.33,0.0,0.67,0.0,0.0,6.67,45.0,0.67,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,14.29,0.33,0.33,3,1,4,Inglaterra Premier League,1
Chem Campbell,0.0,0.0,50.0,0.4,0.0,0.0,0.4,0.2,0.0,0.0,0.0,0.2,0.0,0.0,5.6,82.14,1.8,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,66.67,41.18,0.2,0.0,5,1,3,Inglaterra Premier League,1
Ben Godfrey,0.0,0.08,50.0,0.46,0.0,0.0,1.54,0.62,0.0,2.38,0.0,1.38,0.0,0.08,17.38,66.37,2.92,20.51,0.0,0.08,0.0,0.0,1.23,0.15,0.15,0.0,46.88,46.24,0.38,0.77,13,2,2,Inglaterra Premier League,1
Halil Dervişoğlu,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,4,Inglaterra Premier League,1
Omari Hutchinson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,80.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3,Inglaterra Premier League,1
Bobby Clark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,3,Inglaterra Premier League,1
Andrew Moran,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3,Inglaterra Premier League,1
Cody Drameh,0.0,0.0,100.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,31.0,77.42,7.0,50.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,100.0,70.0,0.0,1.0,1,1,3,Inglaterra Premier League,1
Lewis Brunt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,16.0,75.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,1,1,2,Inglaterra Premier League,1
Ben Doak,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,71.43,2.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,50.0,0.5,0.5,2,1,4,Inglaterra Premier League,1
Luke Harris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.33,100.0,1.67,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.33,3,1,3,Inglaterra Premier League,1
Ryan Fredericks,0.0,0.0,37.5,0.0,0.0,0.0,0.25,0.08,0.0,2.17,0.0,0.25,0.0,0.0,13.58,69.94,3.17,30.0,0.0,0.0,0.0,0.0,0.83,0.08,0.08,0.0,33.33,34.29,0.08,0.25,12,3,2,Inglaterra Premier League,1
Malcolm Ebiowei,0.0,0.0,40.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.33,0.0,0.0,2.33,71.43,1.0,100.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,50.0,0.33,0.0,3,1,3,Inglaterra Premier League,1
Japhet Tanganga,0.0,0.0,50.0,0.0,0.0,0.0,0.75,0.5,0.0,1.5,0.0,1.0,0.0,0.0,22.75,89.01,1.0,50.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,66.67,54.17,0.75,0.75,4,1,2,Inglaterra Premier League,1
Dele Alli,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,80.0,4.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,33.33,33.33,0.5,0.0,2,2,3,Inglaterra Premier League,1
Dominic Ballard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,66.67,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,14.29,0.0,0.0,2,1,4,Inglaterra Premier League,1
Layvin Kurzawa,0.0,0.0,50.0,0.0,0.0,0.0,1.0,0.67,0.0,0.67,0.0,0.0,0.0,0.0,9.0,70.37,0.67,0.0,0.0,0.0,0.0,0.0,1.33,0.0,0.33,0.0,0.0,45.45,0.0,0.33,3,3,2,Inglaterra Premier League,1
Jack Stacey,0.0,0.0,37.5,0.1,0.0,0.0,0.5,0.5,0.0,1.2,0.0,0.3,0.0,0.0,9.6,60.42,1.6,16.67,0.0,0.0,0.0,0.0,0.9,0.1,0.2,0.0,62.5,40.63,0.0,0.4,10,2,2,Inglaterra Premier League,1
Saša Kalajdžić,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,1.0,0.0,1,2,4,Inglaterra Premier League,1
David Brooks,0.0,0.0,22.22,0.83,0.0,0.0,0.17,0.33,0.0,0.67,0.0,0.17,0.0,0.0,9.5,80.7,3.67,40.0,0.0,0.0,0.0,0.0,0.67,0.0,0.17,0.0,40.0,25.0,0.17,0.5,6,2,3,Inglaterra Premier League,1
Cameron Peupion,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,1,1,3,Inglaterra Premier League,1
Dexter Lembikisa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,81.82,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,Inglaterra Premier League,1
Owen Bevan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,66.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,Inglaterra Premier League,1
Jamal Lewis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,85.71,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,Inglaterra Premier League,1
Joshua Onomah,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,66.67,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,50.0,0.0,0.0,2,2,3,Inglaterra Premier League,1
Joe Whitworth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,37.5,70.67,0.0,38.24,2.5,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,1,Inglaterra Premier League,1
Alex Mighten,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1.0,0.0,1,1,3,Inglaterra Premier League,1
Kami Doyle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3,Inglaterra Premier League,1
Alex McCarthy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,1.17,0.0,0.17,0.0,0.0,36.17,55.76,1.33,22.5,2.33,0.0,0.17,0.0,2.83,0.0,0.0,0.0,100.0,66.67,0.17,0.0,6,3,1,Inglaterra Premier League,1
Odeluga Offiah,0.0,0.0,100.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,14.5,79.31,2.0,50.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,40.0,0.0,0.0,2,1,3,Inglaterra Premier League,1
Yan Valery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,22.0,68.18,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,100.0,25.0,0.0,0.0,1,1,2,Inglaterra Premier League,1
Nathaniel Chalobah,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.25,80.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,33.33,28.57,0.0,0.5,4,2,3,Inglaterra Premier League,1
Shane Duffy,0.0,0.0,100.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,4.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,66.67,80.0,0.2,0.0,5,3,2,Inglaterra Premier League,1
Marquinhos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,66.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3,Inglaterra Premier League,1
Ethan Nwaneri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3,Inglaterra Premier League,1
Nathan Redmond,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,3,Inglaterra Premier League,1
Emil Krafth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2,Inglaterra Premier League,1
Harvey White,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,0.0,0.0,1,1,3,Inglaterra Premier League,1
Conor Coventry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3,Inglaterra Premier League,1
Connor Ronan,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,100.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1,2,3,Inglaterra Premier League,1
David Ozoh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,100.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3,Inglaterra Premier League,1
George Abbott,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,Inglaterra Premier League,1
