Name,Goals,Big chances missed,Successful dribbles %,Total shots,Headed goals,Set piece conversion %,Tackles,Interceptions,Penalty committed,Clearances,Errors lead to goal,Dribbled past,Big chances created,Assists,Total passes,Accurate passes %,Accurate final third passes,Accurate long balls %,Saves,Clean sheets,Penalties faced,Penalties saved,Goals conceded inside the box,Goals conceded outside the box,Yellow cards,Red cards,Aerial duels won %,Total duels won %,Was fouled,Fouls,Appearances,Age Range,Position,League,Level
Pharrell Willis,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,1,1,3,Inglaterra Championship,2
Stephen Humphrys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,4.0,37.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,20.0,0.0,0.5,2,2,4,Inglaterra Championship,2
Matthew Pollock,0.0,0.0,100.0,0.67,0.0,0.0,0.67,1.0,0.0,1.33,0.0,0.0,0.0,0.0,33.0,74.75,0.33,31.58,0.0,0.0,0.0,0.0,1.33,0.0,0.0,0.0,78.57,77.78,0.0,0.33,3,1,2,Inglaterra Championship,2
Matthew Virtue-Thick,0.0,0.0,0.0,0.33,0.0,0.0,1.33,0.0,0.0,0.33,0.0,0.33,0.0,0.0,12.67,81.58,1.67,50.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,33.33,50.0,1.0,1.0,3,2,3,Inglaterra Championship,2
Sonny Finch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.33,0.0,3,1,4,Inglaterra Championship,2
Randell Williams,0.0,0.0,60.0,0.43,0.0,0.0,0.57,0.71,0.0,0.71,0.0,0.29,0.0,0.0,10.71,73.33,1.14,28.57,0.0,0.0,0.0,0.0,0.43,0.29,0.14,0.0,46.67,52.78,0.29,0.43,7,2,3,Inglaterra Championship,2
Josh Williams,0.0,0.0,50.0,0.29,0.0,0.0,3.0,1.43,0.0,0.86,0.0,1.29,0.0,0.0,21.71,71.71,4.57,13.64,0.0,0.14,0.0,0.0,0.86,0.0,0.14,0.0,33.33,44.44,0.14,1.14,7,1,3,Inglaterra Championship,2
Steven Caulker,0.0,0.0,0.0,0.56,0.0,0.0,0.78,1.11,0.0,2.89,0.11,0.33,0.0,0.0,18.78,75.74,0.56,36.84,0.0,0.0,0.0,0.0,0.78,0.0,0.33,0.0,55.17,50.98,0.33,0.56,9,3,2,Inglaterra Championship,2
Jamie Shackleton,0.0,0.03,51.72,0.28,0.0,0.0,0.86,0.28,0.03,0.61,0.0,0.42,0.0,0.0,16.17,80.76,3.78,42.0,0.0,0.03,0.0,0.0,0.53,0.11,0.03,0.0,17.65,46.76,0.36,0.39,36,1,3,Inglaterra Championship,2
Tyler Walker,0.06,0.0,0.0,0.28,0.0,0.0,0.17,0.22,0.0,0.33,0.0,0.06,0.17,0.0,4.39,67.09,1.89,25.0,0.0,0.0,0.0,0.0,0.28,0.0,0.06,0.0,30.23,31.17,0.44,0.61,18,2,4,Inglaterra Championship,2
Jaheim Headley,0.09,0.09,57.14,0.91,0.0,0.0,1.09,0.91,0.0,0.73,0.0,0.55,0.09,0.09,13.64,67.33,2.27,15.38,0.0,0.09,0.0,0.0,1.09,0.09,0.18,0.0,44.83,48.94,1.18,0.73,11,1,2,Inglaterra Championship,2
Cameron Jerome,0.05,0.0,30.0,0.24,0.0,0.0,0.24,0.1,0.0,0.29,0.0,0.05,0.1,0.05,4.71,56.57,1.33,16.67,0.0,0.0,0.0,0.0,0.24,0.1,0.05,0.0,48.15,43.9,0.1,0.24,21,3,4,Inglaterra Championship,2
Anfernee Dijksteel,0.0,0.0,53.85,0.05,0.0,0.0,1.1,0.4,0.0,1.1,0.0,0.2,0.0,0.05,23.85,80.5,5.1,29.09,0.0,0.05,0.0,0.0,0.6,0.1,0.1,0.05,51.85,57.52,0.75,0.45,20,2,2,Inglaterra Championship,2
Ian Carlo Poveda,0.08,0.08,53.52,0.79,0.0,0.0,0.79,0.13,0.0,0.0,0.0,0.54,0.0,0.04,11.13,74.16,3.63,50.0,0.0,0.0,0.0,0.0,0.58,0.0,0.08,0.0,40.0,46.37,1.0,0.38,24,1,4,Inglaterra Championship,2
Jamal Lowe,0.15,0.1,40.0,0.8,0.05,0.0,0.6,0.35,0.0,0.3,0.0,0.7,0.1,0.1,11.55,70.56,4.15,30.77,0.0,0.1,0.0,0.0,1.4,0.05,0.25,0.0,28.57,33.54,0.75,1.2,20,2,4,Inglaterra Championship,2
Jobe Bellingham,0.0,0.09,80.0,0.45,0.0,0.0,0.59,0.09,0.0,0.41,0.0,0.41,0.0,0.0,8.5,79.68,2.55,37.5,0.0,0.0,0.0,0.0,0.55,0.09,0.05,0.0,41.18,48.96,0.36,0.27,22,1,3,Inglaterra Championship,2
Alfie Chang,0.0,0.0,71.43,0.38,0.0,0.0,0.46,0.31,0.0,1.38,0.0,0.54,0.0,0.0,16.69,75.12,2.54,38.89,0.0,0.08,0.0,0.0,0.46,0.08,0.15,0.0,57.14,46.51,0.08,0.38,13,1,3,Inglaterra Championship,2
Josh Wilson-Esbrand,0.0,0.0,54.29,0.5,0.0,0.0,1.07,0.21,0.0,0.43,0.0,0.79,0.07,0.0,15.36,75.35,4.93,44.44,0.0,0.0,0.0,0.0,0.43,0.07,0.07,0.07,37.5,45.95,0.79,0.93,14,1,2,Inglaterra Championship,2
Joseph Hungbo,0.14,0.0,39.39,0.76,0.0,0.0,0.33,0.19,0.0,0.05,0.0,0.29,0.1,0.05,5.67,71.43,1.86,12.5,0.0,0.0,0.0,0.0,0.67,0.05,0.0,0.0,20.83,39.13,0.95,0.29,21,1,3,Inglaterra Championship,2
Yáser Asprilla,0.03,0.08,48.33,0.76,0.0,0.0,0.68,0.24,0.0,0.14,0.0,0.27,0.16,0.05,14.78,75.5,4.3,60.0,0.0,0.03,0.0,0.0,0.49,0.05,0.11,0.0,37.78,39.35,0.38,0.84,37,1,3,Inglaterra Championship,2
Jamie McCart,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.43,0.0,0.71,0.0,0.14,0.0,0.0,16.14,73.45,2.71,36.84,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,80.0,80.95,0.14,0.0,7,2,2,Inglaterra Championship,2
Tom Pearce,0.0,0.0,60.0,0.23,0.0,0.0,0.31,0.46,0.0,0.92,0.0,0.38,0.0,0.0,11.62,64.9,1.62,29.55,0.0,0.08,0.0,0.0,0.15,0.0,0.08,0.0,44.44,55.88,0.62,0.15,13,2,2,Inglaterra Championship,2
Britt Assombalonga,0.18,0.09,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,1.82,65.0,0.55,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,25.0,26.67,0.45,0.36,11,3,4,Inglaterra Championship,2
Isaak Davies,0.1,0.1,50.0,0.5,0.0,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,5.1,82.35,2.2,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.0,0.0,6.25,31.43,0.2,0.1,10,1,4,Inglaterra Championship,2
Tom Dele-Bashiru,0.0,0.0,0.0,0.17,0.0,0.0,0.5,0.5,0.0,0.33,0.0,0.5,0.0,0.17,23.33,90.71,2.67,50.0,0.0,0.33,0.0,0.0,0.67,0.17,0.0,0.0,0.0,41.67,1.17,0.5,6,1,3,Inglaterra Championship,2
Jack Vale,0.0,0.0,42.86,0.4,0.0,0.0,0.8,0.13,0.0,0.33,0.0,0.27,0.07,0.0,10.27,72.73,3.07,85.71,0.0,0.0,0.0,0.0,0.53,0.2,0.13,0.0,23.91,32.08,0.33,0.6,15,1,4,Inglaterra Championship,2
Morgan Whittaker,0.07,0.13,50.0,0.67,0.0,0.0,0.4,0.2,0.0,0.07,0.0,0.33,0.0,0.0,9.0,82.96,3.27,54.55,0.0,0.0,0.0,0.0,0.4,0.07,0.0,0.0,25.0,33.93,0.27,0.47,15,1,4,Inglaterra Championship,2
Elijah Adebayo,0.17,0.38,30.66,1.98,0.07,0.0,0.67,0.26,0.0,1.43,0.0,0.71,0.14,0.1,14.21,64.15,5.17,55.56,0.0,0.17,0.0,0.0,0.62,0.1,0.21,0.0,44.78,35.78,1.12,1.52,42,2,4,Inglaterra Championship,2
Henrique Araújo,0.0,0.13,50.0,0.5,0.0,0.0,0.5,0.13,0.0,0.13,0.0,0.13,0.13,0.13,9.13,69.86,2.38,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,30.77,33.33,0.38,0.88,8,1,4,Inglaterra Championship,2
Rubin Colwill,0.0,0.05,50.0,0.65,0.0,0.0,0.55,0.05,0.0,0.25,0.0,0.35,0.05,0.05,12.0,74.17,3.25,69.57,0.0,0.0,0.0,0.0,0.4,0.0,0.05,0.0,33.33,40.63,0.4,0.55,20,1,3,Inglaterra Championship,2
Mamadi Camara,0.0,0.0,0.0,0.2,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.4,0.0,0.0,7.2,66.67,1.6,25.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,25.0,38.46,0.2,0.2,5,1,3,Inglaterra Championship,2
Jake Beesley,0.0,0.0,0.0,0.8,0.0,0.0,0.8,0.2,0.0,0.4,0.0,0.4,0.0,0.0,10.2,60.78,2.2,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.2,0.0,68.0,53.19,0.8,1.0,5,2,4,Inglaterra Championship,2
Scott High,0.0,0.0,83.33,0.27,0.0,0.0,0.77,0.32,0.0,0.23,0.0,0.45,0.0,0.0,13.23,77.66,3.0,45.71,0.0,0.0,0.0,0.0,0.73,0.09,0.05,0.0,46.67,50.0,0.32,0.5,22,1,3,Inglaterra Championship,2
Ashley Phillips,0.0,0.0,50.0,0.25,0.0,0.0,0.5,0.63,0.0,2.25,0.0,0.13,0.0,0.0,27.13,82.95,0.38,36.36,0.0,0.0,0.0,0.0,0.75,0.5,0.13,0.0,45.83,47.22,0.13,0.38,8,1,2,Inglaterra Championship,2
Peter Kioso,0.0,0.2,50.0,0.4,0.0,0.0,0.8,0.4,0.0,1.5,0.0,0.2,0.0,0.0,9.1,62.64,2.2,30.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,41.18,50.94,0.4,0.2,10,1,2,Inglaterra Championship,2
Abdoullah Ba,0.04,0.04,43.33,0.33,0.0,0.0,0.44,0.11,0.0,0.33,0.0,0.33,0.04,0.04,11.59,79.23,3.19,47.06,0.0,0.0,0.0,0.0,0.22,0.07,0.04,0.0,64.29,43.81,0.44,0.56,27,1,3,Inglaterra Championship,2
Pierre Ekwah,0.0,0.07,62.5,0.36,0.0,0.0,0.79,0.57,0.07,0.43,0.0,0.71,0.14,0.0,19.29,84.07,3.93,36.0,0.0,0.0,0.0,0.0,0.36,0.0,0.07,0.0,15.79,40.63,0.5,0.43,14,1,3,Inglaterra Championship,2
Taylor Richards,0.0,0.13,53.33,0.73,0.0,0.0,0.53,0.2,0.0,0.0,0.0,0.07,0.07,0.0,10.27,82.47,2.27,75.0,0.0,0.0,0.0,0.0,0.53,0.07,0.13,0.0,75.0,53.19,0.4,0.27,15,1,3,Inglaterra Championship,2
Joseph Anderson,0.0,0.0,100.0,0.0,0.0,0.0,0.5,0.5,0.0,0.25,0.0,0.0,0.0,0.0,6.0,83.33,0.75,66.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,4,1,2,Inglaterra Championship,2
Dan Gosling,0.0,0.0,22.22,0.18,0.0,0.0,1.29,0.35,0.0,0.53,0.0,0.76,0.0,0.0,24.29,77.72,4.94,36.59,0.0,0.12,0.0,0.0,0.53,0.0,0.0,0.0,36.11,42.2,0.53,0.41,17,3,2,Inglaterra Championship,2
Mark Harris,0.09,0.09,46.88,0.86,0.0,0.0,0.6,0.17,0.0,0.34,0.0,0.4,0.06,0.0,9.46,78.25,3.4,30.77,0.0,0.0,0.0,0.0,0.43,0.09,0.14,0.0,16.22,28.8,0.37,1.06,35,1,4,Inglaterra Championship,2
Leo Fuhr Hjelde,0.0,0.0,66.67,0.54,0.0,0.0,1.31,1.38,0.0,2.15,0.0,1.15,0.08,0.0,18.85,60.0,3.62,22.22,0.0,0.08,0.0,0.0,0.69,0.15,0.38,0.0,50.0,48.75,0.38,0.92,13,1,2,Inglaterra Championship,2
Bersant Celina,0.0,0.0,40.0,1.5,0.0,0.0,0.33,0.17,0.0,0.17,0.0,0.5,0.0,0.0,27.33,80.49,7.67,33.33,0.0,0.0,0.0,0.0,0.5,0.33,0.0,0.0,40.0,35.71,0.33,0.17,6,2,3,Inglaterra Championship,2
Shayne Lavery,0.07,0.04,26.83,0.56,0.0,0.0,1.48,0.44,0.0,0.22,0.0,0.81,0.07,0.07,6.15,69.28,1.33,28.57,0.0,0.0,0.0,0.0,0.74,0.11,0.07,0.04,24.24,40.65,1.22,0.85,27,2,4,Inglaterra Championship,2
David Kasumu,0.0,0.0,54.05,0.42,0.0,0.0,1.85,0.64,0.0,0.79,0.0,1.21,0.0,0.03,17.45,69.97,3.55,36.0,0.0,0.09,0.0,0.0,0.97,0.06,0.24,0.03,35.94,45.51,1.03,1.27,33,1,3,Inglaterra Championship,2
Luke Amos,0.0,0.05,52.63,0.57,0.0,0.0,0.81,0.57,0.0,0.86,0.0,0.57,0.0,0.0,15.14,74.84,3.62,34.48,0.0,0.0,0.0,0.0,0.52,0.0,0.29,0.0,48.39,44.55,0.33,0.57,21,2,3,Inglaterra Championship,2
Karlan Grant,0.1,0.29,40.91,1.45,0.0,0.0,0.16,0.1,0.0,0.06,0.0,0.26,0.0,0.0,13.1,74.63,3.74,60.0,0.0,0.0,0.0,0.0,0.58,0.23,0.03,0.0,21.5,31.28,0.77,0.35,31,2,4,Inglaterra Championship,2
George Hall,0.07,0.03,46.34,0.43,0.0,0.0,0.77,0.23,0.0,0.23,0.0,0.3,0.07,0.03,7.2,70.37,2.3,33.33,0.0,0.07,0.0,0.0,0.4,0.07,0.0,0.0,19.23,35.52,0.43,0.6,30,1,3,Inglaterra Championship,2
Leandro Bacuna,0.0,0.0,57.14,0.14,0.0,0.0,0.57,0.86,0.0,1.29,0.0,0.29,0.0,0.0,19.86,80.22,2.36,51.43,0.0,0.14,0.0,0.0,0.86,0.07,0.21,0.0,56.25,44.83,0.36,0.93,14,3,3,Inglaterra Championship,2
Sean Maguire,0.0,0.12,45.45,0.53,0.0,0.0,0.41,0.06,0.0,0.12,0.0,0.18,0.0,0.0,8.12,74.64,2.76,87.5,0.0,0.0,0.0,0.0,0.24,0.12,0.0,0.0,39.53,42.05,0.47,0.29,17,2,4,Inglaterra Championship,2
Marquinhos,0.09,0.0,50.0,1.36,0.0,0.0,0.36,0.36,0.0,0.82,0.0,0.82,0.0,0.09,18.18,80.5,5.09,71.43,0.0,0.09,0.0,0.0,0.82,0.09,0.0,0.09,35.71,33.71,0.82,0.91,11,1,3,Inglaterra Championship,2
Nicholas Bilokapic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.17,26.0,37.82,1.0,23.97,3.33,0.0,0.0,0.0,1.83,0.33,0.0,0.0,100.0,100.0,0.17,0.0,6,1,1,Inglaterra Championship,2
Niko Hämäläinen,0.0,0.0,0.0,0.5,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5,0.0,20.5,68.29,2.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33.33,0.5,0.5,2,2,2,Inglaterra Championship,2
Gwion Edwards,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,66.67,3.5,50.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,58.33,1.0,1.0,2,2,3,Inglaterra Championship,2
Liam Moore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,13.0,69.23,2.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,3,2,2,Inglaterra Championship,2
Christos Tzolis,0.08,0.23,100.0,0.85,0.0,0.0,0.69,0.15,0.0,0.23,0.0,0.46,0.08,0.0,9.23,65.0,2.62,33.33,0.0,0.0,0.0,0.0,0.15,0.08,0.0,0.0,38.46,38.64,0.15,0.46,13,1,4,Inglaterra Championship,2
Jordan James,0.0,0.03,64.29,0.33,0.0,0.0,0.61,0.27,0.03,0.45,0.0,0.21,0.03,0.0,10.24,75.74,2.09,51.22,0.0,0.03,0.0,0.0,0.45,0.06,0.09,0.0,30.0,46.15,0.39,0.64,33,1,3,Inglaterra Championship,2
Anis Mehmeti,0.07,0.13,51.02,1.93,0.0,0.0,0.67,0.13,0.0,0.13,0.0,0.47,0.13,0.07,11.6,71.84,4.93,9.09,0.0,0.07,0.0,0.0,0.4,0.07,0.13,0.0,26.32,35.61,0.47,1.27,15,1,3,Inglaterra Championship,2
Anthony Scully,0.0,0.0,50.0,0.0,0.0,0.0,0.4,0.2,0.0,0.0,0.0,0.2,0.0,0.0,5.4,81.48,1.0,33.33,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,100.0,53.33,0.4,0.0,5,1,4,Inglaterra Championship,2
Max Watters,0.0,0.18,33.33,0.82,0.0,0.0,0.18,0.18,0.0,0.27,0.0,0.0,0.09,0.0,7.73,71.76,2.18,50.0,0.0,0.09,0.0,0.0,0.27,0.0,0.0,0.0,8.33,16.28,0.09,0.55,11,1,4,Inglaterra Championship,2
Conor Washington,0.14,0.11,16.0,1.14,0.0,0.0,0.31,0.03,0.0,0.03,0.0,0.2,0.0,0.0,5.91,69.57,2.26,20.0,0.0,0.03,0.0,0.0,0.69,0.06,0.03,0.0,11.76,19.28,0.26,0.69,35,3,4,Inglaterra Championship,2
Andre Dozzell,0.0,0.0,33.33,0.19,0.0,0.0,0.97,0.56,0.0,0.56,0.0,0.69,0.0,0.0,23.36,82.28,5.28,49.44,0.0,0.06,0.0,0.0,0.69,0.08,0.11,0.0,26.83,36.25,0.17,0.83,36,1,3,Inglaterra Championship,2
Jamie Jones,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.0,0.06,0.0,0.0,27.71,52.02,3.12,36.57,2.29,0.12,0.12,0.0,1.59,0.18,0.0,0.0,87.5,83.33,0.18,0.0,17,3,1,Inglaterra Championship,2
Joshua Onomah,0.0,0.08,61.54,0.54,0.0,0.0,0.92,0.15,0.0,0.08,0.0,0.23,0.08,0.08,9.92,81.4,4.15,50.0,0.0,0.0,0.0,0.0,0.46,0.15,0.08,0.0,27.78,41.43,0.31,0.54,13,2,3,Inglaterra Championship,2
Emre Tezgel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,77.78,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.33,0.33,3,1,4,Inglaterra Championship,2
Elliot Thorpe,0.0,0.0,0.0,0.33,0.0,0.0,0.33,0.33,0.0,0.67,0.0,0.33,0.0,0.0,4.67,85.71,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.33,0.0,3,1,3,Inglaterra Championship,2
Oliver Arblaster,0.0,0.0,50.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,8.5,82.35,3.0,50.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,60.0,0.25,0.0,4,1,3,Inglaterra Championship,2
Connor Mahoney,0.0,0.0,0.0,0.11,0.0,0.0,0.89,0.44,0.0,0.33,0.0,0.33,0.0,0.0,8.44,75.0,1.56,46.15,0.0,0.0,0.0,0.0,0.33,0.0,0.22,0.0,75.0,48.0,0.11,0.22,9,2,3,Inglaterra Championship,2
Scott Dann,0.0,0.0,0.0,0.08,0.0,0.0,0.46,0.38,0.0,2.46,0.0,0.38,0.0,0.0,21.54,82.5,1.31,43.75,0.0,0.0,0.0,0.0,0.92,0.15,0.15,0.0,50.0,45.24,0.08,0.38,13,3,2,Inglaterra Championship,2
Sinclair Armstrong,0.0,0.05,27.27,0.5,0.0,0.0,0.05,0.05,0.0,0.05,0.0,0.05,0.0,0.0,4.5,73.74,1.77,100.0,0.0,0.0,0.0,0.0,0.5,0.05,0.18,0.0,27.59,32.91,0.64,0.55,22,1,4,Inglaterra Championship,2
Liam Delap,0.11,0.16,37.5,1.27,0.0,0.0,0.19,0.05,0.0,0.32,0.0,0.27,0.0,0.0,6.81,53.97,2.49,30.77,0.0,0.08,0.0,0.0,0.84,0.16,0.22,0.0,33.87,32.37,1.05,1.65,37,1,4,Inglaterra Championship,2
Reda Khadra,0.14,0.03,40.28,0.66,0.0,0.0,0.31,0.28,0.0,0.1,0.0,0.31,0.1,0.07,9.31,76.67,4.1,38.46,0.0,0.0,0.0,0.0,0.52,0.03,0.0,0.0,21.43,34.38,0.48,0.31,29,1,3,Inglaterra Championship,2
Allahyar Sayyadmanesh,0.11,0.16,45.24,0.89,0.05,0.0,1.47,0.74,0.0,0.47,0.0,1.05,0.05,0.11,15.89,67.55,4.74,7.14,0.0,0.16,0.0,0.0,0.79,0.05,0.21,0.0,46.55,40.28,0.58,1.79,19,1,3,Inglaterra Championship,2
Harry Leonard,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,4,1,4,Inglaterra Championship,2
Jak Alnwick,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,26.25,32.38,2.75,26.8,1.5,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.0,66.67,0.5,0.25,4,2,1,Inglaterra Championship,2
George Evans,0.0,0.0,100.0,0.09,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.09,0.0,0.0,6.82,72.0,1.64,53.33,0.0,0.0,0.0,0.0,0.09,0.09,0.0,0.0,100.0,80.0,0.18,0.09,11,2,3,Inglaterra Championship,2
Malcolm Ebiowei,0.0,0.08,48.21,1.08,0.0,0.0,1.25,0.42,0.0,0.0,0.0,0.75,0.08,0.0,12.92,70.32,4.42,45.45,0.0,0.08,0.0,0.0,0.42,0.08,0.17,0.0,33.33,44.19,0.92,0.58,12,1,3,Inglaterra Championship,2
Brooke Norton-Cuffy,0.0,0.0,43.18,0.24,0.0,0.0,1.71,0.37,0.0,0.85,0.0,0.49,0.07,0.05,15.46,69.24,4.12,25.93,0.0,0.1,0.0,0.0,0.85,0.05,0.2,0.0,37.76,44.12,0.49,0.61,41,1,3,Inglaterra Championship,2
Matthew Hoppe,0.0,0.0,33.33,0.67,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.67,0.0,0.0,4.17,72.0,1.33,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.73,0.0,0.67,6,1,4,Inglaterra Championship,2
Vaughn Covil,0.0,0.0,50.0,0.0,0.0,0.0,0.33,0.17,0.0,0.33,0.0,0.0,0.0,0.0,2.83,88.24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,35.29,0.17,0.17,6,1,3,Inglaterra Championship,2
Omar Taylor-Clarke,0.0,0.17,0.0,0.33,0.0,0.0,0.5,0.5,0.0,0.17,0.0,0.17,0.0,0.0,9.5,66.67,0.83,22.22,0.0,0.0,0.0,0.0,0.33,0.0,0.17,0.0,37.5,52.63,0.67,0.33,6,2,3,Inglaterra Championship,2
Tom Eaves,0.0,0.05,25.0,0.6,0.0,0.0,0.5,0.15,0.0,0.1,0.05,0.3,0.1,0.05,5.55,54.05,1.35,50.0,0.0,0.0,0.0,0.0,0.75,0.0,0.15,0.0,44.19,34.64,0.2,1.15,20,3,4,Inglaterra Championship,2
Olamide Shodipo,0.0,0.0,46.67,0.45,0.0,0.0,0.55,0.09,0.0,0.09,0.0,0.27,0.09,0.0,8.55,78.72,3.36,0.0,0.0,0.0,0.0,0.0,0.45,0.09,0.0,0.0,17.65,38.57,1.0,0.73,11,2,4,Inglaterra Championship,2
Shane Long,0.03,0.13,25.0,0.5,0.0,0.0,0.5,0.27,0.0,0.5,0.0,0.33,0.07,0.03,10.17,63.61,3.1,25.0,0.0,0.0,0.0,0.0,0.93,0.07,0.03,0.0,44.44,37.96,0.57,0.7,30,3,4,Inglaterra Championship,2
Tyler Burey,0.04,0.17,41.51,0.92,0.0,0.0,0.38,0.17,0.0,0.17,0.0,0.17,0.08,0.04,5.75,78.99,2.5,33.33,0.0,0.0,0.0,0.0,0.29,0.0,0.17,0.0,24.0,40.31,0.63,0.38,24,1,3,Inglaterra Championship,2
Mason Bennett,0.0,0.0,15.0,0.76,0.0,0.0,0.43,0.1,0.0,0.1,0.0,0.29,0.19,0.05,6.86,63.19,2.67,33.33,0.0,0.0,0.0,0.0,0.33,0.0,0.1,0.0,40.58,36.49,0.67,0.43,21,2,4,Inglaterra Championship,2
Dilan Markanday,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,73.33,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,57.14,1.0,0.0,1,1,3,Inglaterra Championship,2
Joel Bagan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,1,1,2,Inglaterra Championship,2
Adrian Blake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3,Inglaterra Championship,2
Conor Masterson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,66.67,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2,Inglaterra Championship,2
Jack Diamond,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,4,Inglaterra Championship,2
Ben Hamer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,24.0,62.5,0.0,43.75,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,1,3,1,Inglaterra Championship,2
Joe Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,50.0,0.0,1.0,1,1,2,Inglaterra Championship,2
