#,Team,Name,Tackles,Interceptions,Penalty committed,Clearances,Errors lead to goal,Dribbled past
392,,Nacho Gil,0.5,1,0,0.5,0,0.5
393,,Eddie Segura,0.93,0.53,0,2.2,0,0.33
394,,Josh Atencio,1,0.67,0,0.22,0,0.67
395,,Matías Vera,2,0.79,0,0.32,0,1.04
396,,Ariel Lassiter,0.26,0.23,0,0.16,0,0.32
397,,Joseph Rosales,1.36,0.64,0,0.4,0,0.68
398,,William Sands,1.08,0.58,0,1.42,0,0
399,,Elias Manoel,0,0,0,0.43,0,0.14
400,,Brad Guzan,0,0,0,0.71,0,0
401,,Haris Medunjanin,0.55,0.25,0,0.25,0,0.4
402,,Adam Armour,0,0.4,0,0,0,0
403,,Memo Rodríguez,1.13,0.57,0.03,0.5,0,0.83
404,,Matías Pellegrini,0.33,0.17,0,0,0,0.17
405,,Kosi Thompson,1.17,1.25,0,1.83,0,0.38
406,,Jackson Yueill,1.03,0.9,0.06,0.74,0.06,0.97
407,,Patryk Klimala,0.45,0.03,0,0.24,0,0.38
408,,Auston Trusty,1.44,1.31,0,1.63,0.06,0.25
409,,Judson,2.13,1.25,0,1,0.06,0.81
410,,Chris Mavinga,2.05,1,0,2.42,0.05,0.42
411,,Ryan Hollingshead,1.7,1.06,0,1.33,0,0.91
412,,Tsiki Ntsabeleng,0.7,0.37,0,0.3,0,0.44
413,,Omir Fernandez,0.93,0.57,0,0.18,0,0.39
414,,Ryan Sailor,1,0.78,0,3.13,0,0.3
415,,Bryce Duke,0.93,0.28,0,0.28,0,0.55
416,,Sergio Ruiz Alonso,0.61,0.44,0,0.5,0,0.83
417,,Alvas Powell,1.7,0.87,0,1.4,0,0.73
418,,Zach Ryan,0.17,0.17,0,0,0,0.33
419,,Nicolás Mezquida,0.56,0.44,0,0,0,0.11
420,,James Igbekeme,1.3,0.52,0,0.3,0,0.87
421,,Nkosi Tafari,0.63,0.74,0,2.41,0,0.04
422,,Quentin Westberg,0.1,0,0,0.7,0,0
423,,Alec Kann,0,0,0,0.43,0,0
424,,Caleb Wiley,1.5,0.81,0.04,0.85,0.04,0.46
425,,Rodrigo Schlegel,1.67,1.27,0.1,3.53,0,0.77
426,,Luís Martins,0.33,0.5,0,0.83,0,0.17
427,,Ola Kamara,0.3,0.17,0,0.23,0,0.37
428,,Carlos Salcedo,1.08,2,0,4.08,0,0.69
429,,Brian Rodríguez,0.43,0.29,0,0.07,0,0.64
430,,Lukas MacNaughton,0.52,1.04,0,3.48,0,0.12
431,,Eric Remedi,1.36,0.84,0,0.52,0,1
432,,Darwin Cerén,1,0.7,0,0.59,0,0.44
