#,Team,Name,Goals,Big chances missed,Successful dribbles %,Total shots,Headed goals,Set piece conversion %
460,,Alan Franco,0,0.1,66.67,0.8,0,0
461,,Handwalla Bwana,0,0,100,0,0,0
462,,Micael,0,0,0,0,0,0
463,,Azaad Liadi,0,0,0,0,0,0
464,,Mango Mbongue,0,0,0,0,0,0
465,,Emiliano Brienza,0,0,0,1,0,0
466,,Siad Haji,0,0,100,0,0,0
467,,Matt Bersano,0,0,0,0,0,0
468,,Ashley Fletcher,0,0.14,50,1.43,0,0
469,,Nick Marsman,0,0,0,0,0,0
470,,John Pulskamp,0,0,0,0,0,0
471,,Ethan Finlay,0.14,0.11,30.77,0.65,0.03,0
472,,Pedro Gallese,0,0,100,0,0,0
473,,Franco Jara,0.09,0.19,42.86,1.22,0,0
474,,Joseph Mora,0,0,54.17,0.26,0,0
475,,Aníbal Godoy,0.05,0,87.5,0.2,0,0
476,,Sebastien Ibeagha,0,0,0,0.32,0,0
477,,Mauricio Pineda,0.04,0.07,52.38,0.56,0,0
478,,Andres Reyes,0,0,33.33,0.31,0,0
479,,Alan Benítez,0.08,0,45.45,0.42,0,0
480,,Corey Baird,0.09,0.09,23.81,0.7,0,0
481,,Daniel Aguirre,0.09,0,50,0.36,0,0
482,,Benjamin Kikanović,0.2,0.07,46.34,0.7,0,0
483,,Shane O'Neill,0,0,100,0.08,0,0
484,,Cameron Harper,0.12,0.06,33.33,0.76,0,0
485,,Jahkeele Marshall-Rutty,0,0,61.54,0.24,0,0
486,,Fabian Herbers,0.04,0.04,56.25,0.84,0.04,0
487,,Bongokuhle Hlongwane,0.07,0.2,35.71,1.47,0,0
488,,Jonathan Gonzalez,0.13,0,0,0.38,0,0
489,,Rafael Romo,0,0,0,0,0,0
490,,Tommy Thompson,0.04,0.11,63.16,0.41,0,0
491,,Cade Cowell,0.1,0.06,55.26,1.39,0,0
492,,Dru Yearwood,0.08,0,48.15,0.64,0,0
493,,Mohamed Farsi,0,0,0,0,0,0
494,,Tosaint Ricketts,0.17,0,33.33,0.48,0,0
495,,Collen Warner,0.06,0,90,0.28,0,0
496,,Aiden McFadden,0,0,41.67,0.45,0,0
497,,Brendan Hines-Ike,0,0,75,0.2,0,0
498,,Yordy Reyna,0.16,0.16,23.53,1.21,0.05,0
499,,Thiago Andrade,0.14,0.17,42.31,0.97,0,0
500,,Ruan,0.06,0,50,0.25,0,0
501,,Tesho Akindele,0.11,0.11,22.22,0.79,0.04,0
502,,Anderson Julio,0.15,0.2,50,1,0.1,0
503,,Jader Obrian,0.06,0.22,56.41,0.75,0,0
504,,Ben Sweat,0,0.05,45.16,0.5,0,0
505,,Vuk Latinovich,0,0,0,0.2,0,0
506,,Jan Sobociński,0,0,100,0.11,0,0
507,,Eric Miller,0,0,66.67,0.08,0,0
508,,DeAndre Yedlin,0,0,48.39,0.14,0,0
509,,Andrés Perea,0.04,0,57.14,0.5,0,0
510,,Anton Walkes,0,0,33.33,0.22,0,0
511,,Max,0,0.14,71.43,0.82,0,0
512,,Marvin Loría,0.07,0.11,57.89,0.75,0,0
513,,Kelvin Leerdam,0,0,75,0.1,0,0
514,,Abdoulaye Cissoko,0,0,0,0.1,0,0
515,,Rocco Rios Novo,0,0,0,0,0,0
516,,Christopher Hegardt,0,0,100,0,0,0
517,,Emerson Hyndman,0,0.11,100,0.22,0,0
518,,Yaw Yeboah,0,0.11,48,0.95,0,0
519,,Anton Tinnerholm,0,0,41.18,0.62,0,0
520,,Luke Haakenson,0,0.04,66.67,0.38,0,0
521,,Nanú,0,0.03,53.85,0.31,0,0
522,,Jimmy Medranda,0,0,40,0.71,0,0
523,,Nathan Byrne,0,0,33.33,0,0,0
524,,Tyler Pasher,0.12,0.06,38.89,1.06,0,0
525,,Ema Twumasi,0,0.06,68.29,0.3,0,0
526,,Jhegson Méndez,0,0,60,0.21,0,0
527,,Þorleifur Úlfarsson,0.13,0.26,60,1.23,0,0
528,,Nikola Vujnović,0,0,100,0.56,0,0
529,,Doneil Henry,0,0,33.33,0,0,0
530,,Griffin Dorsey,0.04,0.04,41.03,0.37,0,0
531,,Jozy Altidore,0.06,0,100,0.82,0.06,0
532,,Daniel Musovski,0.11,0.21,41.18,0.68,0,0
533,,Jake Mulraney,0.04,0,42.86,0.56,0,0
534,,Ethan Zubak,0,0,45.45,0.36,0,0
535,,Franco Ibarra,0,0.05,40,0.5,0,0
536,,John Nelson,0,0,100,0.13,0,0
537,,Moses Nyeman,0,0,50,0.5,0,0
538,,Kelyn Rowe,0.04,0,54.84,0.46,0,0
539,,Khiry Shelton,0.04,0.08,48.28,0.75,0,0
540,,Christian Makoun,0,0.05,66.67,0.48,0,0
541,,Maciel,0,0,66.67,0.13,0,0
542,,Kemar Lawrence,0.04,0.04,54.55,0.29,0,0
543,,Ian Murphy,0.04,0,100,0.04,0,0
544,,Jacob Shaffelburg,0.09,0.09,43.75,1.09,0,0
545,,Braian Ojeda,0,0,66.67,0.57,0,0
546,,Rodrigues,0,0,33.33,0,0,0
547,,Arnór Traustason,0,0,50,0.93,0,0
548,,Edison Flores,0.08,0.17,57.14,1.25,0,0
549,,Ronald Hernández,0,0,71.43,0.23,0,0
550,,Kayden Pierre,0,0,52.17,0.05,0,0
551,,Lucas Esteves,0.03,0,44,0.93,0,0
552,,Niko Tsakiris,0,0,50,0.7,0,0
553,,Omar Gonzalez,0,0,0,0.35,0,0
554,,Ousseni Bouda,0,0,0,0.56,0,0
555,,Quinn McNeill,0.09,0,45.45,0.27,0,0
556,,Jhojan Valencia,0,0,100,0.36,0,0
557,,Nigel Robertha,0.06,0.06,25.93,0.59,0,0
558,,Steven Beitashour,0,0,66.67,0.26,0,0
559,,Adrien Perez,0,0,0,0.33,0,0
560,,Ibrahim Sunusi,0,0.17,50,0.33,0,0
561,,Darren Yapi,0,0,45.45,0.73,0,0
562,,Paxten Aaronson,0.04,0.04,47.06,0.54,0,0
563,,Kimarni Smith,0.06,0.12,50,0.47,0,0
564,,Ifunanyachi Achara,0,0.07,16.67,0.4,0,0
565,,Griffin Yow,0,0.14,58.33,0.71,0,0
566,,Joevin Jones,0,0,50,0,0,0
567,,Russell Canouse,0.06,0.06,58.33,0.28,0.06,0
568,,Edwin Mosquera,0,0,38.1,0.67,0,0
569,,Jalil Anibaba,0,0,0,0.2,0,0
570,,Dario Župarić,0,0,66.67,0.33,0,0
571,,Deandre Kerr,0.12,0.15,42.22,0.85,0.04,0
572,,Justin Rasmussen,0,0.11,100,0.44,0,0
573,,Danny Hoesen,0.2,0.27,62.5,0.93,0.07,0
574,,Sofiane Djeffal,0,0,53.33,0.46,0,0
575,,Jonathan Bell,0.07,0.07,33.33,0.2,0,0
576,,Justin Haak,0,0,50,0.06,0,0
577,,Felipe Mora,0.14,0.14,0,0.43,0,0
578,,Nick DePuy,0,0.11,0,0.5,0,0
579,,Ralph Priso,0.06,0,100,0.19,0,0
580,,Orrin McKinze Gaines II.,0.04,0.29,39.53,0.63,0.04,0
581,,Luca Petrasso,0,0.04,56.52,0.39,0,0
582,,Marcus Godinho,0,0,70.37,0.26,0,0
583,,Christopher Durkin,0.03,0,47.62,0.52,0,0
584,,Will Bruin,0.13,0.08,37.5,0.83,0.08,0
585,,Marinos Tzionis,0.04,0.04,54.55,0.81,0.04,0
586,,Oriol Rosell,0,0,80,0.17,0,0
587,,Victor Ulloa,0,0.05,33.33,0.05,0,0
588,,Jonathan Bornstein,0.05,0,25,0.23,0,0
589,,Dominique Badji,0,0.08,50,1.12,0,0
590,,Kevin Cabral,0.03,0.26,43.4,1.03,0,0
591,,Chris Gloster,0.09,0,14.29,0.36,0,0
592,,Javier López,0.25,0,71.43,0.75,0.25,0
593,,Christian Benteke,0.14,0.71,42.86,3.43,0,0
594,,Moon-hwan Kim,0,0,0,0,0,0
595,,Kobe Franklin,0,0,0,0,0,0
596,,Ryan Meara,0,0,0,0,0,0
597,,Diego Gutiérrez,0,0,0,0,0,0
598,,Wikelman Carmona,0,0,0,0,0,0
599,,Samuel Adeniran,0,0,0,0.5,0,0
600,,Ali Ahmed,0,0,0,0.5,0,0
601,,Hassan Ndam,0,0,0,0,0,0
602,,Jon Kempin,0,0,0,0,0,0
603,,Harrison Robledo,0,0,33.33,0,0,0
604,,George Fochive,0,0,0,0,0,0
605,,Daniel Trejo,0,0,66.67,0.33,0,0
606,,Cristian Tello,0,0,14.29,1,0,0
607,,Machop Chol,0,0,0,0.17,0,0
608,,Arquimides Ordonez,0,0,87.5,0.88,0,0
609,,Joshue Quinonez,0,0,0,0,0,0
610,,Ethan Bartlow,0,0,0,0.07,0,0
611,,Aké Arnaud Loba,0.05,0,53.33,0.19,0,0
612,,Kieran Gibbs,0,0.19,44.44,0.38,0,0
613,,Scott Caldwell,0,0,25,0.11,0,0
614,,Paul Marie,0.03,0,40,0.78,0,0
615,,Noble Okello,0,0,66.67,0.63,0,0
616,,Raymon Gaddis,0,0,65,0.13,0,0
617,,Tah Anunga,0,0,63.64,0.16,0,0
618,,Quinn Sullivan,0.06,0.12,75,0.29,0,0
619,,Andres Jasson,0,0.07,45.45,0.33,0,0
620,,Jacori Hayes,0,0,100,0.13,0,0
621,,Drew Skundrich,0,0,60,0.26,0,0
622,,Francisco Ginella,0,0,100,0.33,0,0
623,,Sebastian Breza,0,0,0,0,0,0
624,,Dylan Teves,0.17,0,0,0.17,0,0
625,,Tom Barlow,0.12,0.18,53.33,0.7,0,0
626,,Dom Dwyer,0.18,0.18,50,0.95,0,0
627,,Russell Teibert,0,0,33.33,0.34,0,0
628,,Indiana Vassilev,0.08,0.08,35.71,0.76,0,0
629,,Eriq Zavaleta,0,0,100,0.25,0,0
630,,Diego Luna,0,0,61.54,0.62,0,0
631,,Logan Ndenbe,0,0,53.33,0.32,0,0
632,,Ryan Spaulding,0,0,60,0.29,0,0
633,,Chris Donovan,0,0,20,0.14,0,0
634,,Jakob Nerwiński,0,0.04,81.82,0.17,0,0
635,,Zorhan Bassong,0,0,33.33,0.2,0,0
636,,Nick Besler,0,0,0,0.17,0,0
637,,Michael Baldisimo,0,0,77.78,0.23,0,0
638,,Leonard Owusu,0,0,70,0.16,0,0
639,,Bode Davis,0.14,0,25,0.29,0,0
640,,Miguel Trauco,0,0,25,0.33,0,0
641,,Rodney Redes,0,0.08,60,0.33,0,0
642,,Rubio Rubin,0.04,0.13,30,0.96,0,0
643,,Mender García,0.1,0.2,50,0.8,0,0
644,,Shea Salinas,0.08,0,50,0.31,0,7.69
645,,Cody Cropper,0,0,0,0,0,0
646,,Matt Turner,0,0,0,0,0,0
647,,Benji Michel,0.03,0.16,50,0.78,0,0
648,,Abu Danladi,0.11,0,33.33,0.53,0,0
649,,Tate Schmitt,0.13,0.07,52.94,0.47,0,0
650,,Róbert Orri Þorkelsson,0,0,33.33,0,0,0
651,,Jordan Perruzza,0,0,36.36,0.62,0,0
652,,Tyler Blackett,0,0,100,0.35,0,0
653,,Miguel Berry,0.07,0.13,32.26,0.93,0,0
654,,Felipe Martins,0.03,0.13,100,0.42,0.03,0
655,,Justin Rennicks,0.12,0.29,23.08,0.71,0,0
656,,Léo Chú,0,0.08,37.93,0.72,0,0
657,,Owen Wolff,0,0,18.18,0.31,0,0
658,,Jimmy Maurer,0,0,0,0,0,0
659,,William Richmond,0,0,100,0.5,0,0
660,,Silvester van der Water,0,0,100,0.25,0,0
661,,Jairo Quinteros,0,0,0,0.25,0,0
662,,Alexandru Mățan,0,0.17,50,0.5,0,0
663,,Kevin O'Toole,0,0,25,0.67,0,0
664,,Mason Toye,0.1,0.45,40,1.05,0,0
665,,Ayo Akinola,0.08,0.19,56.25,1,0,0
666,,Jayden Nelson,0.03,0.03,50.86,0.94,0,0
667,,Ahmed Hamdi,0,0,55.56,0.33,0,0
668,,Timothy Melia,0,0,0,0,0,0
669,,Damian Rivera,0.08,0,50,0.54,0,0
670,,Jackson Hopkins,0,0,42.86,0.38,0,0
671,,Allan Cruz,0,0.09,20,0.73,0,0
672,,Anthony Markanich,0,0,60,1.33,0,0
673,,Nick Markanich,0,0.22,50,0.67,0,0
674,,Everton Luiz,0,0,50,0.08,0,0
675,,Oniel Fisher,0,0,33.33,0.08,0,0
676,,Kyle Duncan,0,0,62.5,0.4,0,0
677,,Adrien Hunou,0,0.11,50,0.22,0,0
678,,A.J. DeLaGarza,0,0,0,0,0,0
679,,Tyler Wolff,0,0.2,42.86,0.8,0,0
680,,Victor Bezerra,0,0,0,0,0,0
681,,Noah Allen,0,0,0,0.38,0,0
682,,Andre Reynolds,0,0,25,0,0,0
683,,Bradley Smith,0,0.13,33.33,0.38,0,0
684,,Raúl Gudiño,0,0,0,0.17,0,0
685,,Caden Clark,0.06,0.06,18.75,0.44,0,0
686,,Nelson Quiñones,0,0,41.18,0.25,0,0
687,,Florian Jungwirth,0,0,0,0,0,0
688,,Josecarlos van Rankin,0.04,0,52.17,0.5,0,0
689,,Kristian Fletcher,0.5,0,0,0.5,0,0
690,,Nnamdi Chinonso Offor,0.14,0.14,33.33,0.71,0,0
691,,Edison Azcona,0,0,100,0,0,0
692,,Jonathan Perez,0,0,0,0,0,0
693,,Jesus Bueno,0,0,0,0,0,0
694,,José Mauri,0,0,0,0,0,0
695,,Brooklyn Raines,0,0,0,0,0,0
696,,Samuel Kwaku Owusu,0,0,0,1,0,0
697,,Jake Davis,0,0,0,0,0,0
698,,Pierre Reedy,0,0,50,0,0,0
699,,Daniel Crisostomo,0,0,0,0,0,0
700,,Thiaguinho,0,0,0,0,0,0
701,,Zico Bailey,0,0,33.33,0,0,0
702,,Jack Lynn,0,0,0,0,0,0
703,,Caio Alexandre,0,0,0,0.25,0,0
704,,Rida Zouhir,0,0,85.71,0.8,0,0
705,,Ethan Dobbelaere,0,0.13,25,0.25,0,0
706,,Drew Moor,0,0,0,0.11,0,0
707,,Theodore Ku-DiPietro,0,0,53.85,0,0,0
708,,Jason Pendant,0,0,50,0.2,0,0
709,,Stanislav Ivanov,0.07,0.07,39.39,0.87,0,0
710,,Alessandro Schöpf,0,0,0,0.29,0,0
711,,Chris Odoi-Atsem,0,0,57.89,0.1,0,0
712,,Nicholas Gioacchini,0,0.17,25,0.5,0,0
713,,Chase Gasper,0,0,50,0.12,0,0
714,,Tony Alfaro,0,0,50,0.06,0,0
715,,Mason Stajduhar,0,0,0,0,0,0
716,,Mikey Ambrose,0,0,0,0.5,0,0
717,,Earl Edwards Jr.,0,0,0,0,0,0
718,,Kendall Burks,0,0.25,0,0.5,0,0
719,,Brad Knighton,0,0,0,0,0,0
720,,Emerson Rodríguez,0.09,0.23,57.14,0.64,0,0
721,,Roberto Avila,0,0,40,0.5,0,0
722,,Esmir Bajraktarevic,0,0,75,0,0,0
723,,Jackson Conway,0,0.33,0,1,0,0
724,,Kipp Keller,0,0,0,0,0,0
725,,Giacomo Vrioni,0.14,0.71,25,1.43,0,0
726,,Jhon Espinoza,0,0,36.36,0.21,0,0
727,,Jaziel Orozco,0,0,100,0.75,0,0
728,,Benjamin Redzic,0,0.17,0,0.67,0,0
729,,Jairo Torres,0,0,36,1.29,0,0
730,,Romain Metanire,0,0,0,0,0,0
731,,Sergio Oregel,0,0,0,0,0,0
732,,Adam Saldana,0,0,0,0,0,0
733,,Sebastian Anderson,0,0,0,0,0,0
734,,Tega Ikoba,0,0,0,0.5,0,0
735,,Chris Kablan,0,0,0,0,0,0
736,,Steffen Yeates,0,0,0,0,0,0
737,,Cal Jennings,0,0,0,0,0,0
738,,Edwin Munjoma,0,0,66.67,0,0,0
739,,Blake Bodily,0,0,0,0,0,0
740,,Kalil ElMedkhar,0,0,0,0.4,0,0
741,,Jared Stroud,0,0,0,0,0,0
742,,Michael Halliday,0,0,0,0,0,0
743,,Bobby Shuttleworth,0,0,0,0,0,0
744,,Javier Casas,0,0,0,0,0,0
745,,Jonathan Menéndez,0,0.5,25,1,0,0
746,,Exon Gustavo Vallecilla,0,0,100,0.33,0,0
747,,Cameron Duke,0,0.12,34.04,0.46,0,0
748,,Pablo Bonilla,0,0,33.33,0,0,0
749,,Steven Sserwadda,0,0,0,0.5,0,0
750,,Niko Hansen,0,0,33.33,0.6,0,0
751,,Spencer Richey,0,0,0,0,0,0
752,,George Acosta,0,0,0,1,0,0
753,,Easton Ongaro,0,0,0,0,0,0
754,,Julio Benitez,0,0,0,0,0,0
755,,Max Anchor,0,0,0,0,0,0
756,,Clement Diop,0,0,0,0,0,0
757,,Elliot Panicco,0,0,0,0,0,0
758,,Koa Santos,0,0,0,0,0,0
759,,Matai Akinmboni,0,0,0,0,0,0
760,,Gaoussou Samake,0,0,0,0,0,0
761,,Thomas Williams,0,0,0,0,0,0
762,,George Marks,0,0,0,0,0,0
763,,Brek Shea,0,0,0,0,0,0
764,,Abraham Rodriguez,0,0,0,0,0,0
765,,Michael Nelson,0,0,0,0,0,0
766,,Brandan Craig,0,0,0,0,0,0
767,,Joey DeZart,0,0,0,0,0,0
768,,Abdoul Zanne,0,0,100,1,0,0
769,,Ben Reveno,0,0,0,0,0,0
770,,Jacob Davis,0,0,0,0,0,0
771,,Christopher Garcia,0,0,50,0,0,0
