#,Team,Name,Saves,Clean sheets,Penalties faced,Penalties saved,Goals conceded inside the box,Goals conceded outside the box
343,,Joaquín Muñoz,0,0,0,0,0.55,0.14
344,,Jacobo González,0,0,0,0,0.53,0.03
345,,Marti Vila Garcia,0,0.28,0,0,0.61,0
346,,Alex Calvo,0,0,0,0,0.27,0.09
347,,Unai Bustinza,0,0.1,0,0,1.2,0
348,,Matheus Aiás,0,0,0,0,0.41,0.09
349,,Dani Fernández,0,0.29,0,0,0.57,0.2
350,,Erick Cabaco,0,0.07,0,0,0.8,0.2
351,,Samuel Obeng,0,0.03,0,0,0.38,0.08
352,,José Ángel Carrillo,0,0,0,0,0.29,0
353,,Antonio Puertas,0,0.11,0,0,0.46,0.11
354,,Jorge de Frutos,0,0.15,0,0,0.54,0.1
355,,Antonio Pacheco,0,0,0,0,0.42,0.15
356,,Jovanny Bolívar,0,0,0,0,0.29,0
357,,Benito Ramírez,0,0.07,0,0,0.29,0
358,,Carlos Isaac,0,0.06,0,0,0.63,0.13
359,,Pau Casadesús,0,0,0,0,0.75,0
360,,Enzo Lombardo,0,0,0,0,0.3,0
361,,Ángel Rodado,0,0,0,0,0,0
362,,Paul Anton,0,0,0,0,0,0
363,,Moussa Diarra,0,0,0,0,1,0
364,,Andrés García,0,0,0,0,0,0
365,,Luis Roldán,0,0,0,0,0,0
366,,Chema,0,0.2,0,0,0.6,0
367,,Diego Alende,0,0.36,0,0,0.86,0.09
368,,Jaume Grau,0,0.17,0,0,0.43,0.06
369,,Sergio Molina,0,0.1,0,0,0.45,0.03
370,,Jony,0,0,0,0,0.47,0
371,,Víctor Mollejo,0,0,0,0,0.36,0.14
372,,Haissem Hassan,0,0.04,0,0,0.67,0.07
373,,Pablo Chavarría,0,0,0,0,0.33,0.04
374,,Carlos Martinez Rodriguez,0,0.09,0,0,0.43,0.06
375,,Daniel Alonso Aceves Patiño,0,0.2,0,0,0.6,0
376,,Jonas Ramalho,0,0.22,0,0,0.89,0.11
377,,Paris Barandiaran,0,0.28,0,0,0.81,0.19
378,,Nico Serrano,0,0.19,0,0,0.5,0
379,,José Manuel Arnáiz,0,0.11,0,0,0.76,0.13
380,,Unai Medina,0,0,0,0,0.87,0.2
381,,Luca Sangalli,0,0,0,0,0.36,0.09
382,,Nolito,0,0.04,0,0,0.48,0.11
383,,Aitor García,0,0,0,0,0.38,0.09
384,,Raúl Navarro,0,0.26,0,0,0.5,0.08
385,,Álex Martín,0,0.24,0,0,1,0.16
386,,José Naranjo,0,0.06,0,0,0.75,0.14
387,,Sergio Maestre,0,0,0,0,0.36,0
388,,Fran Sol,0,0,0,0,0.53,0.06
389,,Yanis Rahmani,0,0,0,0,0.41,0.03
390,,Álvaro Ratón,2,0.2,0,0,1,0.2
391,,David Timor,0,0.2,0,0,0.66,0
392,,Diego Collado,0,0.03,0,0,0.79,0.12
393,,Alberto Zapater,0,0.17,0,0,0.28,0.1
394,,Jose Salinas,0,0.24,0,0,1.02,0.17
395,,Stoichkov,0,0,0,0,0.68,0.1
396,,Fede Vico,0,0.03,0,0,0.45,0.13
397,,Wesley Moraes,0,0.06,0,0,0.33,0.03
398,,Coke,0,0.09,0,0,0.91,0.13
399,,Sergio Castel Martínez,0,0,0,0,0.54,0.12
400,,Mateusz Bogusz,0,0.05,0,0,0.86,0
401,,Agus Medina,0,0.18,0,0,0.88,0.15
402,,Borja Garcés,0,0.06,0,0,0.42,0.08
403,,Quique,0,0,0,0,0.27,0.07
404,,Jordan Lukaku,0,0,0,0,0.57,0.14
405,,Juan María Alcedo,0,0.04,0,0,0.48,0.09
406,,Miguel Azeez,0,0.1,0,0,0.7,0
407,,Hector Hevel,0,0.03,0,0,0.62,0.08
408,,Julián Delmás,0,0.27,0,0,0.69,0.08
409,,Ignasi Vilarrasa,0,0.1,0,0,0.34,0.07
410,,Derik Lacerda,0,0.05,0,0,0.61,0.13
411,,Ivan Azón Monzón,0,0,0,0,0.37,0
412,,Erik Morán,0,0,0,0,0.72,0.16
413,,Eduardo Espiau,0,0.08,0,0,0.7,0.13
414,,Cristo González,0,0,0,0,0.38,0.12
415,,Daniel Lorenzo,0,0,0,0,0.57,0
416,,Rodrigo Alonso,0,0.11,0,0,0.47,0.11
417,,Ignacio Méndez,0,0,0,0,0,0
418,,Manu Garrido,0,0,0,0,0,0
419,,Marcos Luna,0,0.17,0,0,0,0
420,,Pablo Clavería,0,0.09,0,0,0.55,0.09
421,,José Antonio Ríos,0,0.08,0,0,0.5,0.17
422,,Jozabed Sánchez,0,0,0,0,0.36,0.05
423,,Sergio Carreira,0,0.16,0,0,0.74,0.26
424,,Iván Morante,0,0.06,0,0,0.72,0.06
425,,Iván Martos,0,0.25,0,0,0.69,0.13
426,,Hugo Vallejo,0,0,0,0,0.62,0.14
427,,Marc Carbo,0,0.07,0,0,0.62,0.07
428,,Williams Alarcón,0,0.08,0,0,0.75,0.25
429,,Eneko Satrustegui,0,0.24,0,0,0.72,0.12
430,,Jordi Mboula,0,0.03,0,0,0.51,0.09
431,,Róber,0,0.08,0,0,0.46,0
432,,Jason,0,0,0,0,0.38,0.09
433,,Ricard Pujol,0,0,0,0,1,0
434,,Marino Illescas,0,0,0,0,0,0
435,,Airam Guzmán,0,0,0,0,0,0
436,,Dani Vidal,0,0,0,0,0,0
437,,Gerard Fernández,0,0,0,0,0.17,0
438,,Jon Karrikaburu,0,0.11,0,0,0.68,0.05
439,,Abderrahman Rebbach,0,0,0,0,0.42,0.16
440,,Míchel Zabaco,0,0.2,0,0,0.6,0.2
441,,Pablo Hervías,0,0,0,0,0.31,0
442,,Josep Señé,0,0.09,0,0,1.21,0.06
443,,Bruno González,0,0.08,0,0,1.08,0.25
444,,Juan Antonio Ros,0,0,0,0,0.38,0.04
445,,Roberto Soldado,0,0,0,0,0.24,0.08
446,,Dani Escriche,0,0.03,0,0,0.5,0.03
447,,Gonzalo Escobar,0,0.17,0,0,0.83,0.22
448,,Luis Muñoz,0,0,0,0,0.4,0.07
449,,Gaizka Larrazabal,0,0,0,0,0.48,0.09
450,,Darío Poveda,0,0,0,0,0.76,0.03
451,,Abraham Rando,0,0,0,0,1.5,0.25
452,,Javier Alonso,0,0.06,0,0,0.28,0.22
453,,Juan Narváez,0,0,0,0,0.47,0
454,,Javi Martínez,0,0,0,0,0.32,0
455,,Dani Queipo,0,0,0,0,0.58,0.1
456,,Manolo Reina,1.92,0.15,0.23,0,1.31,0.08
457,,Miguel de la Fuente,0,0.06,0,0,0.48,0.06
458,,Cedric Omoigui,0,0,0,0,0.38,0.13
459,,Marcos Mauro,0,0.25,0,0,0.63,0.13
460,,David Goldar,0,0.14,0,0,1.07,0.14
461,,Genaro,0,0.11,0,0,0.74,0
462,,Patrick Soko,0,0,0,0,0.23,0.05
463,,Mourad El Ghezouani,0,0,0,0,0.26,0.03
464,,Andy Kawaya,0,0,0,0,0,0
465,,Jonathan Silva,0,0.08,0,0,0.33,0.08
