#,Team,Name,Tackles,Interceptions,Penalty committed,Clearances,Errors lead to goal,Dribbled past
427,,Marco Nasti,0.4,0.2,0,0.2,0,0.52
428,,Botond Balogh,1.07,1.2,0.13,2.87,0,0.33
429,,Andrea Cagnano,1.38,0.62,0.08,1.08,0,0.38
430,,Aljaž Struna,0.79,1.14,0,3.71,0,0.14
431,,Roberto Inglese,0.42,0.04,0,0.13,0,0.46
432,,Maxime Leverbe,1.06,1,0,3.56,0.11,0.44
433,,Danilo Quaranta,0.67,0.72,0,2.5,0,0.17
434,,Marco Armellino,1.14,0.39,0,0.96,0,0.68
435,,Raúl Moro,0.33,0.08,0,0,0,0.17
436,,Roberto Floriano,0.08,0.17,0,0,0,0.33
437,,Flavio Bianchi,0.21,0.09,0,0.09,0,0.09
438,,Nunzio Lella,0.83,0.78,0.06,0.72,0,0.56
439,,Aaron Connolly,0,0.2,0,0.4,0,0
440,,Diego Falcinelli,0.64,0.09,0,0.67,0.03,0.48
441,,Simone Ghidotti,0.06,0,0,0.22,0.17,0.06
442,,Leonardo Capezzi,1.38,0.69,0,0.15,0,0.62
443,,Andrea Rispoli,0.73,1.13,0,1.63,0,0.23
444,,Karlo Butić,0.31,0.54,0,0.46,0,0.62
445,,Antonino La Gumina,0.19,0.07,0,0.33,0,0.22
446,,Emil Kornvig,0.79,0.36,0,0.36,0,0.21
447,,Alin Toșca,1.06,1.31,0,2.44,0,0.75
448,,Simone Mazzocchi,0.48,0.21,0,0.73,0,0.45
449,,Fabio Ponsi,1.2,1.8,0.04,1.76,0,0.6
450,,Stefano Sturaro,0.89,0.11,0,0.44,0,0.33
451,,Davide Agazzi,1.57,0.36,0,0.46,0,0.89
452,,Vincenzo Millico,0.33,0,0,0.07,0,0.13
453,,Lisandru Tramoni,0.6,0,0,0,0,0.2
454,,Paulo Azzi,1.61,0.48,0.06,1.06,0,0.77
455,,Giuseppe Carriero,0.82,0.3,0.03,0.42,0,0.36
456,,Gabriele Capanni,0.24,0,0,0.06,0,0.24
457,,Stipe Vulikić,0.33,0.83,0.17,1.83,0,0
458,,Mladen Devetak,0.83,0.33,0,0.67,0,0.33
459,,Francesco Donati,0.95,0.9,0,1.15,0,0.5
460,,Álex Blanco,0.76,0.21,0,0.14,0,0.48
461,,Marko Rog,1,0.33,0,0.43,0,0.67
462,,Nicola Bellomo,0.68,0.2,0,0.36,0,0.8
463,,Luca Zanimacchia,0.81,0.31,0,0.38,0,0.81
464,,Mirko Carretta,0.63,0.11,0,0.26,0,0.53
465,,Bruno Martella,0.5,0.4,0,1.1,0,0.25
466,,Alfredo Donnarumma,0.29,0.1,0,0.05,0,0.19
467,,Romeo Giovannini,0.95,0.18,0,0.14,0,0.64
468,,Fran Karačić,1.23,1.5,0,1.91,0,0.82
469,,Giuseppe Loiacono,0.46,0.77,0,2.31,0,0.08
470,,Christian Pastina,1.25,1.25,0.06,1.56,0,0.38
471,,Paolo Faragò,1.47,0.35,0,1.24,0,0.71
472,,Facundo Zabala,1,0,0,1,0,0
473,,Federico Accornero,0,0,0,0,0,0
474,,Alessandro Arioli,1,1,0,0,0,0
475,,Demba Thiam,0,0,0,0,0,0
476,,Kalifa Kujabi,1,0,0,0,0,0
477,,Harvey St Clair,1,0,0,0,0,0
478,,Warren Bondo,0.67,0,0,0.33,0,0
479,,Lennart Czyborra,2,0.67,0.33,0.33,0,0
480,,Manuel Scavone,0.33,0,0,0.67,0,0
481,,Pablo Galdames,0.75,0.25,0,0,0,0
482,,Federico Ravaglia,0.25,0,0,1.5,0,0
483,,Thomas Battistella,0.75,0,0,0.25,0,0
484,,Lorenzo Carfora,0.75,0.25,0,0.13,0,0.38
485,,Paolo Gozzi Iweru,1.17,0.42,0,0.67,0,0.08
486,,Luka Bogdan,1.23,1.38,0,1.92,0.08,0.38
487,,Simone Rabbi,0.35,0,0,0.22,0,0.13
488,,Alessio Buttaro,1.06,0.94,0,1.71,0,0.18
489,,Mattia Finotto,0.21,0.07,0,0.31,0,0.03
490,,Antonio Candela,1.03,0.28,0.07,0.97,0,0.52
491,,Davide Merola,0.43,0.43,0,0.64,0,0.36
492,,Christophe Lungoyi,0.41,0.15,0,0,0,0.15
493,,Emanuele Terranova,0.4,0.8,0,2.8,0,0
494,,Ádám Nagy,1.59,1.56,0,0.94,0,1.06
495,,Stefano Pettinari,0.32,0.12,0,0.36,0,0.16
496,,Adryan,0.25,0.25,0,0.13,0,0.63
497,,Mamadou Tounkara,0.4,0.07,0,0.2,0,0.07
498,,Gabriel Lunetta,1,0.42,0,0.83,0,0.92
499,,Emanuele Zuelli,1.2,0.4,0,0.2,0,1.2
500,,Simon Graves Jensen,0.2,1.8,0,3.2,0,0.2
501,,Marino Defendi,0.6,0.3,0,0.9,0,0.3
502,,Roko Jureškin,0.8,0,0.1,1.3,0,0.6
503,,Alessandro Murgia,0.94,0.72,0,1.44,0,0.94
504,,Ivan Delić,0,0,0,0.08,0,0
505,,Jérémie Broh,0.37,0.43,0,0.6,0,0.07
506,,Andrea Magrassi,0.08,0.08,0,0.35,0,0.08
507,,Franco Carboni,1,0.17,0,1.08,0,0.58
508,,Edoardo Iannoni,1.68,0.96,0,0.5,0,0.75
509,,Alessandro Fiordaliso,0.53,0.27,0,0.53,0,0.47
510,,Güven Yalçın,0.32,0.09,0,0.23,0,0.18
511,,Ilario Monterisi,0.64,0.18,0,0.82,0,0.18
512,,Andrija Novakovich,0.2,0.03,0,0.29,0,0.09
513,,Massimo Zilli,0.66,0.1,0,0.28,0,0.14
514,,Andrey Gălăbinov,0,0,0,0,0,0
515,,Alberto Pomini,0,0,0,0.67,0,0
516,,Patrick Amiamo Nuamah,0.83,0,0,0,0,0
517,,Ciro Panico,0.89,0.67,0,1.11,0,0.56
518,,Enrico Brignola,0.5,0.15,0,0.5,0,0.5
519,,Alessandro Mattioli,1,0.5,0,1,0,0.64
520,,Fabrizio Paghera,0.5,0.17,0,0.25,0,0.58
521,,Andrea Oliveri,0.63,0,0,0.25,0,0.13
522,,Giuseppe Bellusci,0.89,1.06,0.06,2.61,0.06,0.39
523,,Jacopo Da Riva,1.2,0.55,0,0.25,0,0.2
524,,Andrea Vallocchia,1.09,0.09,0,0.73,0,1.18
525,,Antoine Hainaut,0.69,0.85,0,0.54,0,0.38
526,,Krzysztof Kubica,0.79,0.07,0,0.21,0,0.29
527,,Ryder Matos,0.2,0,0,0,0,0.13
528,,Artur Ioniță,1.08,0.23,0,0.27,0,0.46
529,,Alessandro Cortinovis,0.92,0.17,0,0.08,0,0.25
530,,Niki Mäenpää,0,0,0,0.5,0,0
531,,Federico Mazzarani,2,0.5,0,0,0,0
532,,Cristian Galano,0.25,0,0,0,0,0
533,,Nikita Contini,0,0,0,1.13,0,0
534,,Nicola Rauti,0.82,0.24,0,0.35,0,0.29
535,,Mateusz Praszelik,0.22,0.44,0,0.78,0,0.44
536,,Roberto Crivello,0.33,0.83,0,1.17,0,0
537,,Alessandro Mallamo,0.67,0.81,0,0.07,0,0.37
538,,Simone Giordano,0.67,0.44,0,0.78,0,0.22
539,,Antonio Barreca,0.59,0.27,0,0.5,0,0.18
540,,Francesco Cassata,1.33,0.26,0.04,0.22,0,0.59
541,,Salvatore Dario La Vardera,1.5,0.88,0,1.25,0,0.38
542,,Moustapha Cissé,0.28,0.11,0,0.22,0,0.33
543,,Nicholas Siega,1.29,1.07,0,0.5,0,1
544,,Simy,0.05,0.05,0,0.27,0,0.18
545,,Davide Mazzocco,0.6,0.2,0,0.2,0,0.1
546,,Nicola Mosti,0.47,0.06,0,0.12,0,0.12
547,,Yeferson Paz,1.46,0.69,0,1.27,0,0.46
548,,Pablo Rodríguez,0.47,0.07,0,0.13,0,0.73
549,,Carlos Embalo,0.06,0,0,0.06,0,0.11
550,,Damir Ceter,0.33,0.08,0,0.42,0,0
551,,Isaías Delpupo,1,0,0,0,0,0
552,,Andrea Ghion,0,0,0,0,0,0
553,,Jay Enem,0,0,0,0,0,0
554,,Filippo Puletto,0,0,0,0,0,0
555,,Mattia Minesso,0,0,0,0,0,0
556,,Emanuele Agnello,0,0,0,0,0,0
557,,Samuele Righetti,1,0,0,1,0,0
558,,Alassane Sidibe,0,0.5,0,0,0,0
559,,Emmanuele Matino,0.5,0,0,1,0,0
560,,Agostino Camigliano,0,0,0,0.5,0,0
561,,Alberto Almici,0.4,0,0,0.4,0,0
562,,Marcello Falzerano,1.18,0.27,0,0.5,0,0.41
563,,Devid Eugene Bouah,1,0.22,0,1.22,0,0.56
564,,Gabriel Charpentier,0.38,0,0,0,0,0.13
565,,Denis Drăguş,0.4,0.2,0,0.2,0,0.2
566,,Edoardo Pierozzi,0.8,0.4,0,0.6,0,0.2
567,,Samuel Giovane,0.43,0.3,0.04,0.48,0,0.17
568,,Kelvin Yeboah,0.18,0,0,0.09,0,0.36
569,,Edoardo Bovolon,0,0.5,0,0,0,0.5
570,,Reuven Niemeijer,0,0.07,0.07,0.13,0,0.2
571,,Emmanuel Ekong,0.11,0.11,0,0,0,0
572,,Samuele Spalluto,0,0,0,0,0,0
573,,Pietro Rovaglia,0,0,0,0,0,0.33
574,,Simone Davì,0.64,0.18,0,0.36,0,0.09
575,,Joel Obi,0,0,0,0,0,0
576,,Yonatan Cohen,0,0,0,0,0,0
577,,Jacopo Desogus,0,1,0,0,0,0
578,,Alexandre Coeff,2,6,1,9,0,0
579,,Shaka Mawuli Eklu,0,1,0,0,0,1
580,,Adam Griger,0,0,0,0,0,0
581,,Matteo Piacentini,0,0,0,1,0,0
582,,Brayan Boci,0.5,0.5,0,0,0,0
583,,Edoardo Lancini,0.67,0.67,0,0,0,0.33
584,,Dejan Vokić,0,0,0,0,0,0.5
585,,Andrea Danzi,0.38,0.38,0,0.38,0,0.38
586,,Alessandro Seghetti,0,0,0,0,0,0
587,,Davide Voltan,0,0,0,0,0,0
588,,Davide Bertoncini,0,0,0,1,0,0
589,,Alessio Abibi,0,0,0,1,0,0
590,,Jack De Vries,0.67,0.33,0,0,0,1
591,,Leonardo Loria,0,0,0,0,0,0
592,,Pape Samba Thiam,1,0,0,0,0,0
593,,Renzo Orihuela,0,0,0,0,0,2
594,,Pierluigi Frattali,0,0,0,0,0,0
595,,Gabriel Brazão,0,0,0,0,0,0
596,,Marco Bosisio,0,0,0,0,0,0
597,,Giuseppe Agostino,0,0,0,0,0,0
