#,Team,Name,Saves,Clean sheets,Penalties faced,Penalties saved,Goals conceded inside the box,Goals conceded outside the box
458,,Douglas,0,0,0,0,1.43,0.14
459,,Kazuma Nagai,0,0,0,0,0.3,0
460,,Takeshi Kanamori,0,0,0,0,0.35,0.08
461,,Pieros Sotiriou,0,0,0,0,0.86,0.29
462,,Ryonosuke Kabayama,0,0,0,0,0.14,0
463,,Takeru Kishimoto,0,0,0,0,0.6,0.1
464,,Kohei Okuno,0,0.04,0,0,0.71,0.04
465,,Kyo Sato,0,0,0,0,0.4,0.2
466,,Daigo Araki,0,0,0,0,0.53,0.13
467,,Bryan Linssen,0,0,0,0,0.67,0.33
468,,Taichi Fukui,0,0,0,0,0,0
469,,Nelson Ishiwatari,0,0,0,0,4,0
470,,Naoki Hayashi,0,0,0,0,0,0
471,,Yoshiki Narahara,0,0,0,0,0,0
472,,Hiromu Tanaka,0,0,0,0,2,0
473,,Kensuke Fujiwara,0,0,0,0,0,0
474,,Kazuki Tanaka,0,0,0,0,0,0
475,,Yuya Oki,1.5,0,0,0,1.5,0
476,,Yohei Takeda,3,0,0,0,1.5,0.5
477,,Ibrahim Junior Kuribara,0,0,0,0,0,0
478,,Yutaro Hakamata,0,0,0,0,1,0
479,,Geon-woo Park,0,0,0,0,0,0
480,,Ryo Tanada,0,0,0,0,0.25,0
481,,Kaito Yasui,0,0,0,0,0.5,0
482,,Toya Nakamura,0,0,0,0,1.25,0.17
483,,Yuta Goke,0,0,0,0,0.67,0.17
484,,Hiroki Fujiharu,0,0.06,0,0,1.39,0.06
485,,Yugo Masukake,0,0,0,0,0.1,0.1
486,,Yudai Kimura,0,0,0,0,0.57,0
487,,Daigo Takahashi,0,0,0,0,0.33,0
488,,Kenta Tanno,1.75,0,0,0,1.5,0
489,,Taro Sugimoto,0,0,0,0,0.5,0
490,,Harumi Minamino,0,0,0,0,1.25,0
491,,Yuya Nakasaka,0,0,0,0,0.5,0.13
492,,Mu Kanazaki,0,0,0,0,0.43,0
493,,Jelani Reshaun Sumiyoshi,0,0,0,0,1.38,0.13
494,,Ryotaro Ishida,0,0,0,0,0.38,0.13
495,,Se-jong Ju,0,0,0,0,1.2,0.2
496,,Makoto Okazaki,0,0,0,0,0.4,0.2
497,,Ko Matsubara,0,0,0,0,0.88,0
498,,Zion Suzuki,2,0,0,0,1,0.5
499,,Ryunosuke Sagara,0,0,0,0,0,0
500,,John Mary,0,0,0,0,0.67,0
501,,Yuta Kumamoto,0,0.2,0,0,0.8,0
502,,Akinari Kawazura,0,0,0,0,0,1
503,,Dudu,0,0,0,0,1,0
504,,Yuya Tsuboi,4,0,0.5,0,2.5,0
505,,Naoki Wako,0,0,0,0,0.5,0
506,,Yuta Someya,0,0,0,0,2,0.5
507,,Takumi Tsuchiya,0,0,0,0,0.67,0.67
508,,Hidemasa Koda,0,0,0,0,0.29,0
509,,Goro Kawanami,5,0,0,0,3,1
510,,Taichi Kato,3,0,0,0,2,0
511,,Sere Matsumura,0,0,0,0,0,0
512,,Dai Hirase,0,0,0,0,1,0
513,,Akira Ibayashi,0,0,0,0,1.5,0.5
514,,Kodai Minoda,0,0,0,0,1,0
515,,Koki Otani,1.25,0,0.5,0,1.25,0.25
516,,Kojiro Nakano,2.67,0,0.17,0,2.67,0.5
517,,Naoto Misawa,0,0,0,0,2,0
518,,Takuo Okubo,1.5,0,0,0,2,0.5
519,,Yuta Imazu,0,0,0,0,0.4,0
520,,Yamato Wakatsuki,0,0,0,0,0,0
521,,Joan Oumari,0,0,0,0,0,0
522,,Haruki Yoshida,0,0,0,0,0,0
