#,Team,Name,Saves,Clean sheets,Penalties faced,Penalties saved,Goals conceded inside the box,Goals conceded outside the box
321,,Nolan Mbemba,0,0.1,0,0,0.2,0.03
322,,Jordan Marié,0,0,0,0,0.41,0.03
323,,Lenny Vallier,0,0.11,0,0,1.44,0.22
324,,Nicolas Benezet,0,0,0,0,0.95,0.19
325,,Nassim Innocenti,0,0,0,0,0.33,0
326,,Scotty Sadzoute,0,0,0,0,0.93,0
327,,Thibault Vargas,0,0.12,0,0,1.16,0.2
328,,Kevin Schur,0,0,0,0,0.67,0.05
329,,Lenny Pirringuel,0,0,0,0,0,0
330,,Jordan Tell,0,0.07,0,0,0.59,0.03
331,,Yassine Kechta,0,0.14,0,0,0.36,0
332,,Yoan Koré,0,0.11,0,0,1.11,0.22
333,,Joris Correa,0,0,0,0,0.27,0.04
334,,Yoann Cathline,0,0,0,0,0.4,0
335,,Patrick Burner,0,0.18,0,0,1,0.21
336,,Maxime Barthelmé,0,0,0,0,0.53,0.1
337,,Junior Olaitan,0,0.03,0,0,0.73,0.09
338,,Jamal Thiaré,0,0,0,0,0.29,0
339,,Alexi Pitu,0,0.06,0,0,0,0.13
340,,Jaouen Hadjam,0,0,0,0,0.45,0
341,,Kévin N'Doram,0,0.23,0,0,0.77,0.14
342,,Benjamin Santelli,0,0,0,0,0.39,0.11
343,,Vincent Manceau,0,0.12,0,0,0.92,0.16
344,,Abdourahmane Barry,0,0,0,0,0.8,0.15
345,,Quentin Bernard,0,0.12,0,0,1.82,0.12
346,,Caleb Zady Sery,0,0,0,0,0.43,0.14
347,,Erwin Koffi,0,0.24,0,0,1.21,0.16
348,,Jordan Adeoti,0,0.03,0,0,0.73,0.21
349,,Dylan Tavares,0,0.22,0,0,0.66,0.16
350,,Samir Sophian Chergui,0,0.31,0,0,0.93,0.1
351,,Guessouma Fofana,0,0,0,0,0.42,0.17
352,,Louis Mouton,0,0.07,0,0,0.47,0.13
353,,Lamine Camara,0,0,0,0,0.5,0
354,,Mahdi Camara,0,0,0,0,2.25,0.5
355,,Abdoullah Ba,0,0,0,0,0.2,0
356,,Ibrahim Fofana,0,0,0,0,0.17,0
357,,Samy Faraj,0,0,0,0,0,0
358,,Amjhad Nazih,3,0,0,0,1,1
359,,Steve Ngoura,0,0,0,0,0,0
360,,Antoine Gauthier,0,0,0,0,0,0
361,,Ilian Boudaché,0,0,0,0,0,0
362,,Matteo Pezard,0,0,0,0,2,0
363,,Ui-Jo Hwang,0,0,0,0,0,0
364,,Anas Namri,0,0.25,0,0,1.5,0.25
365,,Thomas Secchi,2.5,0,0,0,1,0.5
366,,Félix Eboa Eboa,0,0.22,0,0,0.67,0.11
367,,Joris Chougrani,0,0.11,0,0,0.67,0
368,,Jean Lambert Evan's Allan,0,0.15,0,0,0.81,0.12
369,,Charles Kabore,0,0.1,0,0,1.4,0.13
370,,Ibrahima Niane,0,0.08,0,0,0.85,0.08
371,,Ugo Bonnet,0,0.11,0,0,0.59,0.16
372,,Yohan Bai,0,0,0,0,0.29,0
373,,Abdel Hakim Abdallah,0,0.09,0,0,0.86,0.11
374,,Maxime Bastian,0,0.25,0,0,1.08,0.08
375,,Taylor Luvambo,0,0.1,0,0,0.4,0
376,,Junior Flemmings,0,0,0,0,1.88,0
377,,Yassine Haouari,0,0,0,0,0.71,0.29
378,,Elies Mahmoud,0,0.03,0,0,0.19,0
379,,Ryan Bakayoko,0,0,0,0,0.86,0
380,,Alexandre Philiponeau,0,0,0,0,0.45,0
381,,Florian Martin,0,0,0,0,0.29,0.14
382,,Aldo Kalulu,0,0.11,0,0,0.7,0.05
383,,Mamadou Camara,0,0,0,0,0.17,0
384,,Mehdi Baaloudj,0,0,0,0,0.22,0.11
385,,Amadou Dia Ndiaye,0,0,0,0,0.25,0
386,,Oussama Targhalline,0,0.08,0,0,0.33,0.08
387,,Amine Bassi,0,0,0,0,0.5,0
388,,Jovan Nišić,0,0,0,0,0.08,0.08
389,,Loris Mouyokolo,0,0.13,0,0,0.94,0.13
390,,Mattheo Xantippe,0,0.04,0,0,0.46,0.04
391,,Mons Bassouamina,0,0,0,0,0.71,0.09
392,,Alexy Bosetti,0,0,0,0,0.44,0.03
393,,Norman Bassette,0,0,0,0,0.33,0.08
394,,Cyril Mandouki,0,0.31,0,0,1.03,0.13
395,,Mehdi Zerkane,0,0,0,0,0.67,0.11
396,,Alpha Sissoko,0,0.38,0,0,0.79,0.03
397,,Alimami Gory,0,0.12,0,0,0.69,0.08
398,,Sambou Soumano,0,0.06,0,0,0.33,0.17
399,,Vagner Dias,0,0,0,0,0,0
400,,Gabriel Silva,0,0,0,0,0.83,0
401,,Godson Kyeremeh,0,0,0,0,0.55,0.13
402,,Nassim Ouammou,0,0,0,0,0.83,0
403,,Benjamin Bouchouari,0,0.09,0,0,0.88,0.15
404,,Hugo Picard,0,0,0,0,0.64,0.09
405,,Noé Sow,0,0.22,0,0,0.57,0.13
406,,Jacques Siwe,0,0,0,0,0.18,0
407,,Gaby Jean,0,0.32,0,0,1.16,0.08
408,,Matteo Ahlinvi,0,0,0,0,0.52,0.05
409,,Damien Le Tallec,0,0.1,0,0,0.7,0
410,,Samuel Renel,0,0,0,0,0.88,0.04
411,,Andrew Jung,0,0,0,0,0.3,0.04
412,,Sergi Palencia,0,0,0,0,1.22,0.44
413,,Mohamed Hafid,0,0,0,0,0,0
414,,Alexandre Bonnet,0,0.03,0,0,0.76,0
415,,Mickael Nade,0,0,0,0,1.25,0.13
416,,Lucas Buades,0,0,0,0,0.35,0.06
417,,Madyen El Jaouhari,0,0,0,0,0.5,0
418,,Louis Torres,0,0,0,0,0.22,0
419,,Floyd Ayité,0,0,0,0,0.2,0.13
420,,Edson Seidou,0,0.16,0,0,0.92,0.32
421,,Christophe Vincent,0,0.1,0,0,0.83,0.07
422,,Kevin Rocheteau,0,0,0,0,0.33,0.22
423,,Hassane Bandé,0,0,0,0,0.32,0
424,,Clement Billemaz,0,0,0,0,0.32,0.05
425,,Samy Benchama,0,0,0,0,1.09,0.14
426,,Ahmad Toure Ngouyamsa,0,0,0,0,0.45,0
427,,Xande Silva,0,0.06,0,0,0.53,0.19
428,,Ousseynou Thioune,0,0.11,0,0,0.64,0.11
429,,Samuel Grandsir,0,0,0,0,0.07,0
430,,Kelyan Guessoum,0,0.1,0,0,1.17,0.28
431,,Steve Ambri,0,0,0,0,0.79,0.14
432,,Moussa Koné,0,0,0,0,0.5,0.08
433,,Nesta Elphege,0,0,0,0,1.17,0.17
434,,Lenny Pintor,0,0,0,0,0.33,0.05
435,,Yassine Benrahou,0,0,0,0,0.67,0.11
436,,Check Oumar Diakité,0,0,0,0,0.09,0
437,,Nguyễn Quang Hải,0,0,0,0,0.25,0.08
438,,Joris Sainati,0,0.32,0,0,1,0.09
439,,Dembo Sylla,0,0.03,0,0,0.73,0.17
440,,Antoine Joujou,0,0.06,0,0,0.24,0
441,,Lebogang Phiri,0,0.29,0,0,0.41,0
442,,Sofiane Boudraa,0,0,0,0,0.57,0
443,,Youssouf Assogba,0,0.08,0,0,0.83,0
444,,Mathis Picouleau,0,0,0,0,0.85,0.15
445,,Mohamed Yattara,0,0.05,0,0,0.55,0
446,,Dylan Durivaux,0,0.11,0,0,1.58,0.11
447,,Joris Moutachy,0,0.04,0,0,1.07,0.19
448,,George Ilenikhena,0,0,0,0,0.65,0.06
449,,Amine Talal,0,0,0,0,0.3,0.2
450,,Saël Kumbedi,0,0.25,0,0,0,0
451,,Jason Pendant,0,0.31,0,0,0.91,0.06
452,,Abdoulie Sanyang,0,0.07,0,0,0.5,0.07
453,,Sessi D'Almeida,0,0.06,0,0,0.69,0.11
454,,Mohamed Amine Sbai,0,0.07,0,0,0.52,0.04
455,,Roger Assalé,0,0,0,0,0.35,0
456,,Warren Caddy,0,0,0,0,0.25,0.05
457,,Antoine Valerio,0,0.04,0,0,0.44,0
458,,Francois Lajugie,0,0.29,0,0,1.06,0.06
459,,Amadou Sagna,0,0,0,0,1.16,0.08
460,,Yann Boé-Kane,0,0,0,0,0.5,0
