#,Team,Name,Tackles,Interceptions,Penalty committed,Clearances,Errors lead to goal,Dribbled past
421,,Christophe Vincent,1.27,0.53,0.03,0.27,0,1.17
422,,Kevin Rocheteau,0.56,0,0,0.56,0,0.11
423,,Hassane Bandé,0.68,0.05,0,0.11,0,0.32
424,,Clement Billemaz,1.05,0.45,0.05,0.32,0,0.64
425,,Samy Benchama,1.4,1,0.03,0.94,0.03,1.03
426,,Ahmad Toure Ngouyamsa,1,0.27,0,0.82,0,0.18
427,,Xande Silva,1.28,0.63,0,0.31,0,0.63
428,,Ousseynou Thioune,1.75,0.71,0,0.54,0,1
429,,Samuel Grandsir,1.29,0.36,0,0.29,0,1.57
430,,Kelyan Guessoum,1.28,1.59,0,1.79,0,0.55
431,,Steve Ambri,1.14,0,0,0.21,0,0.43
432,,Moussa Koné,0.21,0.04,0,0.17,0,0.13
433,,Nesta Elphege,0.67,0,0,0.17,0,0
434,,Lenny Pintor,0.71,0.1,0,0.05,0,0.24
435,,Yassine Benrahou,1.33,0.11,0,0,0,0.11
436,,Check Oumar Diakité,1.45,0.27,0,0,0,0.36
437,,Nguyễn Quang Hải,0.25,0.33,0,0,0,0.17
438,,Joris Sainati,1.18,1.36,0.09,2.27,0.05,0.45
439,,Dembo Sylla,1.07,0.6,0,0.8,0,0.4
440,,Antoine Joujou,0.88,0.47,0,0,0,0.35
441,,Lebogang Phiri,0.41,0.41,0,0.24,0,0.24
442,,Sofiane Boudraa,1.57,0.14,0,0,0,1.14
443,,Youssouf Assogba,1,1.42,0,1.33,0.08,1.08
444,,Mathis Picouleau,1.27,0.65,0,0.65,0,0.81
445,,Mohamed Yattara,0.55,0.1,0,0.3,0,0.45
446,,Dylan Durivaux,1.32,1.11,0,1.68,0,0.37
447,,Joris Moutachy,1.33,1.56,0.04,1.26,0,0.59
448,,George Ilenikhena,0.06,0,0,0,0,0.24
449,,Amine Talal,0.6,0.2,0,0.1,0,0.2
450,,Saël Kumbedi,0.5,1.5,0,0.5,0,0.5
451,,Jason Pendant,1.25,1.38,0,1.63,0,0.78
452,,Abdoulie Sanyang,1.23,0.3,0,0.07,0,1.03
453,,Sessi D'Almeida,1.86,0.89,0,0.66,0,1
454,,Mohamed Amine Sbai,0.74,0.15,0,0.15,0,0.7
455,,Roger Assalé,0.59,0.18,0,0.12,0,0.59
456,,Warren Caddy,0.35,0.15,0,0.35,0,0.3
457,,Antoine Valerio,1.04,0.36,0,0.28,0,0.68
458,,Francois Lajugie,1.71,1.17,0.03,1.83,0,0.37
459,,Amadou Sagna,1.11,0.27,0,0.19,0,0.59
460,,Yann Boé-Kane,0.5,0.68,0,0.36,0,0.5
461,,Aeron Zinga,0.6,0,0,0.07,0,0.2
462,,Arthur Atta,0.38,0.56,0,0.38,0,0.19
463,,Boubacar Fall,0,0,0,0,0,0
464,,Yohan Cassubie,0,0,0,0,0,0
465,,Martin Lecolier,1,1,0,0,0,0
466,,Abdoulaye Sidibe,2,1,0,0,0,0
467,,Malick Mbaye,0,0,0,0,0,0.5
468,,Maidine Douane,0,0,0,0,0,1
469,,Tyron Tormin,0.25,0.25,0,0.25,0,0.5
470,,Noe Lebreton,1,0.5,0,0,0,0
471,,Setigui Karamoko,0.71,0.43,0,0.57,0,0.29
472,,Sébastien Cibois,0,0,0.13,1.13,0,0.13
473,,Xhuliano Skuka,0.11,0,0,0,0,0
474,,Hermann Tebily,0,0,0,0.09,0,0
475,,Anthony Roncaglia,1,0.67,0,0.2,0,0.67
476,,Gaëtan Paquiez,1.64,1.55,0.05,1.5,0,0.77
477,,Samuel Essende,0.46,0.11,0,0.11,0,0.21
478,,Owen Gene,1.5,0.63,0,0.75,0,1.08
479,,Joseph Mendes,0.27,0.18,0,0.36,0,0.05
480,,Warren Tchimbembé,0.5,0.18,0,0.05,0,0.18
481,,Landry Nomel,1,0.13,0,0.13,0,0
482,,Pape Ibnou Ba,0,0.11,0,0,0,0.11
483,,Yanis Merdji,0.61,0.32,0,0.57,0,0.43
484,,Yoël Armougom,0.75,0.85,0,0.75,0,0.55
485,,Abzi Diyaeddine,1.24,1.28,0,1,0,0.79
486,,Saikou Touray,0.88,0.42,0,0.46,0,0.69
487,,Elías Már Ómarsson,0.25,0.17,0,0,0,0.08
488,,Loris Néry,1.5,0.83,0,3,0,1.17
489,,Alexis Sauvage,0,0.03,0.03,0.71,0.09,0.2
490,,Kassoum Ouattara,2.09,1.73,0,2,0,1.64
491,,Alois Confais,0.27,0.09,0,0.27,0,0.27
492,,Ilyes Hamache,1.78,0.81,0,0.16,0,1.41
493,,Marius Noubissi,0.39,0.11,0,0.44,0,0.44
494,,Abdoulaye Bakayoko,2,0.78,0.11,1.22,0,0.22
495,,Kader N'Chobi,0.45,0.1,0,0.07,0,0.24
496,,Yann Kitala,0.16,0.03,0,0.25,0,0.38
497,,Andy Pembélé,0.28,0.5,0,0,0,0.11
498,,Eliezer Mayenda,0.13,0.07,0,0,0,0.2
499,,David Gomis,0.5,0.33,0,0.08,0,0
500,,Jérôme Prior,0,0,0,1.09,0.18,0
501,,Roli Pereira de Sa,0.6,0.07,0,0.27,0,0.27
502,,Ange Chibozo,0.26,0.04,0,0,0,0.13
503,,Fabien Centonze,0.67,1.67,0,0.33,0,0.67
504,,Hamza Mouali,0.5,1,0,0.5,0,0.67
505,,Grégory Coelho,1.13,0.88,0,0.38,0,0.25
506,,Joseph N'Duquidi,0.57,0.21,0,0.36,0,0.21
507,,Alberth Elis,0.56,0.25,0,0.13,0,0.5
508,,Lenny Joseph,0.34,0.21,0,0.21,0,0.21
509,,Ibrahima Baldé,0.6,0.15,0,0,0,0.6
510,,Anthony Robic,0.13,0.13,0,0.06,0,0.25
511,,Jodel Dossou,0.21,0.07,0,0.21,0,0.29
512,,Jung-Bin Park,0.14,0.14,0,0,0,0.43
513,,Steven Nsimba,0.14,0,0,0,0,0.14
514,,Ryan Ferhaoui,0.93,0.36,0,0.71,0,0.57
515,,Rayan Nasraoui,0.5,0.5,0,0,0,0
516,,Andy Logbo,0,0,0,0,0,0
517,,Lucas Rocrou,0.33,0,0,0,0,0
518,,Nathan Monzango,1,0.25,0,0.25,0,0.5
519,,Aboubacar Lô,0,0,0,0.8,0,0
520,,Walid Jarmouni,0.33,0,0,0.17,0,0
521,,Godwin Bentil,0.1,0.1,0,0.3,0,0.2
522,,Kevin Farade,0,0.1,0,0.1,0,0.3
523,,Idrissa Camara,0.23,0,0,0.05,0,0.18
524,,Ylan Gomes,0.2,0,0,0,0,0
525,,Théo Le Normand,0.25,0,0,0,0,0.25
526,,Emeric Depussay,0.5,0.08,0,0.08,0,0.25
527,,Sebastian Ring,1.15,0.58,0,0.46,0,1.04
528,,Rémy Duterte,1,0.45,0.09,0.09,0,0.64
529,,Arnold Temanfo,0.82,0.79,0,0.91,0,0.56
530,,Justin Smith,0.67,0.33,0,0.33,0,0.17
531,,Martin Adeline,1.43,0.43,0,0.14,0,1.14
532,,Yohann Thuram,0.14,0,0,1,0,0.14
533,,Walid Nassi,0.68,0.36,0,0.14,0,0.27
534,,Jean-Jacques Rocchi,0.65,0.12,0,0.12,0,0.15
535,,Bradley Matufueni M'bondo,1.14,0.71,0.14,2.29,0,0.07
536,,Zaydou Youssouf,2,1,0,0,0,2
537,,Sanasi Sy,0,0,0,0,0,0
538,,Mathis Touho,0,0,0,0,0,0
539,,Edson Ceita,0,0,0,0,0,0
540,,Matteo D'Antona,1,0,0,0,0,2
541,,Sambou Yatabaré,0,0,0,0,0,0
542,,Darnell Bile,0,0,0,0,0,0
543,,Marius Zampa,0,0,0,0,0,0
544,,Jean Onana,1,0.67,0,0.33,0,0.67
545,,Papa Ndiaga Yade,1,0.33,0,0,0,0
546,,Mokrane Bentoumi,0.67,0,0,0,0,1
547,,Madou Toure,0.33,0,0,0.67,0,0
548,,Isaac Tshipamba,0.67,0,0,0,0,0
549,,Christ Makosso,1.6,0.8,0,1.6,0,0.8
550,,Antoine Batisse,0.73,0.64,0,1.91,0.09,0
551,,Leon Delpech,1,0.2,0,0.2,0,0.4
552,,Cheick Traoré,0.79,0.79,0,0.9,0,0.31
553,,Abiezer Jeno,1,0.75,0,0.38,0.06,0.56
554,,Kevin Tapoko,1.35,0.5,0.05,0.6,0,0.7
555,,Samuel Ntamack Ndimba,0.67,0,0,0,0,0.33
556,,Sebastien Da Silva,0.13,0,0,0,0,0.25
557,,Stefan Bajić,0,0,0,0.36,0,0
558,,Nolan Galves,2.25,1.25,0.25,2.25,0,1.25
559,,Logan Delaurier-Chaubet,0.57,0.24,0,0.19,0,0.71
560,,Nacim El Hassani,0.67,0,0,0.67,0,0.67
561,,Theo Bouchlarhem,0,0,0,0,0,0
562,,Souleymane Diarra,1.18,0.91,0,0.27,0,0.64
563,,Lys Mousset,0.45,0,0,0.55,0,0.36
564,,Jibril Othman,0.5,0,0,0,0,0
565,,Sidi Cissé,0.5,0,0,0,0,0
566,,Marius Ros,2,0.5,0,0.5,0,0.5
567,,Matteo Rabuel,0.4,0.4,0.1,3,0,0.1
568,,Mathys Saban,1,0,0,0.33,0,0.33
569,,Vicky Kiankaulua,0.25,0,0,0,0,0
570,,Florian Michel,2,0.75,0,0.25,0,1.75
571,,Yacine El Amri,0.57,0.86,0,0,0,0.43
572,,Redda Benchaa,0,1,1,2,0,0
573,,Salifou Soumah,0,1,0,0,0,0
574,,Simon Ebonog,1,0,0,0,0,0
575,,Théo Pionnier,1,0,0,0,0,0
576,,David Tebili,0,0,0,0,0,0
577,,Loick Lespinasse,0,0,0,0,0,0
578,,Iyad Mohamed,0.33,0,0,0,0,0.33
579,,Hady Camara,0.67,1,0,1.67,0,0.67
580,,Sofiane Alakouch,0.2,0,0,0,0,0
581,,Salim Ben Seghir,0.56,0.17,0,0.06,0,0.83
582,,Oumar Ngom,1.13,0.38,0,0.38,0.13,1.75
583,,Ousmane Ba,0,0,0,0.6,0,0
584,,Anthony Musaba,0,0.14,0,0,0,0.14
585,,Andreas Hountondji,0.29,0.43,0,0.43,0,0.29
586,,Noa Savignac,0.67,0.33,0,0,0,0
587,,Damon Bansais,0.4,1.2,0,0.6,0,0.8
588,,Kevin Perrot,0.8,0.2,0.2,0.4,0,0.2
589,,Guilain Zrankeon,0,0,0,2,0,0
590,,Hamza Sbai,1,0,0,2,0,2
591,,Marc Paget,1,0,0,1,0,1
592,,Boubacar Diakhaby,0,0,0,0,0,0
593,,Florian Bianchini,0.33,0,0,0,0,0
594,,Jonathan Gonçalves,0.5,0.33,0,0.5,0,0.5
595,,Marc-Aurele Caillard,0,0,0,1,0,0
596,,Pierrick Cros,0.5,2,0,3,0,0.5
597,,Naomichi Ueda,1,1,0,2,0,1
598,,Etienne Green,0,0,0,0.75,0,0.25
599,,Hillel Konaté,0,0,0,1,0.5,0
600,,Dongo Da,1,1.5,0,3,1,0
601,,Daylam Meddah,1.5,1.5,0,2.17,0,0.33
602,,Pape Diallo,0,0,0,0,0,0
603,,Cheikh Fall,0,0,0,2,0,1
604,,Julien Megier,0,1,0,1,0,3
605,,Jonathan Ruque,1,0,0,0.33,0,1.33
606,,Bachirou Yaméogo,0,0,1,0,0,0
607,,Noah Raveyre,0,0,0,0,0,0
608,,Pierre Bardy,0,1,0,0,0,0
609,,Nobel Mendy,0,0,0,0,0,0
610,,Mathieu Cachbach,0,0,0,0,0,1
611,,Florian David,0,0,0,0,0,0
612,,Yanis Lhéry,1,0,0,0,0,0
613,,Maguette Diongue,0,0,0,0,0,0
614,,Zakaria Bengueddoudj,0,0,0,0,0,0
615,,Francois-Xavier Fumu Tamuzo,1,0,0,2,0,0
616,,Amadou Samoura,0,0,0,0,0,0
617,,Junior Mendes,1,0,0,0,0,0
618,,Allan Nengoue,0,0,0,1,0,0
619,,Lilian Raillot,0,0,0,0,0,0
