Name,Goals,Big chances missed,Successful dribbles %,Total shots,Headed goals,Set piece conversion %,Tackles,Interceptions,Penalty committed,Clearances,Errors lead to goal,Dribbled past,Big chances created,Assists,Total passes,Accurate passes %,Accurate final third passes,Accurate long balls %,Saves,Clean sheets,Penalties faced,Penalties saved,Goals conceded inside the box,Goals conceded outside the box,Yellow cards,Red cards,Aerial duels won %,Total duels won %,Was fouled,Fouls,Appearances,Age Range,Position
Paolo Gozzi Iweru,0,0,25,0.17,0,0,1.17,0.42,0,0.67,0,0.08,0,0,13.67,73.17,1.58,33.33,0,0,0,0,0.25,0,0,0,35.71,51.92,0.5,0.42,12,1,2
Luka Bogdan,0,0.08,0,0.31,0,0,1.23,1.38,0,1.92,0.08,0.38,0,0,27.85,81.22,2.23,49.15,0,0,0,0,1.46,0.23,0.15,0,47.5,51.9,0.46,0.85,13,2,2
Simone Rabbi,0.09,0.22,55.56,0.7,0,0,0.35,0,0,0.22,0,0.13,0,0,7.09,66.87,1.91,25,0,0,0,0,0.48,0.04,0.13,0,26.67,41.01,1.17,0.96,23,1,4
Alessio Buttaro,0.06,0.18,58.33,0.47,0,0,1.06,0.94,0,1.71,0,0.18,0.06,0,23.71,67.49,4.76,22.39,0,0.18,0,0,1.18,0.24,0.12,0,30.43,53.41,0.88,0.76,17,1,2
Mattia Finotto,0.03,0.1,38.46,0.55,0,0,0.21,0.07,0,0.31,0,0.03,0.03,0.03,6.38,64.86,1.69,50,0,0.03,0,0,0.31,0.1,0.07,0,30,35.88,0.66,0.93,29,2,4
Antonio Candela,0.07,0.03,39.29,0.59,0,0,1.03,0.28,0.07,0.97,0,0.52,0.07,0.1,28.62,79.04,5.41,46.97,0,0.07,0,0,0.72,0.14,0.14,0,41.3,40.49,0.21,0.97,29,1,3
Davide Merola,0.07,0.07,42.86,1.36,0,0,0.43,0.43,0,0.64,0,0.36,0.07,0.07,11.14,78.85,3.64,68.42,0,0,0,0,0.93,0,0.07,0,7.14,37.8,1.07,0.57,14,1,3
Christophe Lungoyi,0.04,0.07,36.59,0.81,0,0,0.41,0.15,0,0,0,0.15,0,0.04,5.07,62.77,1.33,66.67,0,0,0,0,0.48,0,0.11,0,41.18,48.18,1.22,0.48,27,1,4
Emanuele Terranova,0,0,50,0.15,0,0,0.4,0.8,0,2.8,0,0,0,0,25.45,86.25,0.6,42.42,0,0.05,0,0,0.8,0.3,0.1,0,44.23,50.63,0.4,0.45,20,3,2
Ádám Nagy,0,0,55.56,0.26,0,0,1.59,1.56,0,0.94,0,1.06,0.03,0.06,33.91,77.97,6.38,44.92,0,0.24,0,0,0.71,0.12,0.21,0.03,37.29,42.73,0.47,0.94,34,2,3
Stefano Pettinari,0.12,0.24,33.33,1.16,0.04,0,0.32,0.12,0,0.36,0,0.16,0.04,0.04,10.76,62.83,3.24,54.55,0,0,0,0,0.68,0.08,0.08,0,42.86,40.26,0.88,0.84,25,3,4
Adryan,0.13,0.13,28.57,1,0,0,0.25,0.25,0,0.13,0,0.63,0,0,12.5,83,5.25,0,0,0,0,0,0.63,0,0,0,42.86,42.86,1,0.5,8,2,3
Mamadou Tounkara,0,0.27,33.33,1,0,0,0.4,0.07,0,0.2,0,0.07,0,0.07,8.07,56.2,3.33,0,0,0,0,0,0.53,0.07,0.27,0,35.71,34.88,0.73,1.4,15,2,4
Gabriel Lunetta,0,0.08,52.63,0.75,0,0,1,0.42,0,0.83,0,0.92,0,0,7.5,64.44,2,41.67,0,0,0,0,0,0,0.17,0.08,40,41.77,0.58,1.42,12,2,3
Emanuele Zuelli,0,0,50,0.2,0,0,1.2,0.4,0,0.2,0,1.2,0,0,15.8,74.68,2.4,26.67,0,0,0,0,0.2,0,0,0,0,50,0.6,0.4,5,1,3
Simon Graves Jensen,0,0,0,0,0,0,0.2,1.8,0,3.2,0,0.2,0,0,31.6,84.18,3.2,40,0,0,0,0,1,0,0,0,38.46,42.11,0.4,0.4,5,1,2
Marino Defendi,0,0.05,66.67,0.2,0,0,0.6,0.3,0,0.9,0,0.3,0,0.05,18.85,73.47,4.7,30.77,0,0.05,0,0,0.6,0.2,0.2,0,39.29,41.67,0.15,0.65,20,3,3
Roko Jureškin,0,0.2,50,1.3,0,0,0.8,0,0.1,1.3,0,0.6,0.1,0,16.5,64.85,3,44.12,0,0,0,0,0.9,0.2,0.1,0,36.36,41.07,0.5,0.8,10,1,3
Alessandro Murgia,0,0.06,36.36,0.39,0,0,0.94,0.72,0,1.44,0,0.94,0,0,34.67,86.06,5.78,54.55,0,0.06,0,0,0.83,0.06,0.44,0.06,70.83,48.84,1.39,1.39,18,2,3
Ivan Delić,0,0.15,23.08,0.62,0,0,0,0,0,0.08,0,0,0.15,0.15,6.54,64.71,1.62,0,0,0,0,0,0.31,0,0,0,31.43,27.42,0.23,0.23,13,2,4
Jérémie Broh,0,0,50,0.13,0,0,0.37,0.43,0,0.6,0,0.07,0.03,0,23.07,81.21,5.37,48.72,0,0.17,0,0,0.5,0.17,0.1,0,60,50,0.4,0.43,30,2,3
Andrea Magrassi,0.04,0.15,28.57,0.77,0,0,0.08,0.08,0,0.35,0,0.08,0,0.04,9.96,55.6,3.31,50,0,0.04,0,0,0.42,0,0.15,0,53.64,45.83,0.54,0.81,26,2,4
Franco Carboni,0,0,50,0.33,0,0,1,0.17,0,1.08,0,0.58,0.08,0.08,18.08,74.19,1.83,33.33,0,0,0,0,0.25,0,0.25,0,70.59,49.21,0.17,0.83,12,1,2
Edoardo Iannoni,0,0.04,45.45,0.57,0,0,1.68,0.96,0,0.5,0,0.75,0,0,15.29,67.99,3.71,48.28,0,0.04,0,0,0.61,0.25,0.14,0.04,52.83,49.04,0.43,1.18,28,1,3
Alessandro Fiordaliso,0,0.07,50,0.07,0,0,0.53,0.27,0,0.53,0,0.47,0,0,17.27,80.31,3.4,44.44,0,0,0,0,0.27,0.07,0.13,0,47.62,47.92,0.2,0.33,15,1,2
Güven Yalçın,0,0.18,44.12,1.23,0,0,0.32,0.09,0,0.23,0,0.18,0.09,0.05,9.68,73.24,3.82,62.5,0,0,0,0,0.18,0,0.14,0,43.24,36,0.32,0.86,22,1,4
Ilario Monterisi,0.09,0,14.29,0.09,0,0,0.64,0.18,0,0.82,0,0.18,0,0,29,78.37,6.27,28.95,0,0.09,0,0,0.64,0.09,0,0,50,44.83,0.55,1,11,1,2
Andrija Novakovich,0.03,0.14,47.83,0.71,0,0,0.2,0.03,0,0.29,0,0.09,0.03,0.03,6.09,66.2,2.17,60,0,0,0,0,0.4,0.06,0.11,0,53.06,42.36,0.46,0.8,35,2,4
Massimo Zilli,0,0.07,47.06,0.48,0,0,0.66,0.1,0,0.28,0,0.14,0.03,0.07,6.59,62.3,2,50,0,0,0,0,0.45,0.1,0.1,0,50.43,43.51,0.66,1.24,29,1,4
Andrey Gălăbinov,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0.25,2.75,54.55,1,100,0,0,0,0,0,0,0,0,33.33,28.57,0,0.25,4,3,4
Alberto Pomini,0,0,0,0,0,0,0,0,0,0.67,0,0,0,0,33.67,72.28,1.67,42.55,2.33,0,0.33,0,1.33,0,0.67,0,0,0,0,0,3,3,1
Patrick Amiamo Nuamah,0,0,0,0.17,0,0,0.83,0,0,0,0,0,0,0,1.83,81.82,1,0,0,0,0,0,0.17,0,0,0,33.33,52.94,0.33,0.33,6,1,3
Ciro Panico,0,0,37.5,0.33,0,0,0.89,0.67,0,1.11,0,0.56,0,0,15.44,66.91,2.11,23.08,0,0,0,0,1.33,0.11,0.11,0,70,66.67,2.22,0.78,9,1,2
Enrico Brignola,0.1,0.15,39.29,0.95,0,2.5,0.5,0.15,0,0.5,0,0.5,0,0,18.1,79.56,4.9,50,0,0,0,0,0.9,0.1,0.1,0,45.45,33.96,0.5,0.95,20,1,4
Alessandro Mattioli,0,0,57.14,0.64,0,0,1,0.5,0,1,0,0.64,0,0,17.36,56.38,3.29,27.59,0,0,0,0,0.86,0.07,0.07,0,25,51.56,0.93,1,14,2,2
Fabrizio Paghera,0,0,100,0.17,0,0,0.5,0.17,0,0.25,0,0.58,0.08,0.08,11.42,81.02,2.5,41.67,0,0,0,0,0.42,0.17,0.25,0,40,35,0.17,1.08,12,3,3
Andrea Oliveri,0,0,57.14,0.25,0,0,0.63,0,0,0.25,0,0.13,0,0,7,73.21,0.75,40,0,0,0,0,0.13,0,0.13,0,62.5,60,0.5,0.25,8,1,3
Giuseppe Bellusci,0,0,100,0.28,0,0,0.89,1.06,0.06,2.61,0.06,0.39,0,0,39.94,79.97,3.22,46.58,0,0.22,0,0,1.11,0,0.39,0.11,57.14,56.76,0.94,1.11,18,3,2
Jacopo Da Riva,0.05,0,55,0.85,0.05,0,1.2,0.55,0,0.25,0,0.2,0,0,13.1,78.24,2.85,30.77,0,0,0,0,0.2,0.1,0.1,0.05,36.36,50,0.35,0.9,20,1,3
Andrea Vallocchia,0,0,50,0.36,0,0,1.09,0.09,0,0.73,0,1.18,0.09,0.09,10.82,60.5,2.27,31.03,0,0.09,0,0,0.64,0.09,0,0.09,50,47.69,0.82,0.64,11,2,3
Antoine Hainaut,0,0,41.67,0.46,0,0,0.69,0.85,0,0.54,0,0.38,0.08,0,10.62,74.64,2.38,36.36,0,0,0,0,0.31,0,0.15,0.08,60,46.88,0.54,0.92,13,1,3
Krzysztof Kubica,0,0.07,0,0.21,0,0,0.79,0.07,0,0.21,0,0.29,0,0,8.07,69.91,1.93,12.5,0,0,0,0,0.29,0.07,0.21,0,50,52.94,0.64,0.57,14,1,3
Ryder Matos,0,0,54.55,0.33,0,0,0.2,0,0,0,0,0.13,0,0.07,6.2,74.19,3.33,100,0,0,0,0,0.07,0.07,0.13,0,17.65,39.06,0.87,0.67,15,2,4
Artur Ioniță,0.04,0.04,31.58,0.77,0.04,0,1.08,0.23,0,0.27,0,0.46,0,0.04,13.62,78.25,3.27,41.67,0,0,0,0,0.65,0.19,0.08,0.04,46.88,43.2,0.38,1.19,26,3,3
Alessandro Cortinovis,0,0,66.67,0.17,0,0,0.92,0.17,0,0.08,0,0.25,0.17,0.08,11.17,77.61,2.5,66.67,0,0,0,0,0.42,0.08,0.08,0.08,14.29,44,0.42,0.5,12,1,3
Niki Mäenpää,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,37,79.73,0,46.43,1.5,0,0,0,1,0,0,0,0,0,0,0,2,3,1
Federico Mazzarani,0,0,75,0.5,0,0,2,0.5,0,0,0,0,0,0,16.5,72.73,0.5,33.33,0,0,0,0,1,0.5,0,0,33.33,60,0.5,1.5,2,1,2
Cristian Galano,0,0,60,1,0,0,0.25,0,0,0,0,0,0,0,10.5,90.48,3.25,50,0,0,0,0,0,0,0,0,0,42.86,0.5,0.5,4,3,4
Nikita Contini,0,0,100,0,0,0,0,0,0,1.13,0,0,0,0,26.25,61.43,1.25,38.46,1.88,0.13,0.38,0.13,1.38,0.13,0,0,100,100,0.25,0,8,2,1
Nicola Rauti,0,0.12,23.08,1,0,0,0.82,0.24,0,0.35,0,0.29,0,0,6.06,78.64,2,75,0,0,0,0,0.53,0.12,0.12,0,35.29,42.31,0.59,0.88,17,1,4
Mateusz Praszelik,0,0,37.5,0.67,0,0,0.22,0.44,0,0.78,0,0.44,0,0,12.89,81.03,2.56,50,0,0,0,0,0.33,0.11,0,0,29.41,39.02,0.67,0.44,9,1,3
Roberto Crivello,0,0,0,0.33,0,0,0.33,0.83,0,1.17,0,0,0,0,19.5,74.36,3.83,33.33,0,0,0,0,1,0.17,0.17,0,40,55.56,1,0.67,6,3,2
Alessandro Mallamo,0,0.04,30.77,0.44,0,0,0.67,0.81,0,0.07,0,0.37,0,0,12.44,88.39,2.44,45,0,0,0,0,0.48,0.07,0.15,0,16.67,46.08,0.85,0.63,27,1,3
Simone Giordano,0,0,47.37,0.5,0,0,0.67,0.44,0,0.78,0,0.22,0,0,27.61,79.07,4.67,41.89,0,0.06,0,0,1.06,0,0.06,0,40,53.01,0.83,0.33,18,1,2
Antonio Barreca,0,0,36.36,0.09,0,0,0.59,0.27,0,0.5,0,0.18,0,0,15.95,80.06,3.09,34.78,0,0,0,0,0.41,0.09,0.05,0,44.44,41.54,0.09,0.5,22,2,2
Francesco Cassata,0,0.04,61.9,0.41,0,0,1.33,0.26,0.04,0.22,0,0.59,0.07,0.07,17.63,70.59,4.19,42.11,0,0.07,0,0,0.52,0.19,0.3,0,45.71,45.3,1.04,1.81,27,2,3
Salvatore Dario La Vardera,0,0,40,0.38,0,0,1.5,0.88,0,1.25,0,0.38,0,0,13.38,67.29,2.13,35.29,0,0,0,0,0.5,0.25,0.5,0,46.67,47.06,0.38,0.75,8,1,2
Moustapha Cissé,0.11,0.11,42.11,0.67,0,0,0.28,0.11,0,0.22,0,0.33,0,0,5.94,65.42,2,55.56,0,0,0,0,0.33,0,0.11,0,26.19,28,0.22,0.83,18,1,4
Nicholas Siega,0,0,10,0.21,0,0,1.29,1.07,0,0.5,0,1,0.07,0.07,5.07,57.75,1.21,30,0,0,0,0,0.21,0,0.14,0,47.06,38.2,0.5,1.43,14,3,3
Simy,0,0.23,71.43,0.64,0,0,0.05,0.05,0,0.27,0,0.18,0,0,7.91,60.92,1.91,57.14,0,0,0,0,0.36,0.05,0,0,50,41.38,0.64,0.55,22,3,4
Davide Mazzocco,0,0,0,0.4,0,0,0.6,0.2,0,0.2,0,0.1,0,0,8.9,61.8,2.8,50,0,0,0,0,0.3,0,0,0,46.67,40.54,0.2,0.5,10,2,3
Nicola Mosti,0,0,10,0.53,0,0,0.47,0.06,0,0.12,0,0.12,0.06,0,11.82,84.58,4.59,33.33,0,0,0,0,0.29,0.06,0.12,0,11.11,29.82,0.41,0.94,17,2,3
Yeferson Paz,0,0,26.67,0.69,0,0,1.46,0.69,0,1.27,0,0.46,0.08,0,14.58,59.37,3.15,34.83,0,0.04,0,0,0.85,0.08,0.27,0.04,38.3,41.36,0.58,1.5,26,1,3
Pablo Rodríguez,0.2,0.27,43.18,1.33,0,0,0.47,0.07,0,0.13,0,0.73,0,0.07,13.8,68.6,4.93,85.71,0,0,0,0,1.33,0.07,0.13,0.07,19.44,36.46,2.2,1.67,15,1,3
Carlos Embalo,0,0.11,32.14,0.61,0,0,0.06,0,0,0.06,0,0.11,0.06,0,5.89,76.42,2.67,44.44,0,0,0,0,0.22,0.11,0.06,0,21.05,30.59,0.67,0.67,18,2,4
Damir Ceter,0,0.25,50,0.58,0,0,0.33,0.08,0,0.42,0,0,0,0.08,6.17,64.86,1.92,0,0,0,0,0,0.17,0.08,0.08,0,45.45,41.79,0.42,0.58,12,2,4
Isaías Delpupo,0,0,50,0,0,0,1,0,0,0,0,0,0,0,7,57.14,1,0,0,0,0,0,1,0,0,0,100,75,0,0,1,1,3
Andrea Ghion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,50,1,0,0,0,0,0,0,0,0,0,0,50,1,1,1,1,3
Jay Enem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,66.67,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4
Filippo Puletto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,75,0,0,0,0,0,0,0,0,1,0,100,50,0,1,1,1,3
Mattia Minesso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,50,0,0,0,0,0,0,1,0,0,0,33.33,33.33,0,0,1,3,3
Emanuele Agnello,0,0,50,0,0,0,0,0,0,0,0,0,0,0,11,100,4,0,0,0,0,0,0,0,0,0,0,50,0,0,1,1,3
Samuele Righetti,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8,37.5,0,0,0,0,0,0,1,0,0,0,50,50,0,1,1,1,2
Alassane Sidibe,0,0,100,0,0,0,0,0.5,0,0,0,0,0,0,8,87.5,0.5,100,0,0,0,0,1.5,0,0.5,0,0,75,1,0.5,2,1,3
Emmanuele Matino,0,0,0,0,0,0,0.5,0,0,1,0,0,0,0,6,100,0,100,0,0,0,0,0.5,0,0,0,0,66.67,0.5,0,2,2,2
Agostino Camigliano,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,4,37.5,0,0,0,0,0,0,0,0,0.5,0,100,50,0,0.5,2,2,2
Alberto Almici,0,0,100,0,0,0,0.4,0,0,0.4,0,0,0,0,8.8,79.55,1.8,33.33,0,0,0,0,0.4,0,0.2,0,50,55.56,0.2,0.6,5,2,2
Marcello Falzerano,0,0,40,0.32,0,0,1.18,0.27,0,0.5,0,0.41,0.05,0,18.73,72.33,4.73,33.33,0,0.09,0,0,0.64,0.05,0.05,0,27.78,40.97,0.73,1.23,22,3,3
Devid Eugene Bouah,0.11,0.11,68.42,0.67,0,0,1,0.22,0,1.22,0,0.56,0,0,15.67,75.18,2.78,40,0,0,0,0,1.22,0,0.33,0.11,37.5,48.57,0.67,1.33,9,1,2
Gabriel Charpentier,0,0.13,0,0.75,0,0,0.38,0,0,0,0,0.13,0,0,3.88,64.52,1,0,0,0,0,0,0.13,0.13,0,0,35,33.33,0.13,0.5,8,1,4
Denis Drăguş,0,0.2,20,1,0,0,0.4,0.2,0,0.2,0,0.2,0,0,4.8,95.83,2.8,100,0,0,0,0,0,0,0.2,0,16.67,26.32,0.2,0.8,5,1,4
Edoardo Pierozzi,0,0,20,0.2,0,0,0.8,0.4,0,0.6,0,0.2,0,0,12,65,2.4,66.67,0,0,0,0,0.2,0.2,0.2,0,80,47.62,0.2,0.4,5,1,3
Samuel Giovane,0,0,27.27,0,0,0,0.43,0.3,0.04,0.48,0,0.17,0.04,0.04,12.65,77.66,2.43,29.17,0,0,0,0,0.57,0.04,0.26,0.04,40.91,44.79,0.91,1.13,23,1,3
Kelvin Yeboah,0.09,0.09,8.33,0.91,0.09,0,0.18,0,0,0.09,0,0.36,0.09,0.09,4.27,63.83,1.91,0,0,0,0,0,0.27,0,0.09,0,29.41,23.08,0.64,1.18,11,1,4
Edoardo Bovolon,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0,18.5,67.57,1.5,22.22,0,0,0,0,1,0,0,0,0,37.5,1.5,0,2,2,3
Reuven Niemeijer,0,0,25,0.4,0,0,0,0.07,0.07,0.13,0,0.2,0,0,4.27,73.44,1.27,50,0,0,0,0,0.4,0,0.13,0,20,21.95,0.27,0.53,15,2,4
Emmanuel Ekong,0,0,37.5,0.11,0,0,0.11,0.11,0,0,0,0,0,0.11,5.33,60.42,2,0,0,0,0,0,0.33,0.11,0,0,33.33,25.58,0.22,0.89,9,1,4
Samuele Spalluto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,0,0,0,0,0,0,0,0,0.33,0,100,33.33,0,0.33,3,1,4
Pietro Rovaglia,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,2.67,62.5,0.33,0,0,0,0,0,0,0,0,0,0,0,0,1.33,3,1,4
Simone Davì,0,0,33.33,0.09,0,0,0.64,0.18,0,0.36,0,0.09,0,0,9.27,71.57,1.36,25,0,0,0,0,0.36,0.27,0.09,0,33.33,48.48,0.45,0.45,11,1,2
Joel Obi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,100,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3,3
Yonatan Cohen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,50,2,50,0,0,0,0,0,0,0,0,0,100,1,0,1,2,4
Jacopo Desogus,0,0,33.33,1,0,0,0,1,0,0,0,0,0,0,18,77.78,3,0,0,0,0,0,1,0,1,0,50,36.36,1,2,1,1,4
Alexandre Coeff,0,0,0,0,0,0,2,6,1,9,0,0,0,0,33,66.67,3,50,0,0,0,0,4,0,0,0,20,37.5,0,1,1,3,2
Shaka Mawuli Eklu,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3
Adam Griger,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4
Matteo Piacentini,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,100,0,100,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2
Brayan Boci,0,0,0,0.5,0,0,0.5,0.5,0,0,0,0,0,0,7.5,53.33,1.5,33.33,0,0,0,0,0.5,0,0,0,0,50,0,0,2,1,2
Edoardo Lancini,0,0,0,0,0,0,0.67,0.67,0,0,0,0.33,0,0,23,86.96,1.67,25,0,0,0,0,1,0.33,0,0,100,50,0,0.67,3,2,2
Dejan Vokić,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,7,78.57,3.5,0,0,0,0,0,0.5,0.5,0,0,0,14.29,0.5,0.5,2,2,3
Andrea Danzi,0,0,75,0.31,0,0,0.38,0.38,0,0.38,0,0.38,0.08,0.08,16,72.12,3.77,44.83,0,0,0,0,0.15,0,0.08,0.15,38.46,35,0.08,0.62,13,1,3
Alessandro Seghetti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4
Davide Voltan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,100,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,4
Davide Bertoncini,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,100,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,2
Alessio Abibi,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23,50,1,36.11,3,0,0,0,1.5,1,0,0,100,100,0,0,2,2,1
Jack De Vries,0,0,33.33,0,0,0,0.67,0.33,0,0,0,1,0,0,12.33,89.19,4.33,100,0,0,0,0,0.33,0,0,0,0,27.78,0.33,1,3,1,3
Leonardo Loria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,93.75,0,66.67,1,0,0,0,2,0,0,0,0,0,0,0,1,1,1
Pape Samba Thiam,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,77.78,5,0,0,0,0,0,1,0,0,0,0,12.5,0,0,1,1,4
Renzo Orihuela,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,100,0,0,0,0,0,0,0,0,0,0,100,33.33,0,0,1,1,2
Pierluigi Frattali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,86.96,0,57.14,4,0,1,0,2,2,0,0,0,0,0,0,1,3,1
Gabriel Brazão,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,50,0,50,1,0,0,0,2,1,0,0,0,100,1,0,1,1,1
Marco Bosisio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
Giuseppe Agostino,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
